date;id_rabbit;hour;datetime;THI
2025-06-12;4;17:50:37;2025-06-12 17:50:37;77.87910000000001
2025-06-12;4;18:00:37;2025-06-12 18:00:37;77.911
2025-06-12;4;18:10:37;2025-06-12 18:10:37;77.935039
2025-06-12;4;18:20:37;2025-06-12 18:20:37;77.821241
2025-06-12;4;18:30:37;2025-06-12 18:30:37;77.64245500000001
2025-06-12;4;18:40:37;2025-06-12 18:40:37;77.295516
2025-06-12;4;18:50:37;2025-06-12 18:50:37;76.945182
2025-06-12;4;19:00:37;2025-06-12 19:00:37;76.85494999999999
2025-06-12;4;19:10:37;2025-06-12 19:10:37;76.764747
2025-06-12;4;19:20:37;2025-06-12 19:20:37;76.306716
2025-06-12;4;19:30:37;2025-06-12 19:30:37;76.06392500000001
2025-06-12;4;19:40:37;2025-06-12 19:40:37;75.996129
2025-06-12;4;19:50:37;2025-06-12 19:50:37;75.57252000000001
2025-06-12;4;20:00:37;2025-06-12 20:00:37;75.23947400000002
2025-06-12;4;20:10:37;2025-06-12 20:10:37;75.170105
2025-06-12;4;20:20:37;2025-06-12 20:20:37;74.91673999999999
2025-06-12;4;20:30:37;2025-06-12 20:30:37;74.81342199999999
2025-06-12;4;20:40:37;2025-06-12 20:40:37;74.380617
2025-06-12;4;20:50:37;2025-06-12 20:50:37;73.649144
2025-06-12;4;21:00:37;2025-06-12 21:00:37;72.922834
2025-06-12;4;21:10:37;2025-06-12 21:10:37;72.34022800000001
2025-06-12;4;21:20:37;2025-06-12 21:20:37;71.88485499999999
2025-06-12;4;21:30:37;2025-06-12 21:30:37;71.827765
2025-06-12;4;21:40:37;2025-06-12 21:40:37;71.559388
2025-06-12;4;21:50:37;2025-06-12 21:50:37;71.522663
2025-06-12;4;22:00:36;2025-06-12 22:00:36;71.231802
2025-06-12;4;22:10:36;2025-06-12 22:10:36;70.7496
2025-06-12;4;22:20:36;2025-06-12 22:20:36;70.518168
2025-06-12;4;22:30:36;2025-06-12 22:30:36;70.30042
2025-06-12;4;22:40:36;2025-06-12 22:40:36;70.38072000000001
2025-06-12;4;22:50:37;2025-06-12 22:50:37;70.118664
2025-06-12;4;23:00:37;2025-06-12 23:00:37;69.98332400000001
2025-06-12;4;23:10:37;2025-06-12 23:10:37;69.734655
2025-06-12;4;23:20:38;2025-06-12 23:20:38;69.32536800000001
2025-06-12;4;23:30:38;2025-06-12 23:30:38;68.824774
2025-06-12;4;23:40:38;2025-06-12 23:40:38;68.441975
2025-06-12;4;23:50:38;2025-06-12 23:50:38;67.99819199999999
2025-06-12;5;12:00:38;2025-06-12 12:00:38;80.278183
2025-06-12;5;12:10:38;2025-06-12 12:10:38;80.9523
2025-06-12;5;12:20:38;2025-06-12 12:20:38;81.53488
2025-06-12;5;12:30:38;2025-06-12 12:30:38;81.77609100000001
2025-06-12;5;12:40:38;2025-06-12 12:40:38;82.322698
2025-06-12;5;12:50:38;2025-06-12 12:50:38;82.565691
2025-06-12;5;13:00:38;2025-06-12 13:00:38;82.60238000000001
2025-06-12;5;13:10:38;2025-06-12 13:10:38;82.76629
2025-06-12;5;13:20:38;2025-06-12 13:20:38;82.65539199999999
2025-06-12;5;13:30:38;2025-06-12 13:30:38;82.60238000000001
2025-06-12;5;13:40:38;2025-06-12 13:40:38;82.989631
2025-06-12;5;13:50:38;2025-06-12 13:50:38;82.93745
2025-06-12;5;14:00:38;2025-06-12 14:00:38;82.787685
2025-06-12;5;14:10:38;2025-06-12 14:10:38;82.791212
2025-06-12;5;14:20:38;2025-06-12 14:20:38;82.880121
2025-06-12;5;14:30:38;2025-06-12 14:30:38;82.836935
2025-06-12;5;14:40:38;2025-06-12 14:40:38;82.396115
2025-06-12;5;14:50:38;2025-06-12 14:50:38;82.475792
2025-06-12;5;15:00:38;2025-06-12 15:00:38;82.5021
2025-06-12;5;15:10:38;2025-06-12 15:10:38;82.69798399999999
2025-06-12;5;15:20:38;2025-06-12 15:20:38;82.787685
2025-06-12;5;15:30:38;2025-06-12 15:30:38;82.023327
2025-06-12;5;15:40:38;2025-06-12 15:40:38;81.64634400000001
2025-06-12;5;15:50:38;2025-06-12 15:50:38;81.70666800000001
2025-06-12;5;16:00:39;2025-06-12 16:00:39;81.688554
2025-06-12;5;16:10:38;2025-06-12 16:10:38;81.60732999999999
2025-06-12;5;16:20:38;2025-06-12 16:20:38;81.44526400000001
2025-06-12;5;16:30:38;2025-06-12 16:30:38;81.14264
2025-06-12;5;16:40:39;2025-06-12 16:40:39;81.16255
2025-06-12;5;16:50:38;2025-06-12 16:50:38;80.534012
2025-06-12;5;17:00:39;2025-06-12 17:00:39;80.202899
2025-06-12;5;17:10:39;2025-06-12 17:10:39;80.3344
2025-06-12;5;17:20:39;2025-06-12 17:20:39;80.314982
2025-06-12;5;17:30:39;2025-06-12 17:30:39;79.865156
2025-06-12;5;17:40:38;2025-06-12 17:40:38;79.563867
2025-06-12;5;17:50:38;2025-06-12 17:50:38;79.201906
2025-06-12;5;18:00:38;2025-06-12 18:00:38;79.141828
2025-06-12;5;18:10:38;2025-06-12 18:10:38;79.09002600000001
2025-06-12;5;18:20:38;2025-06-12 18:20:38;78.90147600000002
2025-06-12;5;18:30:38;2025-06-12 18:30:38;78.772806
2025-06-12;5;18:40:38;2025-06-12 18:40:38;78.391837
2025-06-12;5;18:50:38;2025-06-12 18:50:38;77.954464
2025-06-12;5;19:00:38;2025-06-12 19:00:38;77.67375999999999
