1;2;3;4;5;6;Timestamp;Entity Name
;;;;"80,534012";;2025-06-12 16:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"79,07384600000002";2025-06-12 16:50:39;DEV_FARM60_TYPE11_ID6
"78,189328";;;;;;2025-06-12 17:00:35;DEV_FARM60_TYPE11_ID1
;"78,937056";;;;;2025-06-12 17:00:36;DEV_FARM60_TYPE11_ID2
;;;"78,843852";;;2025-06-12 17:00:38;DEV_FARM60_TYPE11_ID4
;;;;"80,202899";;2025-06-12 17:00:39;DEV_FARM60_TYPE11_ID5
;;;;;"78,91085999999999";2025-06-12 17:00:39;DEV_FARM60_TYPE11_ID6
"78,323205";;;;;;2025-06-12 17:10:35;DEV_FARM60_TYPE11_ID1
;"78,85433599999999";;;;;2025-06-12 17:10:36;DEV_FARM60_TYPE11_ID2
;;;"78,79299200000001";;;2025-06-12 17:10:38;DEV_FARM60_TYPE11_ID4
;;;;"80,3344";;2025-06-12 17:10:39;DEV_FARM60_TYPE11_ID5
;;;;;"78,75950800000001";2025-06-12 17:10:40;DEV_FARM60_TYPE11_ID6
"78,33184800000001";;;;;;2025-06-12 17:20:35;DEV_FARM60_TYPE11_ID1
;"78,608047";;;;;2025-06-12 17:20:36;DEV_FARM60_TYPE11_ID2
;;;"78,586325";;;2025-06-12 17:20:38;DEV_FARM60_TYPE11_ID4
;;;;"80,314982";;2025-06-12 17:20:39;DEV_FARM60_TYPE11_ID5
;;;;;"78,55343500000001";2025-06-12 17:20:40;DEV_FARM60_TYPE11_ID6
"78,115944";;;;;;2025-06-12 17:30:34;DEV_FARM60_TYPE11_ID1
;"78,277424";;;;;2025-06-12 17:30:36;DEV_FARM60_TYPE11_ID2
;;;"78,169378";;;2025-06-12 17:30:38;DEV_FARM60_TYPE11_ID4
;;;;"79,865156";;2025-06-12 17:30:39;DEV_FARM60_TYPE11_ID5
;;;;;"78,13688400000001";2025-06-12 17:30:40;DEV_FARM60_TYPE11_ID6
"77,760678";;;;;;2025-06-12 17:40:34;DEV_FARM60_TYPE11_ID1
;"77,99844300000001";;;;;2025-06-12 17:40:35;DEV_FARM60_TYPE11_ID2
;;;"77,84720000000002";;;2025-06-12 17:40:37;DEV_FARM60_TYPE11_ID4
;;;;"79,563867";;2025-06-12 17:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,84720000000002";2025-06-12 17:40:39;DEV_FARM60_TYPE11_ID6
"77,58631700000001";;;;;;2025-06-12 17:50:34;DEV_FARM60_TYPE11_ID1
;"77,847032";;;;;2025-06-12 17:50:35;DEV_FARM60_TYPE11_ID2
;;;"77,87910000000001";;;2025-06-12 17:50:37;DEV_FARM60_TYPE11_ID4
;;;;"79,201906";;2025-06-12 17:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,81530000000001";2025-06-12 17:50:39;DEV_FARM60_TYPE11_ID6
"77,658008";;;;;;2025-06-12 18:00:34;DEV_FARM60_TYPE11_ID1
;"77,774282";;;;;2025-06-12 18:00:35;DEV_FARM60_TYPE11_ID2
;;;"77,911";;;2025-06-12 18:00:37;DEV_FARM60_TYPE11_ID4
;;;;"79,141828";;2025-06-12 18:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,86315";2025-06-12 18:00:39;DEV_FARM60_TYPE11_ID6
"77,545398";;;;;;2025-06-12 18:10:34;DEV_FARM60_TYPE11_ID1
;"77,85647800000001";;;;;2025-06-12 18:10:35;DEV_FARM60_TYPE11_ID2
;;;"77,935039";;;2025-06-12 18:10:37;DEV_FARM60_TYPE11_ID4
;;;;"79,09002600000001";;2025-06-12 18:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,90333700000001";2025-06-12 18:10:39;DEV_FARM60_TYPE11_ID6
"77,324772";;;;;;2025-06-12 18:20:34;DEV_FARM60_TYPE11_ID1
;"77,76745199999999";;;;;2025-06-12 18:20:35;DEV_FARM60_TYPE11_ID2
;;;"77,821241";;;2025-06-12 18:20:37;DEV_FARM60_TYPE11_ID4
;;;;"78,90147600000002";;2025-06-12 18:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,8682";2025-06-12 18:20:39;DEV_FARM60_TYPE11_ID6
"77,21797299999999";;;;;;2025-06-12 18:30:34;DEV_FARM60_TYPE11_ID1
;"77,568884";;;;;2025-06-12 18:30:36;DEV_FARM60_TYPE11_ID2
;;;"77,64245500000001";;;2025-06-12 18:30:37;DEV_FARM60_TYPE11_ID4
;;;;"78,772806";;2025-06-12 18:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,68538400000001";2025-06-12 18:30:39;DEV_FARM60_TYPE11_ID6
"76,918715";;;;;;2025-06-12 18:40:34;DEV_FARM60_TYPE11_ID1
;"77,26336";;;;;2025-06-12 18:40:36;DEV_FARM60_TYPE11_ID2
;;;"77,295516";;;2025-06-12 18:40:37;DEV_FARM60_TYPE11_ID4
;;;;"78,391837";;2025-06-12 18:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,29425799999999";2025-06-12 18:40:39;DEV_FARM60_TYPE11_ID6
"76,738514";;;;;;2025-06-12 18:50:34;DEV_FARM60_TYPE11_ID1
;"77,166612";;;;;2025-06-12 18:50:36;DEV_FARM60_TYPE11_ID2
;;;"76,945182";;;2025-06-12 18:50:37;DEV_FARM60_TYPE11_ID4
;;;;"77,954464";;2025-06-12 18:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"77,12872";2025-06-12 18:50:39;DEV_FARM60_TYPE11_ID6
"76,628984";;;;;;2025-06-12 19:00:34;DEV_FARM60_TYPE11_ID1
;"76,97067";;;;;2025-06-12 19:00:36;DEV_FARM60_TYPE11_ID2
;;;"76,85494999999999";;;2025-06-12 19:00:37;DEV_FARM60_TYPE11_ID4
