date,id_rabbit,hour,NH3,CO2,temperature,humidity,datetime,H2S,PM_1_0,PM_2_5,PM_4_0,PM_10
2024-12-28,6,14:10:40,1.1,839.0,16.3,52.6,2024-12-28 14:10:40,,,,,
2024-12-28,6,14:20:40,1.0,810.0,16.2,52.1,2024-12-28 14:20:40,,,,,
2024-12-28,6,14:30:40,1.3,863.0,16.4,53.6,2024-12-28 14:30:40,,,,,
2024-12-28,6,14:40:40,1.6,866.0,16.5,54.9,2024-12-28 14:40:40,,,,,
2024-12-28,6,14:50:40,1.5,964.0,16.4,56.2,2024-12-28 14:50:40,,,,,
2024-12-28,6,15:00:40,2.0,971.0,16.5,56.0,2024-12-28 15:00:40,,,,,
2024-12-28,6,15:10:40,2.2,945.0,16.5,55.3,2024-12-28 15:10:40,,,,,
2024-12-28,6,15:20:40,2.3,1004.0,16.6,56.6,2024-12-28 15:20:40,,,,,
2024-12-28,6,15:30:39,2.1,940.0,16.5,56.5,2024-12-28 15:30:39,,,,,
2024-12-28,6,15:40:39,2.1,936.0,16.5,56.9,2024-12-28 15:40:39,,,,,
2024-12-28,6,15:50:39,2.0,936.0,16.5,57.2,2024-12-28 15:50:39,,,,,
2024-12-28,6,16:00:39,1.9,897.0,16.3,57.6,2024-12-28 16:00:39,,,,,
2024-12-28,6,16:10:39,1.9,884.0,16.1,58.3,2024-12-28 16:10:39,,,,,
2024-12-28,6,16:20:39,2.0,897.0,15.9,58.3,2024-12-28 16:20:39,,,,,
2024-12-28,6,16:30:39,1.5,879.0,15.7,58.3,2024-12-28 16:30:39,,,,,
2024-12-28,6,16:40:39,1.5,883.0,15.4,59.3,2024-12-28 16:40:39,,,,,
2024-12-28,6,16:50:39,1.6,886.0,15.2,62.0,2024-12-28 16:50:39,,,,,
2024-12-28,6,17:00:39,2.0,1029.0,15.0,65.2,2024-12-28 17:00:39,,,,,
2024-12-28,6,17:10:39,1.9,1145.0,15.0,65.6,2024-12-28 17:10:39,,,,,
2024-12-28,6,17:20:39,1.7,1079.0,14.7,66.5,2024-12-28 17:20:39,,,,,
2024-12-28,6,17:30:39,1.5,1008.0,14.5,67.8,2024-12-28 17:30:39,,,,,
2024-12-28,6,17:40:39,1.4,1000.0,14.1,68.4,2024-12-28 17:40:39,,,,,
2024-12-28,6,17:50:39,1.5,1120.0,14.0,70.5,2024-12-28 17:50:39,,,,,
2024-12-28,6,18:00:39,1.7,1030.0,13.8,70.4,2024-12-28 18:00:39,,,,,
2024-12-28,6,18:10:39,1.6,958.0,13.7,71.2,2024-12-28 18:10:39,,,,,
2024-12-28,6,18:20:39,1.8,1007.0,13.6,71.6,2024-12-28 18:20:39,,,,,
2024-12-28,6,18:30:39,1.7,1037.0,13.4,73.3,2024-12-28 18:30:39,,,,,
2024-12-28,6,18:40:38,1.4,921.0,13.2,71.4,2024-12-28 18:40:38,,,,,
2024-12-28,6,18:50:38,2.2,990.0,13.2,73.2,2024-12-28 18:50:38,,,,,
2024-12-28,6,19:00:38,1.7,965.0,12.9,72.2,2024-12-28 19:00:38,,,,,
2024-12-28,6,19:10:38,1.4,957.0,12.8,71.8,2024-12-28 19:10:38,,,,,
2024-12-28,6,19:20:39,2.4,1015.0,12.5,73.7,2024-12-28 19:20:39,,,,,
2024-12-28,6,19:30:40,2.4,978.0,11.8,75.8,2024-12-28 19:30:40,,,,,
2024-12-28,6,19:40:40,2.5,942.0,11.6,77.0,2024-12-28 19:40:40,,,,,
2024-12-28,6,19:50:40,2.3,1023.0,11.5,77.3,2024-12-28 19:50:40,,,,,
2024-12-28,6,20:00:40,2.0,964.0,11.4,76.8,2024-12-28 20:00:40,,,,,
2024-12-28,6,20:10:40,1.9,994.0,11.3,77.2,2024-12-28 20:10:40,,,,,
2024-12-28,6,20:20:40,2.5,1058.0,11.2,78.5,2024-12-28 20:20:40,,,,,
2024-12-28,6,20:30:40,2.8,1032.0,11.0,78.4,2024-12-28 20:30:40,,,,,
2024-12-28,6,20:40:40,2.4,1092.0,11.0,78.5,2024-12-28 20:40:40,,,,,
2024-12-28,6,20:50:40,2.3,1266.0,11.0,77.7,2024-12-28 20:50:40,,,,,
2024-12-28,6,21:00:40,1.2,830.0,10.2,73.9,2024-12-28 21:00:40,,,,,
2024-12-28,6,21:10:40,1.1,835.0,10.0,75.7,2024-12-28 21:10:40,,,,,
2024-12-28,6,21:20:40,1.6,887.0,10.1,76.9,2024-12-28 21:20:40,,,,,
2024-12-28,6,21:30:40,2.5,1046.0,10.1,78.0,2024-12-28 21:30:40,,,,,
2024-12-28,6,21:40:40,2.0,966.0,9.7,77.0,2024-12-28 21:40:40,,,,,
2024-12-28,6,21:50:40,1.7,875.0,9.3,78.4,2024-12-28 21:50:40,,,,,
2024-12-28,6,22:00:40,1.6,891.0,9.1,78.4,2024-12-28 22:00:40,,,,,
2024-12-28,6,22:10:40,1.8,931.0,9.2,78.4,2024-12-28 22:10:40,,,,,
2024-12-28,6,22:20:40,1.5,952.0,9.0,78.8,2024-12-28 22:20:40,,,,,
2024-12-28,6,22:30:40,1.6,934.0,9.0,78.6,2024-12-28 22:30:40,,,,,
2024-12-28,6,22:40:40,1.6,912.0,9.0,78.8,2024-12-28 22:40:40,,,,,
2024-12-28,6,22:50:40,1.9,907.0,9.0,78.9,2024-12-28 22:50:40,,,,,
2024-12-28,6,23:00:40,1.9,866.0,8.6,78.8,2024-12-28 23:00:40,,,,,
2024-12-28,6,23:10:40,2.1,939.0,8.5,80.1,2024-12-28 23:10:40,,,,,
2024-12-28,6,23:20:40,1.9,982.0,8.5,80.8,2024-12-28 23:20:40,,,,,
2024-12-28,6,23:30:40,1.9,977.0,8.5,81.2,2024-12-28 23:30:40,,,,,
2024-12-28,6,23:40:39,1.9,935.0,8.4,80.6,2024-12-28 23:40:39,,,,,
2024-12-28,6,23:50:39,2.0,979.0,8.4,81.3,2024-12-28 23:50:39,,,,,
2024-12-29,2,00:00:36,,1077.0,8.9,80.4,2024-12-29 00:00:36,,,,,
2024-12-29,2,00:10:36,,736.0,8.5,78.9,2024-12-29 00:10:36,,,,,
2024-12-29,2,00:20:36,,714.0,8.3,80.5,2024-12-29 00:20:36,,,,,
2024-12-29,2,00:30:36,,664.0,8.4,80.6,2024-12-29 00:30:36,,,,,
2024-12-29,2,00:40:35,,722.0,8.2,81.1,2024-12-29 00:40:35,,,,,
2024-12-29,2,00:50:35,,853.0,8.4,81.5,2024-12-29 00:50:35,,,,,
2024-12-29,2,01:00:35,0.1,723.0,8.4,80.5,2024-12-29 01:00:35,,,,,
2024-12-29,2,01:10:35,0.1,670.0,8.3,81.2,2024-12-29 01:10:35,,,,,
2024-12-29,2,01:20:35,0.2,749.0,8.4,82.0,2024-12-29 01:20:35,,,,,
2024-12-29,2,01:30:35,0.1,702.0,8.2,82.0,2024-12-29 01:30:35,,,,,
2024-12-29,2,01:40:35,0.1,720.0,8.2,82.2,2024-12-29 01:40:35,,,,,
2024-12-29,2,01:50:35,0.1,768.0,8.2,82.8,2024-12-29 01:50:35,,,,,
2024-12-29,2,02:00:35,0.1,748.0,8.2,82.7,2024-12-29 02:00:35,,,,,
2024-12-29,2,02:10:35,0.2,651.0,8.0,82.3,2024-12-29 02:10:35,,,,,
2024-12-29,2,02:20:34,0.2,619.0,7.8,82.2,2024-12-29 02:20:34,,,,,
2024-12-29,2,02:30:34,,654.0,7.6,83.2,2024-12-29 02:30:34,,,,,
2024-12-29,2,02:40:34,0.1,700.0,7.6,83.6,2024-12-29 02:40:34,,,,,
2024-12-29,2,02:50:34,0.1,724.0,7.4,83.1,2024-12-29 02:50:34,,,,,
2024-12-29,2,03:00:35,,687.0,7.2,83.3,2024-12-29 03:00:35,,,,,
2024-12-29,2,03:10:35,,713.0,7.2,84.1,2024-12-29 03:10:35,,,,,
2024-12-29,2,03:20:35,,585.0,7.0,83.8,2024-12-29 03:20:35,,,,,
2024-12-29,2,03:30:35,,558.0,6.8,84.3,2024-12-29 03:30:35,,,,,
2024-12-29,2,03:40:35,,591.0,6.9,84.4,2024-12-29 03:40:35,,,,,
2024-12-29,2,03:50:35,,630.0,6.8,83.8,2024-12-29 03:50:35,,,,,
2024-12-29,2,04:00:35,,654.0,6.8,84.2,2024-12-29 04:00:35,,,,,
2024-12-29,2,04:10:36,,653.0,6.9,84.2,2024-12-29 04:10:36,,,,,
2024-12-29,2,04:20:36,,569.0,6.8,83.6,2024-12-29 04:20:36,,,,,
2024-12-29,2,04:30:36,,576.0,6.8,83.8,2024-12-29 04:30:36,,,,,
2024-12-29,2,04:40:36,,639.0,6.6,83.5,2024-12-29 04:40:36,,,,,
2024-12-29,2,04:50:36,,600.0,6.6,83.5,2024-12-29 04:50:36,,,,,
2024-12-29,2,05:00:36,,593.0,6.3,83.2,2024-12-29 05:00:36,,,,,
2024-12-29,2,05:10:36,,577.0,6.0,83.9,2024-12-29 05:10:36,,,,,
2024-12-29,2,05:20:36,,626.0,5.9,84.7,2024-12-29 05:20:36,,,,,
2024-12-29,2,05:30:36,,605.0,6.0,85.1,2024-12-29 05:30:36,,,,,
2024-12-29,2,05:40:36,,570.0,6.0,85.1,2024-12-29 05:40:36,,,,,
2024-12-29,2,05:50:36,,788.0,6.2,86.9,2024-12-29 05:50:36,,,,,
2024-12-29,2,06:00:36,,860.0,6.4,86.7,2024-12-29 06:00:36,,,,,
2024-12-29,2,06:10:36,,827.0,6.7,86.0,2024-12-29 06:10:36,,,,,
2024-12-29,2,06:20:36,,745.0,6.6,84.9,2024-12-29 06:20:36,,,,,
2024-12-29,2,06:30:36,,814.0,6.7,85.4,2024-12-29 06:30:36,,,,,
2024-12-29,2,06:40:36,,964.0,7.0,86.2,2024-12-29 06:40:36,,,,,
2024-12-29,2,06:50:36,,891.0,7.0,85.1,2024-12-29 06:50:36,,,,,
2024-12-29,2,07:00:36,,899.0,6.7,84.0,2024-12-29 07:00:36,,,,,
2024-12-29,2,07:10:35,,1208.0,6.8,85.6,2024-12-29 07:10:35,,,,,
2024-12-29,2,07:20:35,,1918.0,7.4,86.3,2024-12-29 07:20:35,,,,,
2024-12-29,2,07:30:35,0.1,970.0,7.2,83.9,2024-12-29 07:30:35,,,,,
2024-12-29,2,07:40:35,,617.0,6.7,83.0,2024-12-29 07:40:35,,,,,
2024-12-29,2,07:50:36,,554.0,6.3,83.2,2024-12-29 07:50:36,,,,,
2024-12-29,2,08:00:36,,534.0,6.2,83.8,2024-12-29 08:00:36,,,,,
2024-12-29,2,08:10:36,,547.0,6.2,84.4,2024-12-29 08:10:36,,,,,
2024-12-29,2,08:20:36,,578.0,6.6,85.4,2024-12-29 08:20:36,,,,,
2024-12-29,2,08:30:36,,601.0,7.1,85.5,2024-12-29 08:30:36,,,,,
2024-12-29,2,08:40:36,,708.0,7.6,85.9,2024-12-29 08:40:36,,,,,
2024-12-29,2,08:50:35,,844.0,8.1,85.9,2024-12-29 08:50:35,,,,,
2024-12-29,2,09:00:35,,869.0,8.6,85.5,2024-12-29 09:00:35,,,,,
2024-12-29,2,09:10:35,,833.0,9.1,84.8,2024-12-29 09:10:35,,,,,
2024-12-29,2,09:20:35,,939.0,9.5,83.6,2024-12-29 09:20:35,,,,,
2024-12-29,2,09:30:35,,1062.0,10.1,82.2,2024-12-29 09:30:35,,,,,
2024-12-29,2,09:40:35,,1035.0,10.5,82.2,2024-12-29 09:40:35,,,,,
2024-12-29,2,09:50:36,,603.0,10.9,78.5,2024-12-29 09:50:36,,,,,
2024-12-29,2,10:00:36,,686.0,11.4,76.4,2024-12-29 10:00:36,,,,,
2024-12-29,2,10:10:36,,1396.0,12.1,77.3,2024-12-29 10:10:36,,,,,
2024-12-29,2,10:20:36,,1966.0,13.0,76.4,2024-12-29 10:20:36,,,,,
2024-12-29,2,10:30:36,,1233.0,15.2,66.7,2024-12-29 10:30:36,,,,,
2024-12-29,2,10:40:36,,1722.0,18.3,56.8,2024-12-29 10:40:36,,,,,
2024-12-29,2,10:50:36,,1626.0,16.1,60.2,2024-12-29 10:50:36,,,,,
2024-12-29,2,11:00:36,,1292.0,15.1,63.1,2024-12-29 11:00:36,,,,,
2024-12-29,2,11:10:36,,1046.0,14.9,62.8,2024-12-29 11:10:36,,,,,
2024-12-29,2,11:20:36,,751.0,14.7,62.0,2024-12-29 11:20:36,,,,,
2024-12-29,2,11:30:36,,674.0,14.6,61.6,2024-12-29 11:30:36,,,,,
2024-12-29,2,11:40:36,,607.0,14.6,60.0,2024-12-29 11:40:36,,,,,
2024-12-29,2,11:50:35,,623.0,14.7,59.9,2024-12-29 11:50:35,,,,,
2024-12-29,2,12:00:35,,660.0,14.8,60.6,2024-12-29 12:00:35,,,,,
2024-12-29,2,12:10:35,,639.0,15.1,59.5,2024-12-29 12:10:35,,,,,
2024-12-29,2,12:20:35,,625.0,15.3,59.6,2024-12-29 12:20:35,,,,,
2024-12-29,2,12:30:36,,657.0,15.4,59.2,2024-12-29 12:30:36,,,,,
2024-12-29,2,12:40:36,,571.0,15.3,56.8,2024-12-29 12:40:36,,,,,
2024-12-29,2,12:50:36,,604.0,15.3,56.7,2024-12-29 12:50:36,,,,,
2024-12-29,2,13:00:36,,585.0,15.4,56.3,2024-12-29 13:00:36,,,,,
2024-12-29,2,13:10:36,,589.0,15.4,55.9,2024-12-29 13:10:36,,,,,
2024-12-29,2,13:20:36,,612.0,15.6,55.9,2024-12-29 13:20:36,,,,,
2024-12-29,2,13:30:36,,639.0,15.5,55.5,2024-12-29 13:30:36,,,,,
2024-12-29,2,13:40:36,,760.0,15.7,55.7,2024-12-29 13:40:36,,,,,
2024-12-29,2,13:50:36,,796.0,15.9,56.0,2024-12-29 13:50:36,,,,,
2024-12-29,2,14:00:35,,824.0,16.2,55.9,2024-12-29 14:00:35,,,,,
2024-12-29,2,14:10:35,,802.0,16.3,57.1,2024-12-29 14:10:35,,,,,
2024-12-29,2,14:20:35,,714.0,16.2,56.6,2024-12-29 14:20:35,,,,,
2024-12-29,2,14:30:35,,644.0,16.2,59.5,2024-12-29 14:30:35,,,,,
2024-12-29,2,14:40:36,0.1,873.0,16.3,62.8,2024-12-29 14:40:36,,,,,
2024-12-29,2,14:50:36,0.2,827.0,16.2,61.2,2024-12-29 14:50:36,,,,,
2024-12-29,2,15:00:36,0.2,722.0,16.0,60.3,2024-12-29 15:00:36,,,,,
2024-12-29,2,15:10:36,0.2,665.0,15.8,60.8,2024-12-29 15:10:36,,,,,
2024-12-29,2,15:20:36,0.2,633.0,15.6,60.2,2024-12-29 15:20:36,,,,,
2024-12-29,2,15:30:36,0.2,629.0,15.5,60.3,2024-12-29 15:30:36,,,,,
2024-12-29,2,15:40:36,0.2,642.0,15.3,61.1,2024-12-29 15:40:36,,,,,
2024-12-29,2,15:50:36,0.2,822.0,15.3,63.3,2024-12-29 15:50:36,,,,,
2024-12-29,2,16:00:36,0.2,700.0,15.5,61.8,2024-12-29 16:00:36,,,,,
2024-12-29,2,16:10:36,0.2,974.0,17.5,58.2,2024-12-29 16:10:36,,,,,
2024-12-29,2,16:20:36,0.2,1137.0,16.0,62.7,2024-12-29 16:20:36,,,,,
2024-12-29,2,16:30:36,0.2,990.0,15.3,62.7,2024-12-29 16:30:36,,,,,
2024-12-29,2,16:40:36,0.1,1098.0,15.0,65.2,2024-12-29 16:40:36,,,,,
2024-12-29,2,16:50:36,,941.0,14.4,65.4,2024-12-29 16:50:36,,,,,
2024-12-29,2,17:00:36,,1274.0,13.8,67.0,2024-12-29 17:00:36,,,,,
2024-12-29,2,17:10:36,,1139.0,13.2,69.5,2024-12-29 17:10:36,,,,,
2024-12-29,2,17:20:36,,1197.0,13.0,71.1,2024-12-29 17:20:36,,,,,
2024-12-29,2,17:30:36,,1120.0,12.5,71.6,2024-12-29 17:30:36,,,,,
2024-12-29,2,17:40:36,,1191.0,12.3,73.4,2024-12-29 17:40:36,,,,,
2024-12-29,2,17:50:36,,1061.0,12.0,73.3,2024-12-29 17:50:36,,,,,
2024-12-29,2,18:00:36,,949.0,11.5,73.8,2024-12-29 18:00:36,,,,,
2024-12-29,2,18:10:36,,927.0,11.4,75.1,2024-12-29 18:10:36,,,,,
2024-12-29,2,18:20:36,,1108.0,11.6,75.2,2024-12-29 18:20:36,,,,,
2024-12-29,2,18:30:36,,1341.0,11.5,75.7,2024-12-29 18:30:36,,,,,
2024-12-29,2,18:40:36,,1172.0,11.3,75.7,2024-12-29 18:40:36,,,,,
2024-12-29,2,18:50:36,,1080.0,11.1,75.6,2024-12-29 18:50:36,,,,,
2024-12-29,2,19:00:36,,851.0,11.1,74.7,2024-12-29 19:00:36,,,,,
2024-12-29,2,19:10:36,,857.0,11.2,74.5,2024-12-29 19:10:36,,,,,
2024-12-29,2,19:20:35,,718.0,11.0,74.6,2024-12-29 19:20:35,,,,,
2024-12-29,2,19:30:35,,897.0,10.7,76.8,2024-12-29 19:30:35,,,,,
2024-12-29,2,19:40:35,,989.0,11.0,76.3,2024-12-29 19:40:35,,,,,
2024-12-29,2,19:50:35,,646.0,10.3,74.9,2024-12-29 19:50:35,,,,,
2024-12-29,2,20:00:36,,628.0,9.9,76.1,2024-12-29 20:00:36,,,,,
2024-12-29,2,20:10:36,,611.0,9.6,76.9,2024-12-29 20:10:36,,,,,
2024-12-29,2,20:20:36,,634.0,9.2,77.9,2024-12-29 20:20:36,,,,,
2024-12-29,2,20:30:36,,591.0,8.8,78.5,2024-12-29 20:30:36,,,,,
2024-12-29,2,20:40:36,,598.0,8.6,79.6,2024-12-29 20:40:36,,,,,
2024-12-29,2,20:50:35,0.1,619.0,8.5,80.5,2024-12-29 20:50:35,,,,,
2024-12-29,2,21:00:35,,589.0,8.2,80.3,2024-12-29 21:00:35,,,,,
2024-12-29,2,21:10:35,,656.0,8.1,82.0,2024-12-29 21:10:35,,,,,
2024-12-29,2,21:20:35,,969.0,8.5,82.8,2024-12-29 21:20:35,,,,,
2024-12-29,2,21:30:36,,777.0,8.6,82.4,2024-12-29 21:30:36,,,,,
2024-12-29,2,21:40:36,,683.0,8.4,82.0,2024-12-29 21:40:36,,,,,
2024-12-29,2,21:50:36,,660.0,8.4,81.6,2024-12-29 21:50:36,,,,,
2024-12-29,2,22:00:36,,708.0,8.6,82.9,2024-12-29 22:00:36,,,,,
2024-12-29,2,22:10:36,0.1,797.0,8.8,83.8,2024-12-29 22:10:36,,,,,
2024-12-29,2,22:20:36,0.2,891.0,9.1,83.3,2024-12-29 22:20:36,,,,,
2024-12-29,2,22:30:36,,753.0,8.7,82.6,2024-12-29 22:30:36,,,,,
2024-12-29,2,22:40:36,0.1,662.0,8.6,83.0,2024-12-29 22:40:36,,,,,
2024-12-29,2,22:50:36,0.1,661.0,8.7,83.5,2024-12-29 22:50:36,,,,,
2024-12-29,2,23:00:36,0.1,922.0,8.8,83.8,2024-12-29 23:00:36,,,,,
2024-12-29,2,23:10:36,,986.0,8.8,83.5,2024-12-29 23:10:36,,,,,
2024-12-29,2,23:20:36,,786.0,8.5,83.3,2024-12-29 23:20:36,,,,,
2024-12-29,2,23:30:36,,757.0,8.5,83.7,2024-12-29 23:30:36,,,,,
2024-12-29,2,23:40:36,0.1,694.0,8.4,83.6,2024-12-29 23:40:36,,,,,
2024-12-29,2,23:50:36,0.1,732.0,8.3,84.2,2024-12-29 23:50:36,,,,,
2024-12-29,4,00:00:38,2.5,872.0,8.4,80.1,2024-12-29 00:00:38,,,,,
2024-12-29,4,00:10:38,2.3,755.0,8.2,79.3,2024-12-29 00:10:38,,,,,
2024-12-29,4,00:20:38,2.7,726.0,7.9,80.5,2024-12-29 00:20:38,,,,,
2024-12-29,4,00:30:37,2.9,750.0,7.9,81.0,2024-12-29 00:30:37,,,,,
2024-12-29,4,00:40:37,2.9,767.0,7.8,81.6,2024-12-29 00:40:37,,,,,
2024-12-29,4,00:50:37,2.8,865.0,7.7,82.4,2024-12-29 00:50:37,,,,,
2024-12-29,4,01:00:37,3.0,801.0,7.7,82.4,2024-12-29 01:00:37,,,,,
2024-12-29,4,01:10:37,2.9,806.0,7.7,82.9,2024-12-29 01:10:37,,,,,
2024-12-29,4,01:20:37,3.6,802.0,7.8,83.4,2024-12-29 01:20:37,,,,,
2024-12-29,4,01:30:37,3.2,791.0,7.7,83.4,2024-12-29 01:30:37,,,,,
2024-12-29,4,01:40:37,2.8,823.0,7.8,83.2,2024-12-29 01:40:37,,,,,
2024-12-29,4,01:50:37,2.9,769.0,7.8,83.4,2024-12-29 01:50:37,,,,,
2024-12-29,4,02:00:37,2.9,777.0,7.8,83.6,2024-12-29 02:00:37,,,,,
2024-12-29,4,02:10:37,2.9,727.0,7.6,83.4,2024-12-29 02:10:37,,,,,
2024-12-29,4,02:20:37,2.7,711.0,7.5,83.1,2024-12-29 02:20:37,,,,,
2024-12-29,4,02:30:37,2.3,692.0,7.3,83.2,2024-12-29 02:30:37,,,,,
2024-12-29,4,02:40:37,2.6,767.0,7.2,83.6,2024-12-29 02:40:37,,,,,
2024-12-29,4,02:50:37,2.6,747.0,7.0,83.5,2024-12-29 02:50:37,,,,,
2024-12-29,4,03:00:37,2.4,688.0,6.9,83.6,2024-12-29 03:00:37,,,,,
2024-12-29,4,03:10:37,2.2,725.0,6.8,84.0,2024-12-29 03:10:37,,,,,
2024-12-29,4,03:20:37,1.8,648.0,6.7,84.0,2024-12-29 03:20:37,,,,,
2024-12-29,4,03:30:37,1.9,655.0,6.6,84.5,2024-12-29 03:30:37,,,,,
2024-12-29,4,03:40:37,2.4,699.0,6.6,84.7,2024-12-29 03:40:37,,,,,
2024-12-29,4,03:50:36,2.6,701.0,6.4,84.7,2024-12-29 03:50:36,,,,,
2024-12-29,4,04:00:36,2.5,730.0,6.3,85.0,2024-12-29 04:00:36,,,,,
2024-12-29,4,04:10:37,2.7,710.0,6.4,85.4,2024-12-29 04:10:37,,,,,
2024-12-29,4,04:20:37,2.5,710.0,6.4,84.8,2024-12-29 04:20:37,,,,,
2024-12-29,4,04:30:38,2.7,712.0,6.3,85.0,2024-12-29 04:30:38,,,,,
2024-12-29,4,04:40:38,2.6,680.0,6.2,84.6,2024-12-29 04:40:38,,,,,
2024-12-29,4,04:50:38,2.4,692.0,6.2,84.8,2024-12-29 04:50:38,,,,,
2024-12-29,4,05:00:38,2.0,654.0,6.0,84.2,2024-12-29 05:00:38,,,,,
2024-12-29,4,05:10:38,1.7,649.0,5.6,84.4,2024-12-29 05:10:38,,,,,
2024-12-29,4,05:20:38,1.9,692.0,5.6,85.3,2024-12-29 05:20:38,,,,,
2024-12-29,4,05:30:38,2.1,701.0,5.6,85.9,2024-12-29 05:30:38,,,,,
2024-12-29,4,05:40:38,2.2,674.0,5.6,86.2,2024-12-29 05:40:38,,,,,
2024-12-29,4,05:50:38,2.2,723.0,5.7,86.6,2024-12-29 05:50:38,,,,,
2024-12-29,4,06:00:38,2.7,786.0,6.0,87.5,2024-12-29 06:00:38,,,,,
2024-12-29,4,06:10:38,3.1,805.0,6.2,87.1,2024-12-29 06:10:38,,,,,
2024-12-29,4,06:20:38,2.5,785.0,6.2,86.4,2024-12-29 06:20:38,,,,,
2024-12-29,4,06:30:38,2.7,842.0,6.3,86.6,2024-12-29 06:30:38,,,,,
2024-12-29,4,06:40:38,3.4,871.0,6.5,86.9,2024-12-29 06:40:38,,,,,
2024-12-29,4,06:50:38,3.1,838.0,6.6,86.2,2024-12-29 06:50:38,,,,,
2024-12-29,4,07:00:38,2.3,855.0,6.4,85.1,2024-12-29 07:00:38,,,,,
2024-12-29,4,07:10:38,1.9,904.0,6.3,85.0,2024-12-29 07:10:38,,,,,
2024-12-29,4,07:20:38,2.9,1025.0,6.5,86.5,2024-12-29 07:20:38,,,,,
2024-12-29,4,07:30:38,3.2,819.0,6.4,85.3,2024-12-29 07:30:38,,,,,
2024-12-29,4,07:40:38,2.8,716.0,6.3,84.6,2024-12-29 07:40:38,,,,,
2024-12-29,4,07:50:38,1.8,651.0,5.9,83.7,2024-12-29 07:50:38,,,,,
2024-12-29,4,08:00:38,1.5,643.0,5.8,84.3,2024-12-29 08:00:38,,,,,
2024-12-29,4,08:10:38,1.5,648.0,5.9,84.9,2024-12-29 08:10:38,,,,,
2024-12-29,4,08:20:38,2.3,729.0,6.3,86.4,2024-12-29 08:20:38,,,,,
2024-12-29,4,08:30:37,2.5,710.0,6.8,86.8,2024-12-29 08:30:37,,,,,
2024-12-29,4,08:40:37,2.5,775.0,7.3,87.3,2024-12-29 08:40:37,,,,,
2024-12-29,4,08:50:37,2.4,821.0,7.9,87.1,2024-12-29 08:50:37,,,,,
2024-12-29,4,09:00:36,2.0,756.0,8.4,86.5,2024-12-29 09:00:36,,,,,
2024-12-29,4,09:10:37,1.8,675.0,8.9,85.3,2024-12-29 09:10:37,,,,,
2024-12-29,4,09:20:37,1.6,697.0,9.4,84.1,2024-12-29 09:20:37,,,,,
2024-12-29,4,09:30:37,1.7,792.0,9.9,83.8,2024-12-29 09:30:37,,,,,
2024-12-29,4,09:40:38,2.0,825.0,10.6,83.0,2024-12-29 09:40:38,,,,,
2024-12-29,4,09:50:38,1.9,679.0,11.2,80.2,2024-12-29 09:50:38,,,,,
2024-12-29,4,10:00:38,2.4,737.0,13.8,70.4,2024-12-29 10:00:38,,,,,
2024-12-29,4,10:10:37,2.2,924.0,13.4,70.7,2024-12-29 10:10:37,,,,,
2024-12-29,4,10:20:37,2.1,946.0,13.5,70.8,2024-12-29 10:20:37,,,,,
2024-12-29,4,10:30:37,2.2,828.0,13.7,68.1,2024-12-29 10:30:37,,,,,
2024-12-29,4,10:40:37,2.0,792.0,14.0,65.5,2024-12-29 10:40:37,,,,,
2024-12-29,4,10:50:38,2.1,855.0,14.2,64.0,2024-12-29 10:50:38,,,,,
2024-12-29,4,11:00:38,2.5,830.0,14.5,62.9,2024-12-29 11:00:38,,,,,
2024-12-29,4,11:10:38,2.7,812.0,14.7,62.2,2024-12-29 11:10:38,,,,,
2024-12-29,4,11:20:38,2.5,744.0,14.9,60.5,2024-12-29 11:20:38,,,,,
2024-12-29,4,11:30:38,2.4,723.0,15.0,58.8,2024-12-29 11:30:38,,,,,
2024-12-29,4,11:40:38,2.6,709.0,15.1,57.4,2024-12-29 11:40:38,,,,,
2024-12-29,4,11:50:37,2.3,684.0,15.3,56.1,2024-12-29 11:50:37,,,,,
2024-12-29,4,12:00:37,2.6,659.0,15.4,56.7,2024-12-29 12:00:37,,,,,
2024-12-29,4,12:10:37,2.8,721.0,15.6,55.8,2024-12-29 12:10:37,,,,,
2024-12-29,4,12:20:37,3.3,700.0,15.8,55.4,2024-12-29 12:20:37,,,,,
2024-12-29,4,12:30:38,2.9,718.0,15.9,54.7,2024-12-29 12:30:38,,,,,
2024-12-29,4,12:40:38,2.5,662.0,16.0,52.3,2024-12-29 12:40:38,,,,,
2024-12-29,4,12:50:38,2.5,674.0,16.0,51.6,2024-12-29 12:50:38,,,,,
2024-12-29,4,13:00:38,3.1,676.0,16.0,51.8,2024-12-29 13:00:38,,,,,
2024-12-29,4,13:10:38,2.5,682.0,16.1,51.0,2024-12-29 13:10:38,,,,,
2024-12-29,4,13:20:38,2.6,656.0,16.2,50.8,2024-12-29 13:20:38,,,,,
2024-12-29,4,13:30:38,2.5,701.0,16.2,50.1,2024-12-29 13:30:38,,,,,
2024-12-29,4,13:40:38,2.9,754.0,16.3,50.5,2024-12-29 13:40:38,,,,,
2024-12-29,4,13:50:38,2.9,741.0,16.4,50.9,2024-12-29 13:50:38,,,,,
2024-12-29,4,14:00:38,3.0,782.0,16.6,51.6,2024-12-29 14:00:38,,,,,
2024-12-29,4,14:10:38,2.9,779.0,16.7,52.2,2024-12-29 14:10:38,,,,,
2024-12-29,4,14:20:38,3.1,711.0,16.8,51.5,2024-12-29 14:20:38,,,,,
