datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2024-05-27 05:55:04,2024-05-27,05:55:04,,11.8,,94.2,,12.7,,12.031,,96.6,,0.87,,0.51
2024-05-27 05:55:18,2024-05-27,05:55:18,13.2,,100.0,,13.2,,13.163,,156.0,,0.56,,0.32,
2024-05-27 05:56:07,2024-05-27,05:56:07,,11.8,,94.1,,12.7,,12.02,,125.5,,0.9,,0.66
2024-05-27 05:56:22,2024-05-27,05:56:22,13.2,,100.0,,13.2,,13.163,,154.3,,0.47,,0.35,
2024-05-27 05:57:10,2024-05-27,05:57:10,,11.8,,94.0,,12.7,,12.009,,88.5,,1.12,,0.75
2024-05-27 05:57:26,2024-05-27,05:57:26,13.2,,100.0,,13.2,,13.163,,93.3,,0.35,,0.15,
2024-05-27 05:58:14,2024-05-27,05:58:14,,11.8,,94.1,,12.7,,12.02,,61.6,,1.26,,1.0
2024-05-27 05:58:29,2024-05-27,05:58:29,13.2,,100.0,,13.2,,13.163,,126.2,,0.28,,0.1,
2024-05-27 05:59:18,2024-05-27,05:59:18,,11.8,,94.3,,12.7,,12.041,,48.2,,0.88,,0.49
2024-05-27 05:59:32,2024-05-27,05:59:32,13.2,,100.0,,13.2,,13.163,,126.2,,0.26,,0.11,
2024-05-27 06:00:21,2024-05-27,06:00:21,,11.8,,94.4,,12.7,,12.052,,69.9,,1.16,,0.65
2024-05-27 06:00:36,2024-05-27,06:00:36,13.3,,100.0,,13.3,,13.264,,84.5,,0.28,,0.17,
2024-05-27 06:01:24,2024-05-27,06:01:24,,11.8,,94.5,,12.7,,12.063,,74.4,,0.77,,0.58
2024-05-27 06:01:40,2024-05-27,06:01:40,13.3,,100.0,,13.3,,13.264,,141.7,,0.23,,0.15,
2024-05-27 06:02:28,2024-05-27,06:02:28,,11.9,,94.6,,12.7,,12.074,,25.2,,0.64,,0.48
2024-05-27 06:02:43,2024-05-27,06:02:43,13.3,,100.0,,13.3,,13.264,,141.7,,0.22,,0.09,
2024-05-27 06:03:32,2024-05-27,06:03:32,,12.0,,94.8,,12.8,,12.195,,19.0,,0.63,,0.41
2024-05-27 06:03:46,2024-05-27,06:03:46,13.3,,100.0,,13.3,,13.264,,317.6,,0.34,,0.27,
2024-05-27 06:04:35,2024-05-27,06:04:35,,12.0,,94.8,,12.8,,12.195,,3.7,,0.8,,0.65
2024-05-27 06:04:50,2024-05-27,06:04:50,13.3,,100.0,,13.4,,13.364,,323.7,,0.51,,0.44,
2024-05-27 06:05:38,2024-05-27,06:05:38,,11.9,,94.4,,12.8,,12.152,,1.2,,1.33,,1.25
2024-05-27 06:05:54,2024-05-27,06:05:54,13.4,,100.0,,13.4,,13.364,,330.2,,0.59,,0.51,
2024-05-27 06:06:42,2024-05-27,06:06:42,,11.7,,93.8,,12.7,,11.988,,5.2,,1.39,,1.3
2024-05-27 06:06:57,2024-05-27,06:06:57,13.3,,100.0,,13.3,,13.264,,323.3,,0.7,,0.62,
2024-05-27 06:07:46,2024-05-27,06:07:46,,11.7,,93.5,,12.7,,11.955,,359.1,,1.32,,1.17
2024-05-27 06:08:00,2024-05-27,06:08:00,13.3,,100.0,,13.3,,13.264,,351.1,,0.79,,0.59,
2024-05-27 06:08:49,2024-05-27,06:08:49,,11.7,,93.5,,12.7,,11.955,,4.1,,1.2,,0.94
2024-05-27 06:09:04,2024-05-27,06:09:04,13.2,,100.0,,13.2,,13.163,,337.3,,0.81,,0.55,
2024-05-27 06:09:52,2024-05-27,06:09:52,,11.6,,93.3,,12.7,,11.934,,6.0,,1.28,,1.15
2024-05-27 06:10:08,2024-05-27,06:10:08,13.2,,100.0,,13.2,,13.163,,346.8,,0.7,,0.48,
2024-05-27 06:10:56,2024-05-27,06:10:56,,11.6,,93.2,,12.7,,11.923,,16.8,,1.34,,1.25
2024-05-27 06:11:11,2024-05-27,06:11:11,13.2,,100.0,,13.2,,13.163,,340.8,,0.58,,0.31,
2024-05-27 06:12:00,2024-05-27,06:12:00,,11.6,,93.3,,12.7,,11.934,,32.6,,1.42,,1.17
2024-05-27 06:12:14,2024-05-27,06:12:14,13.1,,100.0,,13.1,,13.062,,12.3,,0.53,,0.32,
2024-05-27 06:13:03,2024-05-27,06:13:03,,11.7,,93.5,,12.7,,11.955,,53.3,,1.5,,0.55
2024-05-27 06:13:18,2024-05-27,06:13:18,13.1,,100.0,,13.1,,13.062,,19.1,,0.53,,0.08,
2024-05-27 06:14:06,2024-05-27,06:14:06,,11.8,,93.8,,12.8,,12.087,,44.6,,1.24,,1.02
2024-05-27 06:14:22,2024-05-27,06:14:22,13.2,,100.0,,13.2,,13.163,,136.3,,0.35,,0.26,
2024-05-27 06:15:10,2024-05-27,06:15:10,,11.9,,94.1,,12.8,,12.119,,30.7,,0.88,,0.6
2024-05-27 06:15:25,2024-05-27,06:15:25,13.2,,100.0,,13.2,,13.163,,152.3,,0.36,,0.23,
2024-05-27 06:16:14,2024-05-27,06:16:14,,12.0,,94.2,,12.9,,12.23,,33.7,,0.65,,0.33
2024-05-27 06:16:28,2024-05-27,06:16:28,13.3,,100.0,,13.3,,13.264,,166.2,,0.32,,0.1,
2024-05-27 06:17:17,2024-05-27,06:17:17,,12.1,,94.5,,13.0,,12.362,,36.3,,0.8,,0.7
2024-05-27 06:17:32,2024-05-27,06:17:32,13.4,,100.0,,13.4,,13.364,,161.2,,0.34,,0.3,
2024-05-27 06:18:20,2024-05-27,06:18:20,,12.2,,94.6,,13.1,,12.472,,140.3,,0.66,,0.56
2024-05-27 06:18:36,2024-05-27,06:18:36,13.5,,100.0,,13.5,,13.465,,159.0,,0.49,,0.38,
2024-05-27 06:19:24,2024-05-27,06:19:24,,12.2,,94.6,,13.1,,12.472,,109.1,,0.92,,0.55
2024-05-27 06:19:39,2024-05-27,06:19:39,13.6,,100.0,,13.6,,13.566,,184.9,,0.46,,0.27,
2024-05-27 06:20:28,2024-05-27,06:20:28,,12.2,,94.3,,13.1,,12.439,,155.9,,0.79,,0.67
2024-05-27 06:20:42,2024-05-27,06:20:42,13.6,,100.0,,13.6,,13.566,,173.5,,0.33,,0.2,
2024-05-27 06:21:31,2024-05-27,06:21:31,,12.1,,93.8,,13.1,,12.385,,160.1,,0.77,,0.61
2024-05-27 06:21:46,2024-05-27,06:21:46,13.6,,100.0,,13.6,,13.566,,165.9,,0.48,,0.34,
2024-05-27 06:22:34,2024-05-27,06:22:34,,12.1,,93.9,,13.1,,12.396,,123.7,,0.68,,0.57
2024-05-27 06:22:50,2024-05-27,06:22:50,13.7,,100.0,,13.7,,13.666,,172.7,,0.41,,0.29,
2024-05-27 06:23:38,2024-05-27,06:23:38,,12.1,,94.2,,13.1,,12.429,,103.4,,0.63,,0.38
2024-05-27 06:23:53,2024-05-27,06:23:53,13.7,,100.0,,13.7,,13.666,,168.8,,0.32,,0.16,
2024-05-27 06:24:42,2024-05-27,06:24:42,,12.3,,94.4,,13.2,,12.55,,112.6,,0.84,,0.61
2024-05-27 06:24:56,2024-05-27,06:24:56,13.7,,100.0,,13.7,,13.666,,146.1,,0.35,,0.28,
2024-05-27 06:25:45,2024-05-27,06:25:45,,12.3,,94.4,,13.2,,12.55,,124.1,,0.83,,0.72
2024-05-27 06:26:00,2024-05-27,06:26:00,13.7,,100.0,,13.7,,13.666,,140.7,,0.49,,0.41,
2024-05-27 06:26:48,2024-05-27,06:26:48,,12.4,,94.3,,13.3,,12.638,,127.5,,0.85,,0.78
2024-05-27 06:27:04,2024-05-27,06:27:04,13.7,,100.0,,13.7,,13.666,,148.0,,0.46,,0.32,
2024-05-27 06:27:52,2024-05-27,06:27:52,,12.3,,94.1,,13.3,,12.617,,115.3,,0.86,,0.82
2024-05-27 06:28:07,2024-05-27,06:28:07,13.7,,100.0,,13.7,,13.666,,140.1,,0.45,,0.24,
2024-05-27 06:28:56,2024-05-27,06:28:56,,12.3,,93.9,,13.3,,12.595,,110.0,,0.93,,0.56
2024-05-27 06:29:10,2024-05-27,06:29:10,13.7,,100.0,,13.7,,13.666,,139.1,,0.38,,0.2,
2024-05-27 06:29:59,2024-05-27,06:29:59,,12.3,,93.9,,13.3,,12.595,,103.0,,0.72,,0.54
2024-05-27 06:30:14,2024-05-27,06:30:14,13.7,,100.0,,13.7,,13.666,,146.2,,0.2,,0.1,
2024-05-27 06:31:02,2024-05-27,06:31:02,,12.4,,94.0,,13.4,,12.705,,127.2,,0.42,,0.16
2024-05-27 06:31:18,2024-05-27,06:31:18,13.7,,100.0,,13.7,,13.666,,146.2,,0.18,,0.09,
2024-05-27 06:32:06,2024-05-27,06:32:06,,12.4,,93.9,,13.4,,12.694,,127.2,,0.25,,0.12
2024-05-27 06:32:21,2024-05-27,06:32:21,13.7,,100.0,,13.7,,13.666,,146.2,,0.27,,0.18,
2024-05-27 06:33:10,2024-05-27,06:33:10,,12.5,,94.0,,13.5,,12.805,,121.4,,0.28,,0.11
2024-05-27 06:33:24,2024-05-27,06:33:24,13.7,,100.0,,13.7,,13.666,,120.1,,0.32,,0.12,
2024-05-27 06:34:13,2024-05-27,06:34:13,,12.6,,94.3,,13.5,,12.837,,94.4,,0.35,,0.27
2024-05-27 06:34:28,2024-05-27,06:34:28,13.7,,100.0,,13.7,,13.666,,95.0,,0.28,,0.11,
2024-05-27 06:35:16,2024-05-27,06:35:16,,12.9,,94.8,,13.7,,13.091,,95.2,,0.7,,0.5
2024-05-27 06:35:32,2024-05-27,06:35:32,13.7,,100.0,,13.7,,13.666,,79.0,,0.3,,0.13,
2024-05-27 06:36:20,2024-05-27,06:36:20,,13.0,,94.7,,13.8,,13.18,,116.4,,1.03,,0.52
2024-05-27 06:36:35,2024-05-27,06:36:35,13.7,,100.0,,13.7,,13.666,,103.6,,0.27,,0.12,
2024-05-27 06:37:24,2024-05-27,06:37:24,,12.9,,94.3,,13.8,,13.136,,66.6,,1.12,,0.64
2024-05-27 06:37:38,2024-05-27,06:37:38,13.7,,100.0,,13.7,,13.666,,68.8,,0.26,,0.21,
2024-05-27 06:38:27,2024-05-27,06:38:27,,13.0,,94.3,,13.9,,13.235,,47.6,,0.98,,0.85
2024-05-27 06:38:42,2024-05-27,06:38:42,13.7,,100.0,,13.7,,13.666,,2.0,,0.39,,0.17,
2024-05-27 06:39:30,2024-05-27,06:39:30,,13.0,,94.1,,14.0,,13.313,,33.5,,1.11,,0.81
2024-05-27 06:39:46,2024-05-27,06:39:46,13.7,,100.0,,13.7,,13.666,,74.3,,0.35,,0.21,
2024-05-27 06:40:34,2024-05-27,06:40:34,,13.1,,93.7,,14.1,,13.368,,94.2,,0.99,,0.18
2024-05-27 06:40:49,2024-05-27,06:40:49,13.7,,100.0,,13.7,,13.666,,52.7,,0.38,,0.26,
2024-05-27 06:41:38,2024-05-27,06:41:38,,13.0,,93.1,,14.2,,13.401,,36.9,,1.19,,1.04
2024-05-27 06:41:52,2024-05-27,06:41:52,13.7,,100.0,,13.7,,13.666,,21.5,,0.4,,0.24,
2024-05-27 06:42:41,2024-05-27,06:42:41,,12.9,,91.9,,14.2,,13.268,,16.9,,1.3,,0.7
2024-05-27 06:42:56,2024-05-27,06:42:56,13.7,,100.0,,13.7,,13.666,,341.8,,0.6,,0.51,
2024-05-27 06:43:44,2024-05-27,06:43:44,,12.7,,90.8,,14.2,,13.146,,18.6,,1.06,,0.91
2024-05-27 06:44:00,2024-05-27,06:44:00,13.7,,100.0,,13.7,,13.666,,341.5,,0.82,,0.68,
2024-05-27 06:44:48,2024-05-27,06:44:48,,12.4,,89.6,,14.1,,12.915,,7.3,,1.24,,0.99
2024-05-27 06:45:03,2024-05-27,06:45:03,13.7,,100.0,,13.7,,13.666,,350.2,,0.88,,0.84,
2024-05-27 06:45:52,2024-05-27,06:45:52,,12.3,,89.3,,14.1,,12.882,,39.6,,1.56,,1.41
2024-05-27 06:46:06,2024-05-27,06:46:06,13.7,,100.0,,13.7,,13.666,,335.9,,0.75,,0.45,
2024-05-27 06:46:56,2024-05-27,06:46:56,,12.3,,88.6,,14.2,,12.903,,42.5,,1.55,,0.95
2024-05-27 06:47:10,2024-05-27,06:47:10,13.7,,100.0,,13.7,,13.666,,353.7,,0.59,,0.27,
2024-05-27 06:47:58,2024-05-27,06:47:58,,12.3,,88.2,,14.3,,12.957,,46.9,,1.61,,1.21
2024-05-27 06:48:14,2024-05-27,06:48:14,13.8,,100.0,,13.8,,13.767,,9.8,,0.52,,0.44,
2024-05-27 06:49:02,2024-05-27,06:49:02,,12.2,,87.5,,14.3,,12.88,,41.6,,1.79,,0.87
2024-05-27 06:49:17,2024-05-27,06:49:17,13.8,,100.0,,13.8,,13.767,,24.9,,0.6,,0.15,
2024-05-27 06:50:06,2024-05-27,06:50:06,,12.3,,87.1,,14.4,,12.934,,41.5,,1.54,,0.96
2024-05-27 06:50:20,2024-05-27,06:50:20,13.8,,100.0,,13.8,,13.767,,48.8,,0.46,,0.24,
2024-05-27 06:51:09,2024-05-27,06:51:09,,12.3,,86.8,,14.5,,12.999,,23.9,,1.01,,0.75
2024-05-27 06:51:24,2024-05-27,06:51:24,13.8,,100.0,,13.8,,13.767,,4.5,,0.47,,0.31,
2024-05-27 06:52:12,2024-05-27,06:52:12,,12.3,,86.5,,14.6,,13.063,,11.3,,0.82,,0.46
2024-05-27 06:52:28,2024-05-27,06:52:28,13.8,,100.0,,13.9,,13.868,,16.6,,0.64,,0.51,
2024-05-27 06:53:16,2024-05-27,06:53:16,,12.4,,86.1,,14.7,,13.116,,22.0,,0.92,,0.55
2024-05-27 06:53:31,2024-05-27,06:53:31,13.9,,100.0,,13.9,,13.868,,337.6,,0.76,,0.68,
2024-05-27 06:54:20,2024-05-27,06:54:20,,12.2,,85.2,,14.7,,13.017,,18.7,,1.54,,0.86
2024-05-27 06:54:34,2024-05-27,06:54:34,14.0,,100.0,,14.0,,13.969,,346.0,,0.71,,0.53,
2024-05-27 06:55:38,2024-05-27,06:55:38,14.2,,100.0,,14.1,,14.069,,331.8,,0.72,,0.51,
2024-05-27 06:55:50,2024-05-27,06:55:50,,12.2,,84.4,,14.8,,13.025,,27.1,,1.39,,0.77
2024-05-27 06:56:42,2024-05-27,06:56:42,14.2,,100.0,,14.2,,14.17,,348.3,,1.0,,0.85,
2024-05-27 06:56:54,2024-05-27,06:56:54,,12.0,,83.4,,14.8,,12.914,,10.9,,1.81,,1.63
2024-05-27 06:57:45,2024-05-27,06:57:45,14.2,,100.0,,14.2,,14.17,,349.0,,1.08,,0.76,
2024-05-27 06:57:58,2024-05-27,06:57:58,,11.8,,82.9,,14.7,,12.762,,1.7,,1.69,,1.11
2024-05-27 06:58:48,2024-05-27,06:58:48,14.3,,100.0,,14.3,,14.271,,346.2,,0.83,,0.53,
2024-05-27 06:59:01,2024-05-27,06:59:01,,11.8,,82.2,,14.8,,12.781,,4.5,,1.77,,1.39
2024-05-27 06:59:52,2024-05-27,06:59:52,14.4,,100.0,,14.4,,14.371,,14.5,,0.79,,0.56,
2024-05-27 07:00:04,2024-05-27,07:00:04,,11.8,,82.1,,14.8,,12.77,,6.6,,1.74,,1.0
2024-05-27 07:00:56,2024-05-27,07:00:56,14.5,,100.0,,14.5,,14.472,,353.6,,0.68,,0.56,
2024-05-27 07:01:08,2024-05-27,07:01:08,,11.8,,81.7,,14.9,,12.822,,17.4,,1.47,,1.13
2024-05-27 07:01:59,2024-05-27,07:01:59,14.6,,100.0,,14.6,,14.573,,340.9,,0.65,,0.59,
2024-05-27 07:02:12,2024-05-27,07:02:12,,11.7,,81.2,,14.9,,12.767,,3.0,,1.62,,1.0
2024-05-27 07:03:02,2024-05-27,07:03:02,14.7,,100.0,,14.7,,14.674,,0.6,,0.74,,0.56,
2024-05-27 07:03:15,2024-05-27,07:03:15,,11.8,,81.0,,15.0,,12.841,,1.0,,1.14,,0.8
2024-05-27 07:04:06,2024-05-27,07:04:06,14.8,,100.0,,14.8,,14.774,,343.6,,0.73,,0.3,
2024-05-27 07:04:18,2024-05-27,07:04:18,,12.0,,80.9,,15.2,,13.022,,12.2,,1.09,,0.85
2024-05-27 07:05:10,2024-05-27,07:05:10,14.9,,100.0,,14.9,,14.875,,5.3,,0.68,,0.39,
2024-05-27 07:05:22,2024-05-27,07:05:22,,12.0,,80.9,,15.2,,13.022,,53.6,,0.9,,0.66
2024-05-27 07:06:13,2024-05-27,07:06:13,15.0,,100.0,,15.0,,14.976,,352.6,,0.49,,0.43,
2024-05-27 07:06:26,2024-05-27,07:06:26,,12.1,,80.8,,15.3,,13.108,,70.0,,1.73,,1.26
2024-05-27 07:07:16,2024-05-27,07:07:16,15.1,,100.0,,15.1,,15.076,,44.9,,0.38,,0.14,
2024-05-27 07:07:29,2024-05-27,07:07:29,,12.1,,80.5,,15.5,,13.266,,37.2,,1.65,,0.94
2024-05-27 07:08:20,2024-05-27,07:08:20,15.2,,100.0,,15.2,,15.177,,64.4,,0.32,,0.21,
2024-05-27 07:08:32,2024-05-27,07:08:32,,12.2,,80.3,,15.6,,13.34,,69.5,,1.2,,1.01
2024-05-27 07:09:24,2024-05-27,07:09:24,15.3,,100.0,,15.3,,15.278,,64.5,,0.23,,0.06,
2024-05-27 07:09:36,2024-05-27,07:09:36,,12.1,,79.5,,15.7,,13.346,,55.1,,1.57,,1.42
2024-05-27 07:10:27,2024-05-27,07:10:27,15.4,,100.0,,15.4,,15.379,,64.5,,0.25,,0.06,
2024-05-27 07:10:40,2024-05-27,07:10:40,,11.9,,78.3,,15.7,,13.21,,58.5,,1.58,,1.33
2024-05-27 07:11:30,2024-05-27,07:11:30,15.5,,100.0,,15.5,,15.479,,37.1,,0.28,,0.24,
2024-05-27 07:11:43,2024-05-27,07:11:43,,11.8,,77.3,,15.8,,13.193,,70.0,,1.5,,0.9
2024-05-27 07:12:34,2024-05-27,07:12:34,15.6,,100.0,,15.6,,15.58,,4.2,,0.3,,0.05,
2024-05-27 07:12:47,2024-05-27,07:12:47,,11.8,,76.8,,15.9,,13.232,,72.6,,1.28,,0.63
2024-05-27 07:13:38,2024-05-27,07:13:38,15.7,,100.0,,15.7,,15.681,,4.2,,0.21,,0.09,
2024-05-27 07:13:50,2024-05-27,07:13:50,,11.8,,76.3,,16.0,,13.27,,77.7,,1.24,,0.82
2024-05-27 07:14:41,2024-05-27,07:14:41,15.7,,100.0,,15.7,,15.681,,0.1,,0.43,,0.36,
2024-05-27 07:14:54,2024-05-27,07:14:54,,11.8,,75.8,,16.1,,13.308,,54.4,,1.31,,1.2
2024-05-27 07:15:44,2024-05-27,07:15:44,15.8,,100.0,,15.8,,15.782,,343.7,,0.48,,0.29,
2024-05-27 07:15:58,2024-05-27,07:15:58,,11.8,,75.3,,16.2,,13.346,,19.5,,1.21,,0.61
2024-05-27 07:16:48,2024-05-27,07:16:48,15.8,,100.0,,15.8,,15.782,,356.3,,0.61,,0.54,
2024-05-27 07:17:01,2024-05-27,07:17:01,,11.8,,74.8,,16.3,,13.383,,27.9,,1.2,,0.79
2024-05-27 07:17:52,2024-05-27,07:17:52,15.9,,100.0,,15.9,,15.882,,325.1,,0.62,,0.39,
2024-05-27 07:18:04,2024-05-27,07:18:04,,11.8,,74.2,,16.4,,13.409,,36.0,,1.19,,0.83
2024-05-27 07:18:55,2024-05-27,07:18:55,16.0,,100.0,,16.0,,15.983,,359.3,,0.51,,0.27,
2024-05-27 07:19:08,2024-05-27,07:19:08,,11.8,,73.8,,16.5,,13.458,,63.1,,1.2,,0.87
2024-05-27 07:19:58,2024-05-27,07:19:58,16.1,,100.0,,16.1,,16.084,,36.2,,0.5,,0.13,
2024-05-27 07:20:12,2024-05-27,07:20:12,,11.9,,73.5,,16.6,,13.517,,68.2,,0.84,,0.55
2024-05-27 07:21:02,2024-05-27,07:21:02,16.2,,100.0,,16.2,,16.184,,4.9,,0.38,,0.24,
2024-05-27 07:21:15,2024-05-27,07:21:15,,11.9,,73.3,,16.7,,13.588,,19.3,,0.69,,0.38
2024-05-27 07:22:06,2024-05-27,07:22:06,16.1,,99.9,,16.2,,16.173,,26.6,,0.47,,0.1,
2024-05-27 07:22:18,2024-05-27,07:22:18,,12.0,,73.1,,16.9,,13.754,,58.2,,0.97,,0.16
2024-05-27 07:23:09,2024-05-27,07:23:09,16.0,,98.5,,16.3,,16.11,,11.2,,0.47,,0.19,
2024-05-27 07:23:22,2024-05-27,07:23:22,,12.1,,73.0,,17.0,,13.836,,356.7,,0.67,,0.41
2024-05-27 07:24:12,2024-05-27,07:24:12,16.2,,99.2,,16.4,,16.292,,330.2,,0.44,,0.31,
2024-05-27 07:24:26,2024-05-27,07:24:26,,12.1,,72.5,,17.1,,13.872,,0.5,,0.66,,0.54
2024-05-27 07:25:16,2024-05-27,07:25:16,16.3,,98.5,,16.6,,16.412,,330.4,,0.45,,0.33,
2024-05-27 07:25:29,2024-05-27,07:25:29,,12.1,,72.3,,17.2,,13.942,,29.1,,0.61,,0.55
2024-05-27 07:26:20,2024-05-27,07:26:20,16.0,,96.1,,16.7,,16.231,,344.1,,0.74,,0.6,
2024-05-27 07:26:32,2024-05-27,07:26:32,,12.2,,72.0,,17.3,,14.001,,10.2,,0.57,,0.31
2024-05-27 07:27:23,2024-05-27,07:27:23,15.4,,92.2,,16.7,,15.776,,326.3,,0.69,,0.41,
2024-05-27 07:27:36,2024-05-27,07:27:36,,12.1,,71.4,,17.4,,14.024,,7.6,,0.65,,0.44
2024-05-27 07:28:26,2024-05-27,07:28:26,15.2,,90.0,,16.9,,15.717,,332.2,,0.68,,0.5,
2024-05-27 07:28:40,2024-05-27,07:28:40,,12.2,,71.3,,17.5,,14.106,,20.1,,0.7,,0.49
2024-05-27 07:29:30,2024-05-27,07:29:30,14.6,,86.5,,16.9,,15.31,,342.7,,0.9,,0.57,
2024-05-27 07:29:43,2024-05-27,07:29:43,,12.1,,70.7,,17.5,,14.035,,6.0,,0.92,,0.86
2024-05-27 07:30:34,2024-05-27,07:30:34,14.5,,85.6,,17.0,,15.302,,340.5,,0.75,,0.51,
2024-05-27 07:30:46,2024-05-27,07:30:46,,12.1,,70.1,,17.6,,14.057,,0.7,,0.81,,0.68
2024-05-27 07:31:37,2024-05-27,07:31:37,14.7,,85.7,,17.1,,15.411,,334.6,,0.78,,0.57,
2024-05-27 07:31:50,2024-05-27,07:31:50,,11.9,,69.3,,17.6,,13.963,,11.8,,1.44,,1.17
2024-05-27 07:32:40,2024-05-27,07:32:40,14.2,,82.9,,17.2,,15.181,,327.2,,0.98,,0.49,
2024-05-27 07:32:54,2024-05-27,07:32:54,,11.8,,68.8,,17.6,,13.903,,8.8,,1.42,,1.04
2024-05-27 07:33:44,2024-05-27,07:33:44,14.8,,85.0,,17.3,,15.524,,331.5,,2.14,,1.06,
2024-05-27 07:33:57,2024-05-27,07:33:57,,11.8,,68.4,,17.7,,13.949,,2.3,,1.69,,1.18
2024-05-27 07:34:48,2024-05-27,07:34:48,14.4,,82.4,,17.5,,15.413,,325.1,,2.19,,1.63,
2024-05-27 07:35:00,2024-05-27,07:35:00,,11.9,,68.2,,17.8,,14.018,,21.1,,1.32,,1.01
2024-05-27 07:35:51,2024-05-27,07:35:51,14.2,,80.4,,17.6,,15.274,,335.4,,2.47,,1.27,
2024-05-27 07:36:04,2024-05-27,07:36:04,,11.8,,67.9,,17.8,,13.982,,26.9,,1.4,,1.09
2024-05-27 07:36:54,2024-05-27,07:36:54,13.8,,78.5,,17.6,,15.049,,332.2,,2.17,,1.69,
2024-05-27 07:37:08,2024-05-27,07:37:08,,11.8,,67.6,,17.9,,14.038,,12.5,,1.53,,1.15
2024-05-27 07:37:58,2024-05-27,07:37:58,,,,,14.0,,,,330.0,,1.77,,1.31,
2024-05-27 07:38:12,2024-05-27,07:38:12,,,,,,11.9,,,,18.0,,6.74,,1.35
2024-05-27 07:39:02,2024-05-27,07:39:02,14.1,,78.9,,17.9,,15.384,,321.4,,2.02,,1.62,
2024-05-27 07:39:14,2024-05-27,07:39:14,,11.9,,67.2,,18.1,,14.175,,20.7,,1.31,,0.93
2024-05-27 07:40:05,2024-05-27,07:40:05,14.3,,79.2,,18.0,,15.515,,331.9,,2.07,,1.47,
2024-05-27 07:40:18,2024-05-27,07:40:18,,11.8,,66.7,,18.1,,14.115,,9.3,,1.63,,0.97
2024-05-27 07:41:08,2024-05-27,07:41:08,14.3,,77.9,,18.2,,15.551,,325.8,,2.03,,1.4,
2024-05-27 07:41:22,2024-05-27,07:41:22,,11.9,,66.7,,18.2,,14.207,,108.0,,1.28,,0.43
2024-05-27 07:42:25,2024-05-27,07:42:25,,12.2,,67.1,,18.4,,14.44,,48.2,,0.98,,0.58
2024-05-27 07:43:16,2024-05-27,07:43:16,13.9,,75.1,,18.4,,15.406,,334.8,,2.2,,1.33,
2024-05-27 07:43:28,2024-05-27,07:43:28,,12.2,,66.9,,18.5,,14.508,,65.2,,1.75,,1.47
2024-05-27 07:44:19,2024-05-27,07:44:19,13.6,,73.4,,18.5,,15.295,,327.4,,2.06,,1.16,
2024-05-27 07:44:32,2024-05-27,07:44:32,,12.2,,66.6,,18.6,,14.563,,45.8,,1.46,,0.59
2024-05-27 07:45:22,2024-05-27,07:45:22,13.8,,73.4,,18.6,,15.389,,333.3,,2.18,,1.36,
2024-05-27 07:45:36,2024-05-27,07:45:36,,12.2,,66.2,,18.7,,14.607,,4.1,,0.99,,0.86
2024-05-27 07:46:26,2024-05-27,07:46:26,,,,,13.7,,,,18.7,,7.26,,1.94,
2024-05-27 07:46:40,2024-05-27,07:46:40,,12.3,,65.9,,18.8,,14.662,,69.1,,1.46,,0.91
2024-05-27 07:47:30,2024-05-27,07:47:30,13.5,,71.5,,18.8,,15.347,,324.5,,2.7,,1.42,
2024-05-27 07:47:43,2024-05-27,07:47:43,,12.3,,65.6,,18.9,,14.717,,50.7,,1.34,,0.74
2024-05-27 07:48:33,2024-05-27,07:48:33,,,,,13.6,,,,327.7,,2.19,,1.42,
2024-05-27 07:48:46,2024-05-27,07:48:46,,12.2,,65.0,,19.0,,14.734,,50.6,,1.11,,0.7
2024-05-27 07:49:36,2024-05-27,07:49:36,13.5,,70.6,,19.0,,15.423,,312.8,,1.95,,1.2,
2024-05-27 07:49:50,2024-05-27,07:49:50,,12.3,,64.9,,19.1,,14.813,,48.6,,1.32,,0.69
2024-05-27 07:50:40,2024-05-27,07:50:40,13.3,,69.3,,19.1,,15.357,,328.8,,2.26,,1.9,
2024-05-27 07:50:53,2024-05-27,07:50:53,,12.4,,64.8,,19.2,,14.893,,60.2,,1.0,,0.79
2024-05-27 07:51:44,2024-05-27,07:51:44,13.1,,68.4,,19.1,,15.246,,334.4,,1.95,,1.38,
2024-05-27 07:51:57,2024-05-27,07:51:57,,12.4,,64.6,,19.3,,14.959,,79.3,,1.21,,0.7
2024-05-27 07:52:47,2024-05-27,07:52:47,13.0,,67.4,,19.2,,15.215,,328.5,,2.41,,1.61,
2024-05-27 07:53:00,2024-05-27,07:53:00,,12.4,,63.9,,19.4,,14.963,,32.6,,1.32,,1.2
2024-05-27 07:53:50,2024-05-27,07:53:50,13.2,,67.8,,19.3,,15.357,,319.4,,2.07,,1.51,
2024-05-27 07:54:04,2024-05-27,07:54:04,,12.3,,63.4,,19.5,,14.991,,50.0,,1.09,,0.43
2024-05-27 07:54:54,2024-05-27,07:54:54,,,,,13.2,,,,19.4,,6.75,,1.94,
2024-05-27 07:55:08,2024-05-27,07:55:08,,12.1,,62.6,,19.5,,14.891,,14.0,,1.27,,0.89
2024-05-27 07:55:58,2024-05-27,07:55:58,12.8,,65.2,,19.5,,15.217,,333.3,,2.26,,1.64,
