datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2024-05-28 05:18:30,2024-05-28,05:18:30,11.5,,91.4,,12.9,,11.928,,343.1,,0.76,,0.61,
2024-05-28 05:19:18,2024-05-28,05:19:18,,9.4,,80.9,,12.6,,10.52,,33.6,,1.95,,1.58
2024-05-28 05:19:33,2024-05-28,05:19:33,11.5,,92.1,,12.9,,12.003,,351.0,,0.78,,0.44,
2024-05-28 05:20:22,2024-05-28,05:20:22,,9.3,,81.1,,12.5,,10.445,,24.1,,1.84,,1.26
2024-05-28 05:20:36,2024-05-28,05:20:36,11.7,,93.0,,12.8,,12.001,,21.4,,0.8,,0.47,
2024-05-28 05:21:26,2024-05-28,05:21:26,,9.4,,81.3,,12.5,,10.466,,19.9,,1.8,,1.25
2024-05-28 05:21:40,2024-05-28,05:21:40,11.8,,93.7,,12.8,,12.076,,4.1,,0.72,,0.32,
2024-05-28 05:22:29,2024-05-28,05:22:29,,9.4,,81.5,,12.5,,10.486,,37.5,,1.57,,1.05
2024-05-28 05:22:44,2024-05-28,05:22:44,11.9,,94.1,,12.8,,12.119,,25.8,,0.53,,0.17,
2024-05-28 05:23:32,2024-05-28,05:23:32,,9.4,,81.7,,12.5,,10.507,,46.0,,1.34,,1.22
2024-05-28 05:23:47,2024-05-28,05:23:47,12.0,,94.6,,12.8,,12.173,,18.5,,0.39,,0.28,
2024-05-28 05:24:36,2024-05-28,05:24:36,,9.5,,82.0,,12.5,,10.539,,29.9,,1.46,,0.76
2024-05-28 05:24:50,2024-05-28,05:24:50,,,,,12.1,,,,43.2,,0.38,,0.21,
2024-05-28 05:25:40,2024-05-28,05:25:40,,9.5,,82.2,,12.5,,10.56,,40.9,,1.32,,1.09
2024-05-28 05:25:54,2024-05-28,05:25:54,12.1,,95.3,,12.9,,12.349,,31.8,,0.32,,0.09,
2024-05-28 05:26:43,2024-05-28,05:26:43,,9.6,,82.5,,12.5,,10.591,,51.1,,1.47,,0.86
2024-05-28 05:26:58,2024-05-28,05:26:58,12.1,,95.3,,12.9,,12.349,,88.7,,0.34,,0.15,
2024-05-28 05:27:46,2024-05-28,05:27:46,,9.7,,82.8,,12.5,,10.623,,43.2,,1.25,,0.91
2024-05-28 05:28:01,2024-05-28,05:28:01,12.1,,95.4,,12.9,,12.36,,41.4,,0.32,,0.11,
2024-05-28 05:28:50,2024-05-28,05:28:50,,9.7,,83.1,,12.5,,10.654,,41.3,,1.4,,1.14
2024-05-28 05:29:04,2024-05-28,05:29:04,12.1,,95.2,,12.9,,12.338,,20.0,,0.29,,0.16,
2024-05-28 05:29:54,2024-05-28,05:29:54,,9.7,,83.1,,12.5,,10.654,,60.7,,1.85,,1.7
2024-05-28 05:30:08,2024-05-28,05:30:08,12.1,,95.0,,12.9,,12.316,,20.7,,0.27,,0.15,
2024-05-28 05:30:57,2024-05-28,05:30:57,,9.7,,83.2,,12.5,,10.665,,61.4,,1.81,,1.22
2024-05-28 05:31:12,2024-05-28,05:31:12,12.1,,95.0,,12.9,,12.316,,20.7,,0.21,,0.11,
2024-05-28 05:32:00,2024-05-28,05:32:00,,9.7,,83.3,,12.5,,10.675,,58.3,,1.82,,1.52
2024-05-28 05:32:15,2024-05-28,05:32:15,12.0,,94.6,,12.9,,12.273,,352.8,,0.39,,0.16,
2024-05-28 05:33:04,2024-05-28,05:33:04,,9.8,,83.4,,12.5,,10.686,,59.3,,2.17,,1.9
2024-05-28 05:33:18,2024-05-28,05:33:18,12.0,,94.4,,12.9,,12.251,,0.6,,0.41,,0.16,
2024-05-28 05:34:08,2024-05-28,05:34:08,,9.7,,83.6,,12.4,,10.61,,55.6,,2.26,,1.73
2024-05-28 05:34:22,2024-05-28,05:34:22,12.0,,94.4,,12.9,,12.251,,0.6,,0.25,,0.09,
2024-05-28 05:35:11,2024-05-28,05:35:11,,9.8,,83.8,,12.5,,10.728,,60.4,,2.2,,1.74
2024-05-28 05:35:26,2024-05-28,05:35:26,12.0,,94.2,,12.9,,12.23,,28.3,,0.3,,0.14,
2024-05-28 05:36:14,2024-05-28,05:36:14,,9.9,,84.0,,12.5,,10.749,,38.1,,1.85,,1.19
2024-05-28 05:36:29,2024-05-28,05:36:29,12.0,,94.0,,12.9,,12.208,,321.8,,0.31,,0.14,
2024-05-28 05:37:18,2024-05-28,05:37:18,,9.9,,84.3,,12.5,,10.78,,44.6,,1.92,,1.38
2024-05-28 05:37:32,2024-05-28,05:37:32,11.9,,93.8,,12.9,,12.186,,72.4,,0.38,,0.18,
2024-05-28 05:38:22,2024-05-28,05:38:22,,10.0,,84.4,,12.5,,10.791,,60.0,,2.36,,2.13
2024-05-28 05:38:36,2024-05-28,05:38:36,11.9,,93.5,,12.9,,12.154,,39.8,,0.51,,0.39,
2024-05-28 05:39:25,2024-05-28,05:39:25,,10.0,,84.5,,12.5,,10.801,,49.0,,2.21,,1.47
2024-05-28 05:39:40,2024-05-28,05:39:40,11.9,,93.8,,12.9,,12.186,,42.5,,0.51,,0.37,
2024-05-28 05:40:28,2024-05-28,05:40:28,,10.1,,84.7,,12.6,,10.92,,45.5,,2.19,,1.05
2024-05-28 05:40:43,2024-05-28,05:40:43,11.9,,93.8,,12.9,,12.186,,37.7,,0.49,,0.3,
2024-05-28 05:41:32,2024-05-28,05:41:32,,10.1,,84.7,,12.6,,10.92,,49.7,,1.8,,1.26
2024-05-28 05:41:46,2024-05-28,05:41:46,11.9,,93.8,,12.9,,12.186,,39.4,,0.48,,0.35,
2024-05-28 05:42:36,2024-05-28,05:42:36,,10.1,,84.9,,12.6,,10.941,,37.3,,1.89,,1.28
2024-05-28 05:42:50,2024-05-28,05:42:50,12.0,,93.9,,12.9,,12.197,,39.9,,0.56,,0.29,
2024-05-28 05:43:39,2024-05-28,05:43:39,,10.1,,85.0,,12.6,,10.951,,43.2,,1.93,,1.06
2024-05-28 05:43:54,2024-05-28,05:43:54,12.0,,94.0,,12.9,,12.208,,65.3,,0.42,,0.25,
2024-05-28 05:44:42,2024-05-28,05:44:42,,10.2,,85.1,,12.7,,11.059,,52.2,,1.47,,0.97
2024-05-28 05:44:57,2024-05-28,05:44:57,12.0,,94.1,,12.9,,12.219,,10.9,,0.39,,0.2,
2024-05-28 05:45:46,2024-05-28,05:45:46,,10.2,,85.2,,12.7,,11.07,,48.8,,1.86,,1.64
2024-05-28 05:46:00,2024-05-28,05:46:00,12.0,,94.1,,12.9,,12.219,,328.1,,0.26,,0.17,
2024-05-28 05:46:50,2024-05-28,05:46:50,,10.2,,85.2,,12.7,,11.07,,47.1,,2.01,,1.32
2024-05-28 05:47:04,2024-05-28,05:47:04,12.1,,94.3,,13.0,,12.34,,48.6,,0.34,,0.19,
2024-05-28 05:47:53,2024-05-28,05:47:53,,10.4,,85.3,,12.8,,11.178,,55.4,,1.79,,1.56
2024-05-28 05:48:08,2024-05-28,05:48:08,12.1,,94.4,,13.0,,12.351,,48.6,,0.25,,0.15,
2024-05-28 05:48:56,2024-05-28,05:48:56,,10.4,,85.4,,12.8,,11.188,,53.0,,1.68,,1.4
2024-05-28 05:49:11,2024-05-28,05:49:11,12.1,,94.5,,13.0,,12.362,,70.2,,0.38,,0.25,
2024-05-28 05:50:00,2024-05-28,05:50:00,,10.4,,85.4,,12.8,,11.188,,26.2,,1.6,,0.69
2024-05-28 05:50:14,2024-05-28,05:50:14,12.1,,94.7,,13.0,,12.383,,53.9,,0.44,,0.26,
2024-05-28 05:51:04,2024-05-28,05:51:04,,10.5,,85.4,,12.9,,11.286,,42.8,,1.55,,0.6
2024-05-28 05:51:18,2024-05-28,05:51:18,12.1,,94.8,,13.0,,12.394,,3.6,,0.34,,0.19,
2024-05-28 05:52:07,2024-05-28,05:52:07,,10.5,,85.4,,12.9,,11.286,,46.2,,1.42,,1.17
2024-05-28 05:52:22,2024-05-28,05:52:22,12.1,,94.8,,13.0,,12.394,,41.0,,0.38,,0.27,
2024-05-28 05:53:10,2024-05-28,05:53:10,,10.5,,85.5,,12.9,,11.296,,27.2,,1.38,,0.94
2024-05-28 05:53:25,2024-05-28,05:53:25,12.3,,94.9,,13.1,,12.505,,57.0,,0.23,,0.15,
2024-05-28 05:54:14,2024-05-28,05:54:14,,10.5,,85.5,,12.9,,11.296,,60.1,,1.14,,0.51
2024-05-28 05:54:28,2024-05-28,05:54:28,12.3,,95.0,,13.1,,12.516,,57.0,,0.22,,0.14,
2024-05-28 05:55:18,2024-05-28,05:55:18,,10.6,,85.6,,13.0,,11.404,,52.1,,0.96,,0.88
2024-05-28 05:55:32,2024-05-28,05:55:32,12.3,,95.2,,13.1,,12.537,,57.0,,0.23,,0.12,
2024-05-28 05:56:21,2024-05-28,05:56:21,,10.7,,85.8,,13.0,,11.426,,54.7,,0.94,,0.48
2024-05-28 05:56:36,2024-05-28,05:56:36,12.4,,95.4,,13.1,,12.559,,43.1,,0.26,,0.14,
2024-05-28 05:57:24,2024-05-28,05:57:24,,10.8,,86.0,,13.1,,11.545,,32.9,,0.88,,0.77
2024-05-28 05:57:39,2024-05-28,05:57:39,12.5,,95.6,,13.2,,12.681,,3.9,,0.32,,0.29,
2024-05-28 05:58:28,2024-05-28,05:58:28,,10.8,,86.0,,13.1,,11.545,,36.7,,1.02,,0.82
2024-05-28 05:58:42,2024-05-28,05:58:42,12.5,,95.8,,13.2,,12.702,,8.4,,0.32,,0.22,
2024-05-28 05:59:32,2024-05-28,05:59:32,,10.8,,85.9,,13.1,,11.534,,55.1,,1.0,,0.74
2024-05-28 05:59:46,2024-05-28,05:59:46,12.6,,96.1,,13.2,,12.735,,8.6,,0.34,,0.26,
2024-05-28 06:00:35,2024-05-28,06:00:35,,10.9,,85.8,,13.2,,11.621,,42.0,,0.9,,0.7
2024-05-28 06:00:50,2024-05-28,06:00:50,12.8,,96.5,,13.3,,12.879,,8.9,,0.37,,0.25,
2024-05-28 06:01:38,2024-05-28,06:01:38,,10.9,,85.8,,13.2,,11.621,,32.7,,0.79,,0.61
2024-05-28 06:01:53,2024-05-28,06:01:53,12.9,,97.1,,13.3,,12.945,,12.0,,0.5,,0.28,
2024-05-28 06:02:42,2024-05-28,06:02:42,,10.9,,85.7,,13.2,,11.61,,25.8,,0.98,,0.84
2024-05-28 06:02:56,2024-05-28,06:02:56,12.9,,97.5,,13.3,,12.989,,2.6,,0.55,,0.45,
2024-05-28 06:03:46,2024-05-28,06:03:46,,10.8,,85.6,,13.2,,11.599,,14.6,,1.15,,0.58
2024-05-28 06:04:00,2024-05-28,06:04:00,13.0,,97.8,,13.4,,13.122,,346.0,,0.5,,0.33,
2024-05-28 06:04:49,2024-05-28,06:04:49,,10.8,,85.6,,13.2,,11.599,,4.3,,1.07,,0.78
2024-05-28 06:05:04,2024-05-28,06:05:04,13.1,,98.0,,13.4,,13.144,,346.2,,0.48,,0.38,
2024-05-28 06:05:52,2024-05-28,06:05:52,,11.0,,85.6,,13.3,,11.697,,9.9,,0.96,,0.81
2024-05-28 06:06:07,2024-05-28,06:06:07,13.1,,98.1,,13.4,,13.155,,344.1,,0.56,,0.29,
2024-05-28 06:06:56,2024-05-28,06:06:56,,11.0,,85.6,,13.3,,11.697,,17.0,,0.94,,0.71
2024-05-28 06:07:10,2024-05-28,06:07:10,13.1,,98.3,,13.4,,13.177,,351.8,,0.5,,0.36,
2024-05-28 06:08:00,2024-05-28,06:08:00,,11.0,,85.6,,13.3,,11.697,,4.3,,0.9,,0.71
2024-05-28 06:08:14,2024-05-28,06:08:14,13.4,,99.4,,13.5,,13.399,,334.8,,0.46,,0.28,
2024-05-28 06:09:03,2024-05-28,06:09:03,,11.0,,85.6,,13.3,,11.697,,9.6,,1.0,,0.88
2024-05-28 06:09:18,2024-05-28,06:09:18,13.6,,99.8,,13.5,,13.443,,342.9,,0.38,,0.33,
2024-05-28 06:10:06,2024-05-28,06:10:06,,11.0,,85.5,,13.4,,11.783,,12.4,,0.94,,0.77
2024-05-28 06:10:21,2024-05-28,06:10:21,13.5,,99.7,,13.6,,13.533,,357.7,,0.41,,0.33,
2024-05-28 06:11:10,2024-05-28,06:11:10,,11.0,,85.6,,13.4,,11.794,,37.5,,0.91,,0.72
2024-05-28 06:11:24,2024-05-28,06:11:24,13.5,,99.4,,13.6,,13.499,,356.2,,0.65,,0.39,
2024-05-28 06:12:14,2024-05-28,06:12:14,,11.0,,85.6,,13.4,,11.794,,29.0,,1.18,,0.8
2024-05-28 06:12:28,2024-05-28,06:12:28,13.4,,99.1,,13.6,,13.466,,348.1,,0.61,,0.35,
2024-05-28 06:13:17,2024-05-28,06:13:17,,11.0,,85.6,,13.4,,11.794,,28.8,,1.16,,0.93
2024-05-28 06:13:32,2024-05-28,06:13:32,13.4,,98.8,,13.6,,13.433,,2.0,,0.8,,0.64,
2024-05-28 06:14:20,2024-05-28,06:14:20,,11.1,,85.5,,13.5,,11.881,,34.2,,1.41,,1.11
2024-05-28 06:14:35,2024-05-28,06:14:35,13.4,,98.8,,13.6,,13.433,,349.4,,0.7,,0.37,
2024-05-28 06:15:24,2024-05-28,06:15:24,,11.0,,85.3,,13.5,,11.859,,39.1,,1.49,,1.21
2024-05-28 06:15:38,2024-05-28,06:15:38,13.4,,98.7,,13.6,,13.422,,334.6,,0.54,,0.3,
2024-05-28 06:16:28,2024-05-28,06:16:28,,11.0,,85.2,,13.5,,11.848,,35.5,,1.79,,1.16
2024-05-28 06:16:42,2024-05-28,06:16:42,13.4,,98.9,,13.6,,13.444,,357.3,,0.79,,0.47,
2024-05-28 06:17:31,2024-05-28,06:17:31,,11.0,,85.1,,13.5,,11.838,,38.2,,1.95,,1.36
2024-05-28 06:17:46,2024-05-28,06:17:46,13.5,,98.6,,13.7,,13.511,,2.4,,0.8,,0.22,
2024-05-28 06:18:35,2024-05-28,06:18:35,,11.1,,85.0,,13.6,,11.924,,46.4,,1.6,,1.37
2024-05-28 06:18:49,2024-05-28,06:18:49,,,,,13.5,,,,12.1,,0.37,,0.16,
2024-05-28 06:19:38,2024-05-28,06:19:38,,11.1,,85.0,,13.6,,11.924,,40.9,,1.55,,1.04
2024-05-28 06:19:52,2024-05-28,06:19:52,13.7,,99.6,,13.8,,13.723,,17.4,,0.47,,0.37,
2024-05-28 06:20:42,2024-05-28,06:20:42,,11.2,,84.8,,13.7,,12.0,,46.0,,1.63,,1.38
2024-05-28 06:20:56,2024-05-28,06:20:56,13.8,,99.9,,13.8,,13.756,,38.1,,0.41,,0.28,
2024-05-28 06:21:45,2024-05-28,06:21:45,,11.1,,84.7,,13.7,,11.989,,35.2,,1.4,,1.22
2024-05-28 06:22:00,2024-05-28,06:22:00,13.8,,100.0,,13.8,,13.767,,349.0,,0.41,,0.26,
2024-05-28 06:22:48,2024-05-28,06:22:48,,11.1,,84.6,,13.7,,11.978,,50.2,,1.77,,1.4
2024-05-28 06:23:03,2024-05-28,06:23:03,13.9,,100.0,,13.9,,13.868,,5.5,,0.42,,0.23,
2024-05-28 06:23:52,2024-05-28,06:23:52,,11.2,,84.5,,13.8,,12.065,,53.5,,1.63,,0.93
2024-05-28 06:24:06,2024-05-28,06:24:06,13.9,,99.7,,13.9,,13.834,,24.1,,0.37,,0.26,
2024-05-28 06:24:56,2024-05-28,06:24:56,,11.3,,84.4,,13.9,,12.151,,53.7,,1.6,,1.42
2024-05-28 06:25:10,2024-05-28,06:25:10,13.8,,99.2,,13.9,,13.779,,36.9,,0.4,,0.3,
2024-05-28 06:25:59,2024-05-28,06:25:59,,11.3,,84.3,,13.9,,12.14,,59.9,,1.81,,0.96
2024-05-28 06:26:14,2024-05-28,06:26:14,13.7,,98.9,,13.9,,13.745,,32.2,,0.42,,0.26,
2024-05-28 06:27:02,2024-05-28,06:27:02,,11.3,,84.2,,14.0,,12.226,,50.5,,1.5,,1.09
2024-05-28 06:27:17,2024-05-28,06:27:17,13.7,,98.7,,13.9,,13.723,,44.8,,0.35,,0.3,
2024-05-28 06:28:06,2024-05-28,06:28:06,,11.3,,84.1,,14.0,,12.215,,50.7,,1.5,,1.36
2024-05-28 06:28:20,2024-05-28,06:28:20,13.7,,98.4,,14.0,,13.79,,35.1,,0.44,,0.36,
2024-05-28 06:29:10,2024-05-28,06:29:10,,11.4,,83.9,,14.1,,12.291,,49.2,,1.52,,1.3
2024-05-28 06:29:24,2024-05-28,06:29:24,13.7,,98.2,,14.0,,13.768,,66.3,,0.39,,0.17,
2024-05-28 06:30:13,2024-05-28,06:30:13,,11.4,,83.7,,14.1,,12.269,,45.5,,1.61,,1.07
2024-05-28 06:30:28,2024-05-28,06:30:28,13.6,,97.8,,14.0,,13.723,,46.5,,0.39,,0.18,
2024-05-28 06:31:17,2024-05-28,06:31:17,,11.5,,83.7,,14.2,,12.366,,52.1,,1.43,,1.32
2024-05-28 06:31:31,2024-05-28,06:31:31,13.6,,97.4,,14.0,,13.679,,14.8,,0.34,,0.23,
2024-05-28 06:32:20,2024-05-28,06:32:20,,11.4,,83.4,,14.2,,12.333,,51.1,,1.28,,0.72
2024-05-28 06:32:34,2024-05-28,06:32:34,13.6,,97.2,,14.1,,13.757,,50.8,,0.4,,0.18,
2024-05-28 06:33:24,2024-05-28,06:33:24,,11.5,,83.2,,14.3,,12.408,,51.7,,1.8,,1.61
2024-05-28 06:33:38,2024-05-28,06:33:38,13.6,,97.1,,14.1,,13.745,,0.7,,0.48,,0.4,
2024-05-28 06:34:27,2024-05-28,06:34:27,,11.4,,82.8,,14.3,,12.364,,57.2,,1.62,,1.26
2024-05-28 06:34:42,2024-05-28,06:34:42,13.6,,97.0,,14.1,,13.734,,39.7,,0.6,,0.3,
2024-05-28 06:35:31,2024-05-28,06:35:31,,11.3,,82.5,,14.3,,12.331,,57.3,,2.04,,1.75
2024-05-28 06:35:45,2024-05-28,06:35:45,13.7,,96.6,,14.1,,13.69,,68.1,,0.42,,0.17,
2024-05-28 06:36:34,2024-05-28,06:36:34,,11.4,,82.3,,14.4,,12.406,,60.2,,1.75,,1.24
2024-05-28 06:36:48,2024-05-28,06:36:48,13.6,,96.4,,14.2,,13.767,,28.8,,0.47,,0.38,
2024-05-28 06:37:38,2024-05-28,06:37:38,,11.4,,82.1,,14.4,,12.384,,43.7,,1.87,,1.48
2024-05-28 06:37:52,2024-05-28,06:37:52,13.7,,96.6,,14.2,,13.79,,19.1,,0.52,,0.26,
2024-05-28 06:38:42,2024-05-28,06:38:42,,11.3,,81.8,,14.4,,12.351,,33.2,,1.8,,0.83
2024-05-28 06:38:56,2024-05-28,06:38:56,13.7,,96.3,,14.2,,13.756,,14.5,,0.46,,0.27,
2024-05-28 06:39:45,2024-05-28,06:39:45,,11.4,,81.7,,14.5,,12.437,,44.9,,1.87,,1.52
2024-05-28 06:39:59,2024-05-28,06:39:59,13.7,,96.2,,14.3,,13.845,,357.2,,0.48,,0.33,
2024-05-28 06:40:48,2024-05-28,06:40:48,,11.3,,81.5,,14.5,,12.415,,34.6,,1.69,,1.03
2024-05-28 06:41:02,2024-05-28,06:41:02,13.7,,96.4,,14.3,,13.867,,39.4,,0.45,,0.22,
2024-05-28 06:41:52,2024-05-28,06:41:52,,11.4,,81.4,,14.6,,12.5,,42.5,,1.5,,1.29
2024-05-28 06:42:06,2024-05-28,06:42:06,13.9,,96.6,,14.4,,13.99,,350.7,,0.45,,0.39,
2024-05-28 06:42:56,2024-05-28,06:42:56,,11.4,,81.1,,14.6,,12.467,,36.1,,1.66,,1.14
2024-05-28 06:43:10,2024-05-28,06:43:10,14.2,,98.2,,14.5,,14.269,,0.7,,0.52,,0.43,
2024-05-28 06:43:58,2024-05-28,06:43:58,,11.3,,80.8,,14.6,,12.434,,39.4,,1.53,,0.96
2024-05-28 06:44:13,2024-05-28,06:44:13,14.1,,97.9,,14.5,,14.236,,2.6,,0.46,,0.4,
2024-05-28 06:45:02,2024-05-28,06:45:02,,11.4,,80.6,,14.7,,12.508,,39.4,,1.39,,1.23
2024-05-28 06:45:16,2024-05-28,06:45:16,14.3,,98.3,,14.6,,14.381,,354.3,,0.53,,0.22,
2024-05-28 06:46:06,2024-05-28,06:46:06,,11.4,,80.5,,14.7,,12.497,,30.1,,1.19,,0.74
2024-05-28 06:46:20,2024-05-28,06:46:20,14.2,,97.9,,14.6,,14.336,,25.7,,0.57,,0.48,
2024-05-28 06:47:09,2024-05-28,06:47:09,,11.5,,80.5,,14.8,,12.593,,44.2,,1.13,,1.0
2024-05-28 06:47:24,2024-05-28,06:47:24,14.4,,98.0,,14.7,,14.448,,350.2,,0.46,,0.28,
2024-05-28 06:48:12,2024-05-28,06:48:12,,11.4,,80.4,,14.8,,12.582,,27.1,,1.24,,1.16
2024-05-28 06:48:27,2024-05-28,06:48:27,14.4,,98.3,,14.7,,14.481,,347.4,,0.54,,0.25,
2024-05-28 06:49:16,2024-05-28,06:49:16,,11.5,,80.2,,14.9,,12.656,,41.0,,1.25,,0.98
2024-05-28 06:49:30,2024-05-28,06:49:30,14.6,,98.9,,14.8,,14.65,,345.7,,0.46,,0.34,
2024-05-28 06:50:20,2024-05-28,06:50:20,,11.5,,80.2,,14.9,,12.656,,28.2,,1.18,,0.75
2024-05-28 06:50:34,2024-05-28,06:50:34,14.9,,99.9,,14.9,,14.864,,348.5,,0.49,,0.3,
2024-05-28 06:51:24,2024-05-28,06:51:24,,11.6,,80.1,,15.0,,12.741,,358.8,,0.94,,0.53
2024-05-28 06:51:38,2024-05-28,06:51:38,14.8,,99.3,,14.9,,14.796,,346.6,,0.62,,0.44,
2024-05-28 06:52:27,2024-05-28,06:52:27,,11.7,,80.1,,15.1,,12.837,,27.6,,1.22,,1.15
2024-05-28 06:52:41,2024-05-28,06:52:41,14.9,,99.3,,15.0,,14.896,,343.5,,0.51,,0.38,
2024-05-28 06:53:30,2024-05-28,06:53:30,,11.8,,80.1,,15.2,,12.933,,20.8,,1.2,,0.89
2024-05-28 06:53:44,2024-05-28,06:53:44,14.9,,99.2,,15.0,,14.885,,347.2,,0.66,,0.31,
2024-05-28 06:54:34,2024-05-28,06:54:34,,11.8,,80.0,,15.2,,12.922,,41.1,,0.87,,0.46
2024-05-28 06:54:48,2024-05-28,06:54:48,14.8,,98.0,,15.1,,14.849,,10.8,,0.68,,0.58,
2024-05-28 06:55:38,2024-05-28,06:55:38,,11.9,,80.0,,15.3,,13.018,,17.9,,0.72,,0.32
2024-05-28 06:55:52,2024-05-28,06:55:52,14.7,,97.8,,15.1,,14.826,,318.2,,0.69,,0.28,
2024-05-28 06:56:55,2024-05-28,06:56:55,14.9,,98.0,,15.2,,14.949,,353.1,,0.41,,0.32,
2024-05-28 06:57:08,2024-05-28,06:57:08,,12.0,,80.0,,15.4,,13.114,,6.5,,0.59,,0.41
2024-05-28 06:57:58,2024-05-28,06:57:58,15.0,,97.8,,15.3,,15.027,,7.6,,0.49,,0.26,
2024-05-28 06:58:12,2024-05-28,06:58:12,,12.0,,79.9,,15.5,,13.199,,350.0,,0.67,,0.45
2024-05-28 06:59:02,2024-05-28,06:59:02,14.9,,97.3,,15.3,,14.969,,11.6,,0.49,,0.28,
2024-05-28 06:59:15,2024-05-28,06:59:15,,12.0,,79.8,,15.5,,13.188,,33.9,,0.53,,0.45
2024-05-28 07:00:06,2024-05-28,07:00:06,14.9,,97.0,,15.4,,15.035,,5.2,,0.43,,0.4,
2024-05-28 07:00:18,2024-05-28,07:00:18,,12.1,,79.9,,15.6,,13.295,,29.0,,0.63,,0.53
2024-05-28 07:01:09,2024-05-28,07:01:09,14.8,,96.5,,15.4,,14.978,,11.7,,0.42,,0.35,
2024-05-28 07:01:22,2024-05-28,07:01:22,,12.2,,79.7,,15.7,,13.368,,31.8,,0.97,,0.83
2024-05-28 07:02:12,2024-05-28,07:02:12,14.8,,96.3,,15.4,,14.955,,356.4,,0.44,,0.35,
2024-05-28 07:02:26,2024-05-28,07:02:26,,12.1,,79.4,,15.7,,13.334,,32.9,,1.04,,0.8
2024-05-28 07:03:16,2024-05-28,07:03:16,15.0,,96.9,,15.5,,15.124,,353.0,,0.48,,0.37,
2024-05-28 07:03:29,2024-05-28,07:03:29,,12.1,,79.0,,15.8,,13.385,,27.6,,1.02,,0.8
2024-05-28 07:04:20,2024-05-28,07:04:20,15.2,,97.5,,15.6,,15.293,,335.7,,0.48,,0.31,
2024-05-28 07:04:32,2024-05-28,07:04:32,,12.1,,78.7,,15.8,,13.351,,34.3,,0.91,,0.81
2024-05-28 07:05:23,2024-05-28,07:05:23,15.0,,96.1,,15.7,,15.232,,358.7,,0.46,,0.36,
2024-05-28 07:05:36,2024-05-28,07:05:36,,12.0,,78.4,,15.8,,13.317,,37.7,,0.96,,0.45
2024-05-28 07:06:26,2024-05-28,07:06:26,14.8,,94.4,,15.7,,15.038,,357.8,,0.43,,0.3,
2024-05-28 07:06:40,2024-05-28,07:06:40,,12.0,,78.3,,15.8,,13.306,,58.9,,0.91,,0.51
2024-05-28 07:07:30,2024-05-28,07:07:30,14.7,,93.8,,15.7,,14.969,,31.0,,0.41,,0.12,
2024-05-28 07:07:43,2024-05-28,07:07:43,,12.0,,78.0,,15.9,,13.367,,40.2,,0.83,,0.6
2024-05-28 07:08:34,2024-05-28,07:08:34,14.6,,93.4,,15.7,,14.923,,31.0,,0.18,,0.08,
2024-05-28 07:08:46,2024-05-28,07:08:46,,12.0,,77.8,,15.9,,13.345,,54.2,,0.83,,0.69
2024-05-28 07:09:37,2024-05-28,07:09:37,14.6,,93.1,,15.7,,14.889,,31.0,,0.19,,0.0,
2024-05-28 07:09:50,2024-05-28,07:09:50,,12.1,,77.7,,16.0,,13.429,,88.6,,0.84,,0.36
2024-05-28 07:10:40,2024-05-28,07:10:40,14.6,,92.9,,15.8,,14.965,,31.0,,0.11,,0.05,
2024-05-28 07:10:54,2024-05-28,07:10:54,,12.0,,77.6,,16.0,,13.417,,69.7,,0.52,,0.42
2024-05-28 07:11:44,2024-05-28,07:11:44,14.6,,92.8,,15.8,,14.954,,31.0,,0.11,,0.07,
2024-05-28 07:11:57,2024-05-28,07:11:57,,12.0,,77.5,,16.0,,13.406,,62.6,,0.7,,0.5
2024-05-28 07:12:48,2024-05-28,07:12:48,14.6,,92.7,,15.8,,14.942,,31.0,,0.2,,0.07,
2024-05-28 07:13:00,2024-05-28,07:13:00,,12.1,,77.3,,16.1,,13.479,,48.2,,0.83,,0.54
2024-05-28 07:13:51,2024-05-28,07:13:51,14.6,,92.6,,15.8,,14.931,,31.0,,0.17,,0.04,
2024-05-28 07:14:04,2024-05-28,07:14:04,,12.0,,77.1,,16.1,,13.456,,69.0,,0.79,,0.66
2024-05-28 07:14:54,2024-05-28,07:14:54,14.7,,92.6,,15.9,,15.03,,31.0,,0.12,,0.06,
2024-05-28 07:15:08,2024-05-28,07:15:08,,12.0,,76.9,,16.1,,13.433,,66.5,,0.93,,0.57
2024-05-28 07:15:58,2024-05-28,07:15:58,14.7,,92.8,,15.9,,15.053,,346.4,,0.35,,0.15,
2024-05-28 07:16:11,2024-05-28,07:16:11,,12.1,,76.8,,16.2,,13.517,,62.0,,0.78,,0.55
2024-05-28 07:17:02,2024-05-28,07:17:02,14.8,,92.4,,16.0,,15.106,,12.8,,0.46,,0.39,
2024-05-28 07:17:14,2024-05-28,07:17:14,,12.1,,76.7,,16.2,,13.506,,24.2,,0.85,,0.55
2024-05-28 07:18:05,2024-05-28,07:18:05,14.7,,92.0,,16.0,,15.06,,357.2,,0.46,,0.23,
2024-05-28 07:18:18,2024-05-28,07:18:18,,12.0,,76.6,,16.2,,13.494,,40.5,,0.83,,0.77
