datetime;date;hour;CO2;NH3;CH4;Pressure;id_channel
2025-09-22 05:56:46;2025-09-22;05:56:46;505.01649999999995;0.43299999999999994;3.4195;987.19;7
2025-09-22 06:05:43;2025-09-22;06:05:43;503.869;0.499;2.924;987.19;7
2025-09-22 06:14:43;2025-09-22;06:14:43;505.164;0.42900000000000005;3.4065;987.19;7
2025-09-22 06:23:40;2025-09-22;06:23:40;502.486;0.3905;3.3205;987.19;7
2025-09-22 06:32:40;2025-09-22;06:32:40;504.4015;0.475;3.3280000000000003;987.06;7
2025-09-22 06:41:39;2025-09-22;06:41:39;503.839;0.466;3.393;987.19;7
2025-09-22 06:50:32;2025-09-22;06:50:32;507.577;0.5579999999999999;3.332;987.25;7
2025-09-22 06:59:33;2025-09-22;06:59:33;502.642;0.4145;3.48;987.38;7
2025-09-22 07:08:34;2025-09-22;07:08:34;503.4095;0.4655;3.49;987.25;7
2025-09-22 07:17:32;2025-09-22;07:17:32;501.256;0.4525;3.1020000000000003;987.25;7
2025-09-22 07:26:37;2025-09-22;07:26:37;502.9995;0.496;3.241;987.25;7
2025-09-22 07:35:39;2025-09-22;07:35:39;500.95849999999996;0.4555;3.0460000000000003;987.38;7
2025-09-22 07:44:40;2025-09-22;07:44:40;493.217;0.3895;2.6195000000000004;987.5;7
2025-09-22 07:53:38;2025-09-22;07:53:38;483.103;0.3875;2.3925;987.56;7
2025-09-22 08:02:44;2025-09-22;08:02:44;486.9125;0.5609999999999999;2.502;987.56;7
2025-09-22 08:11:44;2025-09-22;08:11:44;484.7785;0.3755;2.8405;987.56;7
2025-09-22 08:20:43;2025-09-22;08:20:43;474.457;0.42500000000000004;2.8055;987.69;7
2025-09-22 08:29:44;2025-09-22;08:29:44;473.4185;0.3875;2.955;987.75;7
2025-09-22 08:38:48;2025-09-22;08:38:48;472.8695;0.396;3.0345;987.88;7
2025-09-22 08:47:44;2025-09-22;08:47:44;470.7895;0.4315;3.604;988.03;7
2025-09-22 08:56:42;2025-09-22;08:56:42;467.51599999999996;0.471;3.5564999999999998;988.06;7
2025-09-22 09:05:43;2025-09-22;09:05:43;463.406;0.393;3.8114999999999997;988.19;7
2025-09-22 09:14:52;2025-09-22;09:14:52;468.046;0.406;4.121499999999999;988.25;7
2025-09-22 09:23:52;2025-09-22;09:23:52;465.9855;0.5389999999999999;3.6814999999999998;988.25;7
2025-09-22 09:32:52;2025-09-22;09:32:52;471.99199999999996;0.5545;3.854;988.25;7
2025-09-22 09:41:49;2025-09-22;09:41:49;469.4675;0.535;3.6055;988.25;7
2025-09-22 09:50:40;2025-09-22;09:50:40;474.883;0.5700000000000001;3.8899999999999997;988.25;7
2025-09-22 09:59:40;2025-09-22;09:59:40;484.73749999999995;0.772;10.4355;988.44;7
2025-09-22 10:08:34;2025-09-22;10:08:34;469.568;0.559;4.043;988.56;7
2025-09-22 10:17:38;2025-09-22;10:17:38;471.56600000000003;0.501;3.7805;988.5;7
2025-09-22 10:26:34;2025-09-22;10:26:34;483.7645;0.6545;6.8614999999999995;988.5;7
2025-09-22 10:35:30;2025-09-22;10:35:30;494.8755;0.737;8.628;988.5;7
2025-09-22 10:44:21;2025-09-22;10:44:21;474.096;0.6185;3.9909999999999997;988.38;7
2025-09-22 10:53:16;2025-09-22;10:53:16;469.623;0.5595;2.283;988.25;7
2025-09-22 11:02:13;2025-09-22;11:02:13;477.60799999999995;0.5820000000000001;4.3325;988.19;7
2025-09-22 11:11:06;2025-09-22;11:11:06;474.14549999999997;0.5725;3.0140000000000002;988.06;7
2025-09-22 11:20:06;2025-09-22;11:20:06;478.529;0.687;2.724;988.03;7
2025-09-22 11:28:57;2025-09-22;11:28:57;486.418;0.544;2.794;987.88;7
2025-09-22 11:37:56;2025-09-22;11:37:56;507.56899999999996;0.4865;2.936;987.815;7
2025-09-22 11:47:00;2025-09-22;11:47:00;524.5085;0.608;5.39;987.69;7
2025-09-22 11:55:59;2025-09-22;11:55:59;511.105;0.6990000000000001;4.3365;987.56;7
2025-09-22 12:04:57;2025-09-22;12:04:57;513.455;0.694;6.934;987.44;7
2025-09-22 12:14:02;2025-09-22;12:14:02;532.704;0.6405000000000001;7.0525;987.38;7
2025-09-22 12:23:02;2025-09-22;12:23:02;522.292;0.8280000000000001;9.061;987.25;7
2025-09-22 12:32:02;2025-09-22;12:32:02;496.663;0.7255;3.83;987.19;7
2025-09-22 12:41:01;2025-09-22;12:41:01;482.29150000000004;0.5740000000000001;2.8265000000000002;987.06;7
2025-09-22 12:50:00;2025-09-22;12:50:00;478.488;0.5660000000000001;2.434;987.0;7
2025-09-22 12:58:56;2025-09-22;12:58:56;481.1195;0.453;2.536;987.0;7
2025-09-22 13:07:56;2025-09-22;13:07:56;487.62;0.5955;3.4305;986.88;7
2025-09-22 13:16:58;2025-09-22;13:16:58;483.23400000000004;0.4215;3.2199999999999998;986.75;7
2025-09-22 13:25:56;2025-09-22;13:25:56;488.74649999999997;0.6719999999999999;3.561;986.75;7
2025-09-22 13:34:58;2025-09-22;13:34:58;486.53;0.5765;3.1414999999999997;986.75;7
2025-09-22 13:44:08;2025-09-22;13:44:08;484.43399999999997;0.4505;2.7235;986.69;7
2025-09-22 13:53:09;2025-09-22;13:53:09;483.75350000000003;0.523;2.674;986.69;7
2025-09-22 14:02:06;2025-09-22;14:02:06;485.67150000000004;0.452;2.5345;986.69;7
2025-09-22 14:11:06;2025-09-22;14:11:06;487.72450000000003;0.5680000000000001;2.3945;986.56;7
2025-09-22 14:20:05;2025-09-22;14:20:05;488.16700000000003;0.41300000000000003;2.222;986.56;7
2025-09-22 14:29:08;2025-09-22;14:29:08;489.7985;0.42799999999999994;2.2225;986.56;7
2025-09-22 14:38:06;2025-09-22;14:38:06;487.451;0.4165;1.483;986.5;7
2025-09-22 14:47:12;2025-09-22;14:47:12;486.519;0.46599999999999997;1.961;986.5;7
2025-09-22 14:56:10;2025-09-22;14:56:10;486.0245;0.3405;1.8815;986.5;7
2025-09-22 15:05:09;2025-09-22;15:05:09;488.3255;0.4465;1.2799999999999998;986.38;7
2025-09-22 15:14:12;2025-09-22;15:14:12;488.61199999999997;0.47500000000000003;1.5804999999999998;986.44;7
2025-09-22 15:23:14;2025-09-22;15:23:14;489.976;0.323;1.948;986.38;7
2025-09-22 15:32:18;2025-09-22;15:32:18;490.935;0.5785;1.525;986.25;7
2025-09-22 15:41:14;2025-09-22;15:41:14;485.959;0.439;1.476;986.19;7
2025-09-22 15:50:18;2025-09-22;15:50:18;496.99850000000004;0.4585;2.387;986.06;7
2025-09-22 15:59:13;2025-09-22;15:59:13;491.82349999999997;0.5735;1.8595000000000002;986.0;7
2025-09-22 16:08:14;2025-09-22;16:08:14;492.99;0.378;2.787;985.88;7
2025-09-22 16:17:18;2025-09-22;16:17:18;493.72749999999996;0.36850000000000005;2.007;985.69;7
2025-09-22 16:26:20;2025-09-22;16:26:20;497.87350000000004;0.4555;1.427;985.69;7
2025-09-22 16:35:25;2025-09-22;16:35:25;497.5345;0.4225;1.026;985.625;7
2025-09-22 16:44:26;2025-09-22;16:44:26;506.839;0.5155000000000001;0.9914999999999999;985.56;7
2025-09-22 16:53:22;2025-09-22;16:53:22;498.4445;0.46;0.974;985.56;7
2025-09-22 17:02:28;2025-09-22;17:02:28;491.812;0.625;1.0539999999999998;985.56;7
2025-09-22 17:11:29;2025-09-22;17:11:29;487.284;0.359;0.47;985.56;7
2025-09-22 17:20:23;2025-09-22;17:20:23;493.99300000000005;0.5145;1.1935;985.69;7
2025-09-22 17:29:22;2025-09-22;17:29:22;488.77049999999997;0.4585;0.497;985.56;7
2025-09-22 17:38:24;2025-09-22;17:38:24;495.03650000000005;0.4375;0.34099999999999997;985.53;7
2025-09-22 17:47:29;2025-09-22;17:47:29;491.864;0.3145;0.2695;985.56;7
2025-09-22 17:56:27;2025-09-22;17:56:27;489.18899999999996;0.5125;-0.40850000000000003;985.69;7
2025-09-22 18:05:27;2025-09-22;18:05:27;486.8555;0.4115;-0.2755;985.56;7
2025-09-22 18:14:30;2025-09-22;18:14:30;492.9325;0.593;0.8079999999999999;985.69;7
2025-09-22 18:23:35;2025-09-22;18:23:35;507.2925;0.5225;1.7990000000000002;985.69;7
2025-09-22 18:32:32;2025-09-22;18:32:32;510.6155;0.5715;2.8425000000000002;985.72;7
2025-09-22 18:41:32;2025-09-22;18:41:32;506.7875;0.5609999999999999;1.5075;985.75;7
2025-09-22 18:50:33;2025-09-22;18:50:33;490.8315;0.40549999999999997;0.8819999999999999;985.75;7
2025-09-22 18:59:32;2025-09-22;18:59:32;487.97299999999996;0.554;0.9385;985.69;7
2025-09-22 19:08:32;2025-09-22;19:08:32;489.995;0.33799999999999997;1.3515000000000001;985.88;7
2025-09-22 19:17:32;2025-09-22;19:17:32;493.5935;0.3855;0.996;985.88;7
2025-09-22 19:26:33;2025-09-22;19:26:33;511.1675;0.5235;3.0629999999999997;986.0;7
2025-09-22 19:35:35;2025-09-22;19:35:35;500.0565;0.4215;1.8889999999999998;986.06;7
2025-09-22 19:44:38;2025-09-22;19:44:38;506.12350000000004;0.495;2.7430000000000003;986.06;7
2025-09-22 19:53:39;2025-09-22;19:53:39;514.2695;0.5015000000000001;2.0010000000000003;986.06;7
2025-09-22 20:02:42;2025-09-22;20:02:42;552.6275;0.5700000000000001;1.9465000000000001;986.25;7
2025-09-22 20:11:46;2025-09-22;20:11:46;549.267;0.5745;1.8195000000000001;986.5;7
2025-09-22 20:20:41;2025-09-22;20:20:41;549.813;0.424;1.8025;986.75;7
2025-09-22 20:29:44;2025-09-22;20:29:44;551.2615000000001;0.42900000000000005;1.8395000000000001;987.03;7
2025-09-22 20:38:48;2025-09-22;20:38:48;544.673;0.3265;1.769;987.44;7
2025-09-22 20:47:46;2025-09-22;20:47:46;543.189;0.277;1.809;987.69;7
2025-09-22 20:56:54;2025-09-22;20:56:54;545.7825;0.46499999999999997;1.613;987.75;7
2025-09-22 21:05:49;2025-09-22;21:05:49;544.919;0.40199999999999997;1.6760000000000002;987.75;7
2025-09-22 21:14:52;2025-09-22;21:14:52;544.5419999999999;0.447;1.88;988.0;7
2025-09-22 21:23:54;2025-09-22;21:23:54;543.088;0.527;2.05;988.03;7
2025-09-22 21:32:48;2025-09-22;21:32:48;542.9075;0.5874999999999999;1.877;988.19;7
2025-09-22 21:41:48;2025-09-22;21:41:48;539.443;0.378;1.9224999999999999;988.125;7
2025-09-22 21:50:48;2025-09-22;21:50:48;539.2755;0.3885;2.0615;987.88;7
2025-09-22 21:59:48;2025-09-22;21:59:48;539.656;0.504;2.0460000000000003;987.88;7
2025-09-22 22:08:50;2025-09-22;22:08:50;539.7460000000001;0.539;2.0885;987.75;7
2025-09-22 22:17:48;2025-09-22;22:17:48;540.1395;0.5135000000000001;2.5065;988.03;7
2025-09-22 22:26:47;2025-09-22;22:26:47;542.1179999999999;0.442;2.0825;988.06;7
2025-09-22 22:35:56;2025-09-22;22:35:56;539.3824999999999;0.49350000000000005;1.8395000000000001;988.06;7
2025-09-22 22:44:54;2025-09-22;22:44:54;538.0899999999999;0.505;2.3055000000000003;988.06;7
2025-09-22 22:53:48;2025-09-22;22:53:48;538.3415;0.4385;2.5925000000000002;988.06;7
2025-09-22 23:02:46;2025-09-22;23:02:46;536.852;0.447;2.1855;988.06;7
2025-09-22 23:11:42;2025-09-22;23:11:42;535.7725;0.394;2.3505000000000003;988.19;7
2025-09-22 23:20:38;2025-09-22;23:20:38;535.5809999999999;0.47550000000000003;2.4044999999999996;988.25;7
2025-09-22 23:29:40;2025-09-22;23:29:40;532.4169999999999;0.41000000000000003;2.8945;988.38;7
2025-09-22 23:38:38;2025-09-22;23:38:38;533.6385;0.366;2.0665;988.25;7
2025-09-22 23:47:38;2025-09-22;23:47:38;534.1275;0.47750000000000004;2.2995;988.06;7
2025-09-22 23:56:34;2025-09-22;23:56:34;532.4555;0.47350000000000003;2.5650000000000004;987.94;7
2025-09-23 00:05:32;2025-09-23;00:05:32;530.1675;0.3835;2.502;988.0;7
2025-09-23 00:14:32;2025-09-23;00:14:32;532.488;0.41100000000000003;2.6245000000000003;987.94;7
2025-09-23 00:23:26;2025-09-23;00:23:26;529.9495;0.4155;2.714;987.75;7
2025-09-23 00:32:18;2025-09-23;00:32:18;527.9159999999999;0.3915;2.576;987.69;7
2025-09-23 00:41:12;2025-09-23;00:41:12;530.171;0.505;2.7915;987.69;7
2025-09-23 00:50:01;2025-09-23;00:50:01;528.583;0.374;2.387;987.75;7
2025-09-23 00:59:00;2025-09-23;00:59:00;528.8235;0.4915;2.5235;987.75;7
2025-09-23 01:08:04;2025-09-23;01:08:04;528.9024999999999;0.41800000000000004;2.5195;987.88;7
2025-09-23 01:17:01;2025-09-23;01:17:01;529.2905000000001;0.3965;2.748;987.75;7
2025-09-23 01:25:54;2025-09-23;01:25:54;529.3185000000001;0.581;2.789;987.69;7
2025-09-23 01:34:56;2025-09-23;01:34:56;527.233;0.5605;2.5869999999999997;987.69;7
2025-09-23 01:43:51;2025-09-23;01:43:51;528.433;0.4245;2.5935;987.5;7
2025-09-23 01:52:46;2025-09-23;01:52:46;525.3065;0.475;2.75;987.44;7
2025-09-23 02:01:42;2025-09-23;02:01:42;528.28;0.40149999999999997;2.838;987.38;7
2025-09-23 02:10:40;2025-09-23;02:10:40;526.4925000000001;0.4455;2.7415000000000003;987.25;7
2025-09-23 02:19:38;2025-09-23;02:19:38;527.4165;0.5235;2.7705;987.19;7
2025-09-23 02:28:34;2025-09-23;02:28:34;524.1045;0.34850000000000003;2.466;987.25;7
2025-09-23 02:37:36;2025-09-23;02:37:36;528.146;0.6234999999999999;2.6689999999999996;987.22;7
2025-09-23 02:46:38;2025-09-23;02:46:38;524.4185;0.4305;2.778;987.38;7
2025-09-23 02:55:30;2025-09-23;02:55:30;523.4945;0.369;2.3325;987.38;7
2025-09-23 03:04:27;2025-09-23;03:04:27;524.7574999999999;0.478;2.891;987.19;7
2025-09-23 03:13:36;2025-09-23;03:13:36;524.9045;0.497;3.146;987.25;7
2025-09-23 03:22:34;2025-09-23;03:22:34;524.932;0.46299999999999997;2.9755000000000003;986.94;7
2025-09-23 03:31:38;2025-09-23;03:31:38;525.028;0.5674999999999999;2.9755000000000003;986.88;7
2025-09-23 03:40:42;2025-09-23;03:40:42;524.6044999999999;0.39749999999999996;2.6319999999999997;986.75;7
2025-09-23 03:49:45;2025-09-23;03:49:45;528.5175;0.4685;2.968;986.69;7
2025-09-23 03:58:40;2025-09-23;03:58:40;524.544;0.4225;2.8855;986.88;7
2025-09-23 04:07:37;2025-09-23;04:07:37;524.7955;0.38849999999999996;3.054;986.88;7
2025-09-23 04:16:38;2025-09-23;04:16:38;524.0005;0.43900000000000006;2.8225;986.88;7
2025-09-23 04:25:36;2025-09-23;04:25:36;525.711;0.3825;2.9195;986.88;7
2025-09-23 04:34:32;2025-09-23;04:34:32;523.1505;0.49;2.6235;987.03;7
2025-09-23 04:43:28;2025-09-23;04:43:28;524.5385;0.5325;2.9210000000000003;987.06;7
2025-09-23 04:52:28;2025-09-23;04:52:28;523.765;0.4965;2.9385000000000003;986.94;7
2025-09-23 05:01:24;2025-09-23;05:01:24;524.2764999999999;0.523;2.9195;986.75;7
2025-09-23 05:10:27;2025-09-23;05:10:27;525.5195;0.49550000000000005;3.118;986.69;7
2025-09-23 05:19:27;2025-09-23;05:19:27;523.511;0.601;2.8034999999999997;986.69;7
2025-09-23 05:28:26;2025-09-23;05:28:26;523.6235;0.465;2.463;986.75;7
2025-09-23 05:37:26;2025-09-23;05:37:26;521.9125;0.49650000000000005;3.2265;986.72;7
2025-09-23 05:46:20;2025-09-23;05:46:20;521.713;0.4535;3.253;987.0;7
2025-09-23 05:55:18;2025-09-23;05:55:18;522.7845;0.41550000000000004;3.1420000000000003;986.88;7
2025-09-23 06:04:15;2025-09-23;06:04:15;524.875;0.5185;3.422;986.815;7
2025-09-23 06:13:10;2025-09-23;06:13:10;521.8415;0.4295;3.229;986.75;7
2025-09-23 06:22:07;2025-09-23;06:22:07;523.1015;0.456;3.082;986.88;7
2025-09-23 06:31:07;2025-09-23;06:31:07;522.216;0.376;3.315;986.88;7
2025-09-23 06:40:08;2025-09-23;06:40:08;523.2760000000001;0.499;3.2199999999999998;986.88;7
2025-09-23 06:49:06;2025-09-23;06:49:06;523.317;0.505;2.7845;986.94;7
2025-09-23 06:58:04;2025-09-23;06:58:04;526.1675;0.46699999999999997;3.608;986.94;7
2025-09-23 07:07:10;2025-09-23;07:07:10;524.7135;0.442;3.3365;987.19;7
2025-09-23 07:16:13;2025-09-23;07:16:13;522.437;0.44000000000000006;3.3890000000000002;987.25;7
2025-09-23 07:25:11;2025-09-23;07:25:11;525.4485;0.4445;3.487;987.25;7
2025-09-23 07:34:16;2025-09-23;07:34:16;524.3285000000001;0.4535;3.1855;987.38;7
2025-09-23 07:43:16;2025-09-23;07:43:16;521.0925;0.46749999999999997;3.3155;987.38;7
2025-09-23 07:52:10;2025-09-23;07:52:10;522.0355;0.5655;3.1855;987.38;7
2025-09-23 08:01:13;2025-09-23;08:01:13;523.241;0.5935;3.167;987.25;7
2025-09-23 08:10:10;2025-09-23;08:10:10;523.8585;0.4315;3.295;987.38;7
2025-09-23 08:19:11;2025-09-23;08:19:11;522.7185;0.582;3.2270000000000003;987.5;7
2025-09-23 08:28:10;2025-09-23;08:28:10;523.506;0.48250000000000004;3.576;987.625;7
2025-09-23 08:37:15;2025-09-23;08:37:15;520.3605;0.642;3.5244999999999997;987.69;7
2025-09-23 08:46:16;2025-09-23;08:46:16;519.9095;0.6335;3.449;987.75;7
2025-09-23 08:55:09;2025-09-23;08:55:09;521.2155;0.5865;3.4195;987.72;7
2025-09-23 09:04:12;2025-09-23;09:04:12;524.0935;0.6385000000000001;3.3355;987.75;7
2025-09-23 09:13:12;2025-09-23;09:13:12;521.6144999999999;0.6805;3.8775;987.75;7
2025-09-23 09:22:12;2025-09-23;09:22:12;519.2045;0.5185;3.8289999999999997;987.88;7
2025-09-23 09:31:11;2025-09-23;09:31:11;521.5165;0.479;3.6575;988.06;7
2025-09-23 09:40:10;2025-09-23;09:40:10;524.123;0.59;3.34;988.19;7
2025-09-23 09:49:10;2025-09-23;09:49:10;522.5875;0.5525;3.7824999999999998;988.19;7
2025-09-23 09:58:17;2025-09-23;09:58:17;520.9505;0.519;3.4455;988.25;7
2025-09-23 10:07:16;2025-09-23;10:07:16;557.1089999999999;0.976;18.225;988.19;7
2025-09-23 10:16:16;2025-09-23;10:16:16;609.112;0.97;18.795;988.25;7
2025-09-23 10:25:16;2025-09-23;10:25:16;605.9695;1.202;21.490499999999997;988.19;7
2025-09-23 10:34:18;2025-09-23;10:34:18;603.3185;1.0455;20.297;988.25;7
2025-09-23 10:43:19;2025-09-23;10:43:19;597.935;1.0335;18.3245;988.19;7
2025-09-23 10:52:22;2025-09-23;10:52:22;607.3355;1.039;17.2145;988.22;7
2025-09-23 11:01:24;2025-09-23;11:01:24;574.0875;0.8394999999999999;12.391;988.06;7
2025-09-23 11:10:26;2025-09-23;11:10:26;480.3375;0.49;2.984;988.06;7
2025-09-23 11:19:22;2025-09-23;11:19:22;482.707;0.5265;2.7525000000000004;988.0;7
2025-09-23 11:28:29;2025-09-23;11:28:29;481.9855;0.46950000000000003;2.4955;988.0;7
2025-09-23 11:37:34;2025-09-23;11:37:34;481.39;0.551;2.6025;987.815;7
2025-09-23 11:46:28;2025-09-23;11:46:28;476.04150000000004;0.4365;2.341;987.815;7
2025-09-23 11:55:26;2025-09-23;11:55:26;480.52049999999997;0.494;2.8674999999999997;987.75;7
2025-09-23 12:04:28;2025-09-23;12:04:28;483.5325;0.5185;2.5715;987.69;7
2025-09-23 12:13:33;2025-09-23;12:13:33;478.152;0.5185;2.5555;987.75;7
2025-09-23 12:22:28;2025-09-23;12:22:28;481.6685;0.513;1.7879999999999998;987.69;7
2025-09-23 12:31:28;2025-09-23;12:31:28;480.584;0.5335;1.9335;987.69;7
2025-09-23 12:40:32;2025-09-23;12:40:32;479.286;0.497;1.4569999999999999;987.625;7
2025-09-23 12:49:30;2025-09-23;12:49:30;480.3105;0.3335;2.008;987.56;7
2025-09-23 12:58:24;2025-09-23;12:58:24;476.76599999999996;0.393;1.3205;987.5;7
2025-09-23 13:07:20;2025-09-23;13:07:20;482.10299999999995;0.5215;1.628;987.44;7
2025-09-23 13:16:30;2025-09-23;13:16:30;483.256;0.3555;0.992;987.25;7
2025-09-23 13:25:26;2025-09-23;13:25:26;479.8675;0.3405;1.1415000000000002;987.0;7
2025-09-23 13:34:27;2025-09-23;13:34:27;485.7975;0.475;1.8635000000000002;986.88;7
2025-09-23 13:43:30;2025-09-23;13:43:30;484.89300000000003;0.4415;1.5875;986.75;7
2025-09-23 13:52:26;2025-09-23;13:52:26;481.3515;0.361;0.457;986.625;7
2025-09-23 14:01:26;2025-09-23;14:01:26;483.97749999999996;0.5565;0.208;986.56;7
2025-09-23 14:10:28;2025-09-23;14:10:28;483.88199999999995;0.4325;0.5549999999999999;986.53;7
2025-09-23 14:19:26;2025-09-23;14:19:26;484.2455;0.39349999999999996;0.47750000000000004;986.38;7
2025-09-23 14:28:23;2025-09-23;14:28:23;483.401;0.406;0.5645;986.38;7
2025-09-23 14:37:24;2025-09-23;14:37:24;484.63599999999997;0.47350000000000003;0.98;986.38;7
2025-09-23 14:46:24;2025-09-23;14:46:24;484.841;0.4185;0.855;986.38;7
2025-09-23 14:55:20;2025-09-23;14:55:20;482.3355;0.278;0.8875000000000001;986.38;7
2025-09-23 15:04:14;2025-09-23;15:04:14;489.2025;0.4035;0.6234999999999999;986.38;7
2025-09-23 15:13:09;2025-09-23;15:13:09;484.972;0.391;0.065;986.38;7
2025-09-23 15:22:09;2025-09-23;15:22:09;489.1015;0.477;1.1665;986.25;7
2025-09-23 15:31:04;2025-09-23;15:31:04;489.071;0.4305;0.7675000000000001;986.25;7
2025-09-23 15:40:05;2025-09-23;15:40:05;491.946;0.3065;1.1019999999999999;986.19;7
2025-09-23 15:49:00;2025-09-23;15:49:00;493.862;0.391;1.288;986.19;7
2025-09-23 15:57:54;2025-09-23;15:57:54;499.88149999999996;0.36550000000000005;1.6135;986.125;7
2025-09-23 16:06:50;2025-09-23;16:06:50;496.001;0.4295;1.154;986.125;7
2025-09-23 16:15:44;2025-09-23;16:15:44;500.83000000000004;0.332;1.2025000000000001;986.03;7
2025-09-23 16:24:38;2025-09-23;16:24:38;500.74249999999995;0.4245;0.688;986.0;7
2025-09-23 16:33:41;2025-09-23;16:33:41;501.55949999999996;0.26849999999999996;1.3695;985.94;7
2025-09-23 16:42:38;2025-09-23;16:42:38;496.351;0.38949999999999996;1.4264999999999999;986.0;7
2025-09-23 16:51:32;2025-09-23;16:51:32;490.66200000000003;0.3835;1.005;985.88;7
2025-09-23 17:00:36;2025-09-23;17:00:36;489.98400000000004;0.3855;1.25;985.88;7
2025-09-23 17:09:36;2025-09-23;17:09:36;487.48400000000004;0.408;1.4125;985.815;7
2025-09-23 17:18:38;2025-09-23;17:18:38;491.56100000000004;0.3;1.2265000000000001;985.75;7
2025-09-23 17:27:42;2025-09-23;17:27:42;497.7695;0.4445;1.393;985.75;7
2025-09-23 17:36:42;2025-09-23;17:36:42;493.70899999999995;0.3155;1.0745;985.75;7
2025-09-23 17:45:43;2025-09-23;17:45:43;487.1145;0.444;0.9259999999999999;985.75;7
2025-09-23 17:54:38;2025-09-23;17:54:38;487.0575;0.27349999999999997;1.111;985.88;7
2025-09-23 18:03:37;2025-09-23;18:03:37;488.10400000000004;0.3055;0.9045;985.88;7
2025-09-23 18:12:38;2025-09-23;18:12:38;486.4175;0.269;0.857;985.88;7
2025-09-23 18:21:37;2025-09-23;18:21:37;488.11199999999997;0.40149999999999997;0.7849999999999999;985.88;7
2025-09-23 18:30:34;2025-09-23;18:30:34;502.2155;0.604;2.818;985.75;7
2025-09-23 18:39:41;2025-09-23;18:39:41;487.12850000000003;0.38349999999999995;1.13;986.0;7
2025-09-23 18:48:46;2025-09-23;18:48:46;488.46500000000003;0.427;1.3250000000000002;986.03;7
2025-09-23 18:57:50;2025-09-23;18:57:50;486.2045;0.4035;1.4849999999999999;986.25;7
2025-09-23 19:06:48;2025-09-23;19:06:48;485.6255;0.364;1.521;986.315;7
2025-09-23 19:15:50;2025-09-23;19:15:50;488.78999999999996;0.3435;1.4935;986.5;7
2025-09-23 19:24:50;2025-09-23;19:24:50;514.6545000000001;0.373;1.8695;986.5;7
2025-09-23 19:33:50;2025-09-23;19:33:50;512.6435;0.363;1.388;986.5;7
2025-09-23 19:42:56;2025-09-23;19:42:56;515.029;0.4725;1.5325000000000002;986.56;7
2025-09-23 19:51:52;2025-09-23;19:51:52;510.30449999999996;0.352;1.5825;986.56;7
2025-09-23 20:01:00;2025-09-23;20:01:00;508.0635;0.461;1.8285;986.625;7
2025-09-23 20:10:02;2025-09-23;20:10:02;511.649;0.49650000000000005;1.716;986.69;7
2025-09-23 20:19:02;2025-09-23;20:19:02;512.283;0.3875;1.567;986.75;7
2025-09-23 20:28:02;2025-09-23;20:28:02;508.4375;0.421;1.4645000000000001;986.88;7
2025-09-23 20:37:04;2025-09-23;20:37:04;508.648;0.38349999999999995;1.659;986.94;7
2025-09-23 20:46:05;2025-09-23;20:46:05;509.318;0.29000000000000004;1.6195;987.0;7
2025-09-23 20:54:59;2025-09-23;20:54:59;509.2275;0.384;1.9895;986.88;7
2025-09-23 21:03:56;2025-09-23;21:03:56;507.63149999999996;0.3185;1.891;987.0;7
2025-09-23 21:13:01;2025-09-23;21:13:01;511.91949999999997;0.375;1.786;987.0;7
2025-09-23 21:22:06;2025-09-23;21:22:06;511.397;0.48450000000000004;1.8690000000000002;987.0;7
2025-09-23 21:31:07;2025-09-23;21:31:07;509.7525;0.36050000000000004;1.892;987.06;7
2025-09-23 21:40:10;2025-09-23;21:40:10;506.58799999999997;0.332;1.8915;987.06;7
2025-09-23 21:49:12;2025-09-23;21:49:12;512.034;0.301;2.0140000000000002;987.06;7
2025-09-23 21:58:12;2025-09-23;21:58:12;506.405;0.264;1.8650000000000002;987.06;7
2025-09-23 22:07:15;2025-09-23;22:07:15;509.222;0.4675;2.0075000000000003;987.0;7
2025-09-23 22:16:15;2025-09-23;22:16:15;508.957;0.319;2.373;987.0;7
2025-09-23 22:25:15;2025-09-23;22:25:15;512.0174999999999;0.4;1.758;987.0;7
2025-09-23 22:34:18;2025-09-23;22:34:18;510.56100000000004;0.394;2.3855;986.88;7
2025-09-23 22:43:14;2025-09-23;22:43:14;508.203;0.44899999999999995;2.444;986.88;7
2025-09-23 22:52:10;2025-09-23;22:52:10;509.85299999999995;0.358;2.184;986.72;7
2025-09-23 23:01:09;2025-09-23;23:01:09;510.8425;0.5415;2.153;986.69;7
2025-09-23 23:10:02;2025-09-23;23:10:02;510.7605;0.225;2.7195;986.75;7
2025-09-23 23:19:00;2025-09-23;23:19:00;511.69;0.275;2.807;986.75;7
2025-09-23 23:27:54;2025-09-23;23:27:54;508.0745;0.3995;2.5615;986.815;7
2025-09-23 23:36:50;2025-09-23;23:36:50;507.3395;0.3775;2.3514999999999997;986.75;7
2025-09-23 23:45:47;2025-09-23;23:45:47;507.8065;0.42;2.1895;986.88;7
2025-09-23 23:54:40;2025-09-23;23:54:40;508.66700000000003;0.316;2.2089999999999996;987.0;7
2025-09-24 00:03:37;2025-09-24;00:03:37;509.3425;0.448;2.5855;987.19;7
2025-09-24 00:12:30;2025-09-24;00:12:30;508.94849999999997;0.5285;2.475;987.19;7
2025-09-24 00:21:34;2025-09-24;00:21:34;508.5195;0.446;2.497;987.38;7
2025-09-24 00:30:26;2025-09-24;00:30:26;508.9325;0.33;3.3025;987.5;7
