datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2025-06-19 05:57:22,2025-06-19,05:57:22,,20.0,,100.0,,20.0,,20.012,,131.5,,1.17,,1.0
2025-06-19 05:57:39,2025-06-19,05:57:39,1310.8,,0.0,,20.1,,6.17,,329.4,,0.52,,0.77,
2025-06-19 05:58:26,2025-06-19,05:58:26,,20.1,,100.0,,20.1,,20.112,,117.3,,1.19,,0.83
2025-06-19 05:58:42,2025-06-19,05:58:42,1310.8,,0.0,,20.2,,6.212,,329.4,,0.52,,0.77,
2025-06-19 05:59:30,2025-06-19,05:59:30,,20.2,,100.0,,20.2,,20.213,,121.0,,1.48,,1.37
2025-06-19 05:59:46,2025-06-19,05:59:46,1310.8,,0.0,,20.3,,6.253,,329.4,,0.52,,0.77,
2025-06-19 06:00:33,2025-06-19,06:00:33,,20.2,,100.0,,20.2,,20.213,,111.9,,1.24,,0.96
2025-06-19 06:00:50,2025-06-19,06:00:50,1310.8,,0.0,,20.3,,6.253,,329.4,,0.52,,0.77,
2025-06-19 06:01:36,2025-06-19,06:01:36,,20.1,,100.0,,20.2,,20.213,,105.4,,1.26,,0.86
2025-06-19 06:02:21,2025-06-19,06:02:21,1310.8,,0.0,,20.3,,6.253,,329.4,,0.52,,0.77,
2025-06-19 06:02:40,2025-06-19,06:02:40,,20.1,,100.0,,20.1,,20.112,,120.2,,1.49,,1.13
2025-06-19 06:03:23,2025-06-19,06:03:23,1310.8,,0.0,,20.4,,6.295,,329.4,,0.52,,0.77,
2025-06-19 06:03:44,2025-06-19,06:03:44,,20.2,,100.0,,20.2,,20.213,,119.0,,1.42,,0.77
2025-06-19 06:04:26,2025-06-19,06:04:26,1310.8,,0.0,,20.4,,6.295,,329.4,,0.52,,0.77,
2025-06-19 06:04:47,2025-06-19,06:04:47,,20.2,,100.0,,20.2,,20.213,,104.0,,1.02,,0.86
2025-06-19 06:05:30,2025-06-19,06:05:30,1310.8,,0.0,,20.4,,6.295,,329.4,,0.52,,0.77,
2025-06-19 06:05:50,2025-06-19,06:05:50,,20.2,,100.0,,20.2,,20.213,,121.0,,0.93,,0.74
2025-06-19 06:06:34,2025-06-19,06:06:34,1310.8,,0.0,,20.4,,6.295,,329.4,,0.52,,0.77,
2025-06-19 06:06:54,2025-06-19,06:06:54,,20.2,,100.0,,20.2,,20.213,,112.1,,0.73,,0.62
2025-06-19 06:07:37,2025-06-19,06:07:37,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:07:58,2025-06-19,06:07:58,,20.2,,100.0,,20.2,,20.213,,121.0,,0.8,,0.72
2025-06-19 06:08:40,2025-06-19,06:08:40,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:09:01,2025-06-19,06:09:01,,20.2,,100.0,,20.2,,20.213,,118.7,,0.89,,0.61
2025-06-19 06:09:44,2025-06-19,06:09:44,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:10:04,2025-06-19,06:10:04,,20.2,,100.0,,20.2,,20.213,,118.7,,0.88,,0.8
2025-06-19 06:10:48,2025-06-19,06:10:48,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:11:08,2025-06-19,06:11:08,,20.2,,100.0,,20.2,,20.213,,112.2,,0.85,,0.71
2025-06-19 06:11:51,2025-06-19,06:11:51,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:12:12,2025-06-19,06:12:12,,20.2,,100.0,,20.2,,20.213,,115.8,,1.01,,0.87
2025-06-19 06:12:54,2025-06-19,06:12:54,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:13:15,2025-06-19,06:13:15,,20.3,,100.0,,20.3,,20.314,,120.6,,1.02,,0.72
2025-06-19 06:13:58,2025-06-19,06:13:58,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:14:18,2025-06-19,06:14:18,,20.3,,100.0,,20.3,,20.314,,130.6,,1.06,,0.77
2025-06-19 06:15:02,2025-06-19,06:15:02,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:15:22,2025-06-19,06:15:22,,20.3,,100.0,,20.3,,20.314,,108.6,,0.98,,0.71
2025-06-19 06:16:05,2025-06-19,06:16:05,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:16:26,2025-06-19,06:16:26,,20.3,,100.0,,20.3,,20.314,,107.2,,0.85,,0.73
2025-06-19 06:17:08,2025-06-19,06:17:08,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:17:29,2025-06-19,06:17:29,,20.3,,100.0,,20.3,,20.314,,64.4,,0.97,,0.49
2025-06-19 06:18:12,2025-06-19,06:18:12,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:18:32,2025-06-19,06:18:32,,20.3,,100.0,,20.3,,20.314,,87.3,,0.9,,0.77
2025-06-19 06:19:16,2025-06-19,06:19:16,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:19:36,2025-06-19,06:19:36,,20.3,,100.0,,20.3,,20.314,,49.9,,0.63,,0.41
2025-06-19 06:20:19,2025-06-19,06:20:19,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:20:40,2025-06-19,06:20:40,,20.3,,100.0,,20.3,,20.314,,52.6,,0.81,,0.7
2025-06-19 06:21:22,2025-06-19,06:21:22,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:21:43,2025-06-19,06:21:43,,20.3,,100.0,,20.3,,20.314,,71.5,,0.72,,0.42
2025-06-19 06:22:26,2025-06-19,06:22:26,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:22:46,2025-06-19,06:22:46,,20.3,,100.0,,20.3,,20.314,,49.3,,0.79,,0.42
2025-06-19 06:23:30,2025-06-19,06:23:30,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:23:50,2025-06-19,06:23:50,,20.3,,100.0,,20.3,,20.314,,38.2,,0.8,,0.59
2025-06-19 06:24:34,2025-06-19,06:24:34,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:24:54,2025-06-19,06:24:54,,20.3,,100.0,,20.3,,20.314,,56.1,,0.93,,0.83
2025-06-19 06:25:37,2025-06-19,06:25:37,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:25:57,2025-06-19,06:25:57,,20.2,,100.0,,20.2,,20.213,,70.6,,1.17,,0.96
2025-06-19 06:26:40,2025-06-19,06:26:40,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:27:01,2025-06-19,06:27:01,,20.2,,100.0,,20.2,,20.213,,60.5,,1.11,,0.8
2025-06-19 06:27:44,2025-06-19,06:27:44,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:28:04,2025-06-19,06:28:04,,20.2,,100.0,,20.2,,20.213,,75.4,,1.2,,0.69
2025-06-19 06:28:48,2025-06-19,06:28:48,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:29:08,2025-06-19,06:29:08,,20.2,,100.0,,20.2,,20.213,,87.6,,0.94,,0.54
2025-06-19 06:29:52,2025-06-19,06:29:52,,,,,1310.8,,,,20.5,,0.0,,0.52,
2025-06-19 06:30:12,2025-06-19,06:30:12,,20.2,,100.0,,20.2,,20.213,,103.5,,0.91,,0.46
2025-06-19 06:30:54,2025-06-19,06:30:54,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:31:14,2025-06-19,06:31:14,,20.2,,100.0,,20.2,,20.213,,104.9,,0.99,,0.57
2025-06-19 06:31:58,2025-06-19,06:31:58,1310.8,,0.0,,20.5,,6.337,,329.4,,0.52,,0.77,
2025-06-19 06:32:18,2025-06-19,06:32:18,,20.2,,100.0,,20.2,,20.213,,101.5,,0.93,,0.67
2025-06-19 06:33:02,2025-06-19,06:33:02,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:33:22,2025-06-19,06:33:22,,20.3,,100.0,,20.3,,20.314,,104.1,,0.95,,0.46
2025-06-19 06:34:05,2025-06-19,06:34:05,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:34:26,2025-06-19,06:34:26,,20.3,,100.0,,20.3,,20.314,,143.3,,0.79,,0.48
2025-06-19 06:35:08,2025-06-19,06:35:08,1310.8,,0.0,,20.6,,6.378,,329.4,,0.52,,0.77,
2025-06-19 06:35:29,2025-06-19,06:35:29,,20.3,,100.0,,20.3,,20.314,,123.7,,0.78,,0.6
2025-06-19 06:36:12,2025-06-19,06:36:12,1310.8,,0.0,,20.7,,6.42,,329.4,,0.52,,0.77,
2025-06-19 06:36:32,2025-06-19,06:36:32,,20.3,,100.0,,20.3,,20.314,,92.5,,0.59,,0.38
2025-06-19 06:37:16,2025-06-19,06:37:16,1310.8,,0.0,,20.7,,6.42,,329.4,,0.52,,0.77,
2025-06-19 06:37:36,2025-06-19,06:37:36,,20.4,,100.0,,20.4,,20.414,,134.5,,0.74,,0.58
2025-06-19 06:38:19,2025-06-19,06:38:19,1310.8,,0.0,,20.8,,6.461,,329.4,,0.52,,0.77,
2025-06-19 06:38:40,2025-06-19,06:38:40,,20.4,,100.0,,20.4,,20.414,,106.7,,0.82,,0.43
2025-06-19 06:39:22,2025-06-19,06:39:22,1310.8,,0.0,,20.8,,6.461,,329.4,,0.52,,0.77,
2025-06-19 06:39:43,2025-06-19,06:39:43,,20.5,,100.0,,20.5,,20.515,,112.4,,0.89,,0.37
2025-06-19 06:40:26,2025-06-19,06:40:26,1310.8,,0.0,,20.9,,6.503,,329.4,,0.52,,0.77,
2025-06-19 06:40:46,2025-06-19,06:40:46,,20.5,,100.0,,20.5,,20.515,,70.4,,0.65,,0.33
2025-06-19 06:41:30,2025-06-19,06:41:30,1310.8,,0.0,,20.9,,6.503,,329.4,,0.52,,0.77,
2025-06-19 06:41:50,2025-06-19,06:41:50,,20.5,,100.0,,20.5,,20.515,,70.2,,0.71,,0.65
2025-06-19 06:42:33,2025-06-19,06:42:33,1310.8,,0.0,,20.9,,6.503,,329.4,,0.52,,0.77,
2025-06-19 06:42:54,2025-06-19,06:42:54,,20.6,,100.0,,20.6,,20.616,,71.0,,0.89,,0.72
2025-06-19 06:43:36,2025-06-19,06:43:36,1310.8,,0.0,,21.0,,6.544,,329.4,,0.52,,0.77,
2025-06-19 06:43:57,2025-06-19,06:43:57,,20.7,,100.0,,20.7,,20.717,,75.1,,0.86,,0.42
2025-06-19 06:44:40,2025-06-19,06:44:40,1310.8,,0.0,,21.1,,6.586,,329.4,,0.52,,0.77,
2025-06-19 06:45:00,2025-06-19,06:45:00,,20.7,,100.0,,20.7,,20.717,,62.3,,0.93,,0.55
2025-06-19 06:45:44,2025-06-19,06:45:44,1310.8,,0.0,,21.1,,6.586,,329.4,,0.52,,0.77,
2025-06-19 06:46:04,2025-06-19,06:46:04,,20.8,,100.0,,20.8,,20.817,,80.5,,1.19,,1.0
2025-06-19 06:46:47,2025-06-19,06:46:47,1310.8,,0.0,,21.1,,6.586,,329.4,,0.52,,0.77,
2025-06-19 06:47:08,2025-06-19,06:47:08,,20.8,,100.0,,20.8,,20.817,,76.0,,0.99,,0.46
2025-06-19 06:47:50,2025-06-19,06:47:50,1310.8,,0.0,,21.2,,6.627,,329.4,,0.52,,0.77,
2025-06-19 06:48:11,2025-06-19,06:48:11,,20.9,,100.0,,20.9,,20.918,,94.5,,0.78,,0.53
2025-06-19 06:48:54,2025-06-19,06:48:54,1310.8,,0.0,,21.2,,6.627,,329.4,,0.52,,0.77,
2025-06-19 06:49:14,2025-06-19,06:49:14,,20.9,,100.0,,20.9,,20.918,,128.0,,0.82,,0.69
2025-06-19 06:49:58,2025-06-19,06:49:58,1310.8,,0.0,,21.2,,6.627,,329.4,,0.52,,0.77,
2025-06-19 06:50:18,2025-06-19,06:50:18,,21.0,,100.0,,21.0,,21.019,,91.2,,0.93,,0.54
2025-06-19 06:51:01,2025-06-19,06:51:01,1310.8,,0.0,,21.3,,6.669,,329.4,,0.52,,0.77,
2025-06-19 06:51:22,2025-06-19,06:51:22,,21.0,,100.0,,21.0,,21.019,,116.7,,1.03,,0.72
2025-06-19 06:52:05,2025-06-19,06:52:05,1310.8,,0.0,,21.4,,6.71,,329.4,,0.52,,0.77,
2025-06-19 06:52:25,2025-06-19,06:52:25,,21.1,,100.0,,21.1,,21.119,,88.4,,0.77,,0.67
2025-06-19 06:53:08,2025-06-19,06:53:08,1310.8,,0.0,,21.4,,6.71,,329.4,,0.52,,0.77,
2025-06-19 06:53:28,2025-06-19,06:53:28,,21.1,,100.0,,21.1,,21.119,,117.4,,0.66,,0.48
2025-06-19 06:54:12,2025-06-19,06:54:12,1310.8,,0.0,,21.5,,6.752,,329.4,,0.52,,0.77,
2025-06-19 06:54:32,2025-06-19,06:54:32,,21.2,,100.0,,21.2,,21.22,,98.0,,1.42,,1.07
2025-06-19 06:55:16,2025-06-19,06:55:16,1310.8,,0.0,,21.6,,6.793,,329.4,,0.52,,0.77,
2025-06-19 06:55:36,2025-06-19,06:55:36,,21.2,,100.0,,21.2,,21.22,,97.1,,1.36,,0.77
2025-06-19 06:56:19,2025-06-19,06:56:19,1310.8,,0.0,,21.6,,6.793,,329.4,,0.52,,0.77,
2025-06-19 06:56:39,2025-06-19,06:56:39,,21.3,,100.0,,21.3,,21.321,,98.2,,1.24,,0.62
2025-06-19 06:57:22,2025-06-19,06:57:22,1310.8,,0.0,,21.7,,6.835,,329.4,,0.52,,0.77,
2025-06-19 06:57:42,2025-06-19,06:57:42,,21.3,,100.0,,21.3,,21.321,,105.8,,1.4,,1.17
2025-06-19 06:58:26,2025-06-19,06:58:26,1310.8,,0.0,,21.7,,6.835,,329.4,,0.52,,0.77,
2025-06-19 06:58:46,2025-06-19,06:58:46,,21.4,,100.0,,21.4,,21.422,,66.7,,1.17,,1.03
2025-06-19 06:59:30,2025-06-19,06:59:30,1310.8,,0.0,,21.8,,6.876,,329.4,,0.52,,0.77,
2025-06-19 06:59:50,2025-06-19,06:59:50,,21.4,,100.0,,21.4,,21.422,,93.6,,1.59,,1.25
2025-06-19 07:00:33,2025-06-19,07:00:33,1310.8,,0.0,,21.8,,6.876,,329.4,,0.52,,0.77,
2025-06-19 07:00:53,2025-06-19,07:00:53,,21.5,,100.0,,21.5,,21.522,,43.6,,1.41,,0.67
2025-06-19 07:01:36,2025-06-19,07:01:36,1310.8,,0.0,,21.8,,6.876,,329.4,,0.52,,0.77,
2025-06-19 07:01:56,2025-06-19,07:01:56,,21.5,,100.0,,21.5,,21.522,,49.2,,1.58,,1.26
2025-06-19 07:02:40,2025-06-19,07:02:40,1310.8,,0.0,,21.9,,6.918,,329.4,,0.52,,0.77,
2025-06-19 07:03:00,2025-06-19,07:03:00,,21.5,,100.0,,21.5,,21.522,,84.4,,1.72,,1.18
2025-06-19 07:03:44,2025-06-19,07:03:44,1310.8,,0.0,,21.9,,6.918,,329.4,,0.52,,0.77,
2025-06-19 07:04:04,2025-06-19,07:04:04,,21.6,,100.0,,21.6,,21.623,,95.9,,1.59,,0.66
2025-06-19 07:04:47,2025-06-19,07:04:47,1310.8,,0.0,,22.0,,6.959,,329.4,,0.52,,0.77,
2025-06-19 07:05:07,2025-06-19,07:05:07,,21.6,,100.0,,21.6,,21.623,,52.2,,1.98,,1.87
2025-06-19 07:05:50,2025-06-19,07:05:50,1310.8,,0.0,,22.0,,6.959,,329.4,,0.52,,0.77,
2025-06-19 07:06:10,2025-06-19,07:06:10,,21.6,,100.0,,21.6,,21.623,,114.7,,1.87,,0.93
2025-06-19 07:06:54,2025-06-19,07:06:54,1310.8,,0.0,,22.0,,6.959,,329.4,,0.52,,0.77,
2025-06-19 07:07:14,2025-06-19,07:07:14,,21.7,,100.0,,21.7,,21.724,,105.9,,1.41,,0.98
2025-06-19 07:07:58,2025-06-19,07:07:58,1310.8,,0.0,,22.1,,7.001,,329.4,,0.52,,0.77,
2025-06-19 07:08:18,2025-06-19,07:08:18,,21.7,,100.0,,21.7,,21.724,,48.5,,1.11,,0.96
2025-06-19 07:09:01,2025-06-19,07:09:01,1310.8,,0.0,,22.1,,7.001,,329.4,,0.52,,0.77,
2025-06-19 07:09:21,2025-06-19,07:09:21,,21.8,,100.0,,21.8,,21.824,,70.9,,1.61,,1.52
2025-06-19 07:10:04,2025-06-19,07:10:04,1310.8,,0.0,,22.1,,7.001,,329.4,,0.52,,0.77,
2025-06-19 07:10:24,2025-06-19,07:10:24,,21.7,,100.0,,21.7,,21.724,,59.0,,2.03,,1.59
2025-06-19 07:11:08,2025-06-19,07:11:08,1310.8,,0.0,,22.1,,7.001,,329.4,,0.52,,0.77,
2025-06-19 07:11:28,2025-06-19,07:11:28,,21.8,,100.0,,21.8,,21.824,,31.3,,1.72,,0.86
2025-06-19 07:12:12,2025-06-19,07:12:12,1310.8,,0.0,,22.2,,7.042,,329.4,,0.52,,0.77,
2025-06-19 07:12:32,2025-06-19,07:12:32,,21.8,,100.0,,21.8,,21.824,,59.0,,1.93,,1.55
2025-06-19 07:13:15,2025-06-19,07:13:15,1310.8,,0.0,,22.2,,7.042,,329.4,,0.52,,0.77,
2025-06-19 07:14:04,2025-06-19,07:14:04,,21.8,,100.0,,21.8,,21.824,,71.2,,1.09,,0.74
2025-06-19 07:14:18,2025-06-19,07:14:18,1310.8,,0.0,,22.2,,7.042,,329.4,,0.52,,0.77,
2025-06-19 07:15:05,2025-06-19,07:15:05,,21.8,,100.0,,21.8,,21.824,,78.4,,1.6,,1.28
2025-06-19 07:15:22,2025-06-19,07:15:22,1310.8,,0.0,,22.2,,7.042,,329.4,,0.52,,0.77,
2025-06-19 07:16:08,2025-06-19,07:16:08,,21.8,,100.0,,21.9,,21.925,,97.0,,1.6,,0.92
2025-06-19 07:16:26,2025-06-19,07:16:26,1310.8,,0.0,,22.3,,7.084,,329.4,,0.52,,0.77,
2025-06-19 07:17:12,2025-06-19,07:17:12,,21.9,,100.0,,21.9,,21.925,,81.2,,1.19,,0.91
2025-06-19 07:17:29,2025-06-19,07:17:29,1310.8,,0.0,,22.3,,7.084,,329.4,,0.52,,0.77,
2025-06-19 07:18:16,2025-06-19,07:18:16,,21.9,,100.0,,21.9,,21.925,,68.6,,1.21,,1.12
2025-06-19 07:18:32,2025-06-19,07:18:32,1310.8,,0.0,,22.4,,7.125,,329.4,,0.52,,0.77,
2025-06-19 07:19:19,2025-06-19,07:19:19,,22.0,,100.0,,22.0,,22.026,,87.8,,1.72,,1.18
2025-06-19 07:19:36,2025-06-19,07:19:36,1310.8,,0.0,,22.5,,7.167,,329.4,,0.52,,0.77,
2025-06-19 07:20:22,2025-06-19,07:20:22,,22.0,,100.0,,22.0,,22.026,,56.2,,1.6,,0.92
2025-06-19 07:20:40,2025-06-19,07:20:40,1310.8,,0.0,,22.5,,7.167,,329.4,,0.52,,0.77,
2025-06-19 07:21:26,2025-06-19,07:21:26,,22.0,,100.0,,22.0,,22.026,,74.7,,1.71,,1.25
2025-06-19 07:21:43,2025-06-19,07:21:43,1310.8,,0.0,,22.6,,7.209,,329.4,,0.52,,0.77,
2025-06-19 07:22:30,2025-06-19,07:22:30,,22.0,,100.0,,22.0,,22.026,,95.0,,1.17,,0.78
2025-06-19 07:22:46,2025-06-19,07:22:46,1310.8,,0.0,,22.6,,7.209,,329.4,,0.52,,0.77,
2025-06-19 07:23:33,2025-06-19,07:23:33,,22.0,,100.0,,22.0,,22.026,,106.0,,1.47,,0.73
2025-06-19 07:23:50,2025-06-19,07:23:50,1310.8,,0.0,,22.6,,7.209,,329.4,,0.52,,0.77,
2025-06-19 07:24:36,2025-06-19,07:24:36,,22.1,,100.0,,22.1,,22.127,,130.6,,1.39,,1.15
2025-06-19 07:24:54,2025-06-19,07:24:54,1310.8,,0.0,,22.6,,7.209,,329.4,,0.52,,0.77,
2025-06-19 07:25:40,2025-06-19,07:25:40,,22.1,,100.0,,22.1,,22.127,,131.0,,1.48,,1.31
2025-06-19 07:25:57,2025-06-19,07:25:57,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:26:44,2025-06-19,07:26:44,,22.1,,100.0,,22.1,,22.127,,110.0,,1.61,,0.54
2025-06-19 07:27:00,2025-06-19,07:27:00,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:27:47,2025-06-19,07:27:47,,22.1,,100.0,,22.1,,22.127,,100.8,,1.3,,1.14
2025-06-19 07:28:04,2025-06-19,07:28:04,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:28:50,2025-06-19,07:28:50,,22.2,,100.0,,22.2,,22.227,,115.2,,1.12,,0.61
2025-06-19 07:29:08,2025-06-19,07:29:08,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:29:54,2025-06-19,07:29:54,,22.2,,100.0,,22.2,,22.227,,103.1,,0.72,,0.38
2025-06-19 07:30:11,2025-06-19,07:30:11,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:30:58,2025-06-19,07:30:58,,22.3,,100.0,,22.3,,22.328,,145.2,,1.68,,1.39
2025-06-19 07:31:14,2025-06-19,07:31:14,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:32:01,2025-06-19,07:32:01,,22.2,,100.0,,22.2,,22.227,,147.6,,1.32,,0.89
2025-06-19 07:32:18,2025-06-19,07:32:18,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:33:04,2025-06-19,07:33:04,,22.2,,100.0,,22.2,,22.227,,129.9,,0.99,,0.83
2025-06-19 07:33:22,2025-06-19,07:33:22,1310.8,,0.0,,22.9,,7.333,,329.4,,0.52,,0.77,
2025-06-19 07:34:08,2025-06-19,07:34:08,,22.2,,100.0,,22.2,,22.227,,135.4,,1.08,,0.72
2025-06-19 07:34:25,2025-06-19,07:34:25,1310.8,,0.0,,22.9,,7.333,,329.4,,0.52,,0.77,
2025-06-19 07:35:12,2025-06-19,07:35:12,,22.2,,100.0,,22.2,,22.227,,114.4,,1.56,,1.33
2025-06-19 07:35:29,2025-06-19,07:35:29,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:36:15,2025-06-19,07:36:15,,22.2,,100.0,,22.2,,22.227,,99.4,,1.22,,0.57
2025-06-19 07:36:32,2025-06-19,07:36:32,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:37:18,2025-06-19,07:37:18,,22.2,,100.0,,22.2,,22.227,,132.0,,1.14,,0.74
2025-06-19 07:37:36,2025-06-19,07:37:36,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:38:22,2025-06-19,07:38:22,,22.2,,100.0,,22.2,,22.227,,128.5,,0.87,,0.46
2025-06-19 07:38:39,2025-06-19,07:38:39,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:39:26,2025-06-19,07:39:26,,22.2,,100.0,,22.2,,22.227,,156.1,,0.86,,0.59
2025-06-19 07:39:43,2025-06-19,07:39:43,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:40:30,2025-06-19,07:40:30,,22.2,,100.0,,22.2,,22.227,,122.8,,0.73,,0.49
2025-06-19 07:40:46,2025-06-19,07:40:46,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:41:33,2025-06-19,07:41:33,,22.3,,100.0,,22.3,,22.328,,109.7,,1.25,,1.03
2025-06-19 07:41:50,2025-06-19,07:41:50,1310.8,,0.0,,22.7,,7.25,,329.4,,0.52,,0.77,
2025-06-19 07:42:36,2025-06-19,07:42:36,,22.2,,100.0,,22.2,,22.227,,114.4,,1.34,,0.96
2025-06-19 07:42:53,2025-06-19,07:42:53,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:43:40,2025-06-19,07:43:40,,22.2,,100.0,,22.2,,22.227,,107.8,,0.93,,0.68
2025-06-19 07:43:56,2025-06-19,07:43:56,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:44:44,2025-06-19,07:44:44,,22.3,,100.0,,22.3,,22.328,,69.4,,0.9,,0.66
2025-06-19 07:45:00,2025-06-19,07:45:00,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:45:47,2025-06-19,07:45:47,,22.4,,100.0,,22.4,,22.429,,57.7,,1.13,,0.67
2025-06-19 07:46:04,2025-06-19,07:46:04,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:46:50,2025-06-19,07:46:50,,22.4,,100.0,,22.4,,22.429,,91.4,,1.17,,1.08
2025-06-19 07:47:07,2025-06-19,07:47:07,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:47:54,2025-06-19,07:47:54,,,,,,22.4,,,,70.4,,1.31,,0.8
2025-06-19 07:48:10,2025-06-19,07:48:10,1310.8,,0.0,,22.8,,7.292,,329.4,,0.52,,0.77,
2025-06-19 07:48:58,2025-06-19,07:48:58,,22.5,,100.0,,22.5,,22.529,,50.1,,0.79,,0.56
2025-06-19 07:49:14,2025-06-19,07:49:14,1310.8,,0.0,,22.8,,7.292,,324.1,,1.42,,0.98,
2025-06-19 07:50:01,2025-06-19,07:50:01,,22.5,,100.0,,22.5,,22.529,,65.4,,0.93,,0.74
2025-06-19 07:50:18,2025-06-19,07:50:18,1310.8,,0.0,,22.8,,7.292,,324.1,,1.42,,0.98,
2025-06-19 07:51:04,2025-06-19,07:51:04,,22.5,,100.0,,22.5,,22.529,,71.1,,1.04,,0.86
2025-06-19 07:51:21,2025-06-19,07:51:21,1310.8,,0.0,,22.8,,7.292,,324.1,,1.42,,0.98,
2025-06-19 07:52:08,2025-06-19,07:52:08,,22.5,,100.0,,22.5,,22.529,,54.2,,1.3,,0.39
2025-06-19 07:52:25,2025-06-19,07:52:25,1310.8,,0.0,,22.9,,7.333,,325.0,,0.66,,0.99,
2025-06-19 07:53:12,2025-06-19,07:53:12,,22.5,,100.0,,22.5,,22.529,,97.4,,1.5,,1.29
2025-06-19 07:53:28,2025-06-19,07:53:28,1310.8,,0.0,,23.0,,7.374,,325.0,,0.66,,0.99,
2025-06-19 07:54:15,2025-06-19,07:54:15,,22.5,,100.0,,22.5,,22.529,,47.7,,1.24,,0.56
2025-06-19 07:54:32,2025-06-19,07:54:32,1310.8,,0.0,,23.1,,7.416,,325.0,,0.66,,0.99,
2025-06-19 07:55:18,2025-06-19,07:55:18,,22.5,,100.0,,22.5,,22.529,,73.3,,1.35,,0.86
2025-06-19 07:55:36,2025-06-19,07:55:36,1310.8,,0.0,,23.0,,7.374,,325.5,,1.88,,0.95,
2025-06-19 07:56:22,2025-06-19,07:56:22,,22.5,,100.0,,22.5,,22.529,,137.7,,1.44,,1.11
2025-06-19 07:56:39,2025-06-19,07:56:39,1310.8,,0.0,,23.0,,7.374,,322.5,,0.8,,0.84,
