datetime,date,hour,id_meteo_station,Velocità del vento,dew_point,humidity,temperature,wet_bulb,wind_dir,wind_gust
2025-06-23 11:35:24,2025-06-23,11:35:24,out,0.44,18.0,46.6,30.7,22.282,40.1,1.3
2025-06-23 11:35:37,2025-06-23,11:35:37,in,1.27,1310.8,0.0,31.4,10.856,330.9,2.04
2025-06-23 11:36:27,2025-06-23,11:36:27,out,0.31,17.9,46.1,30.8,22.274,218.2,1.35
2025-06-23 11:36:40,2025-06-23,11:36:40,in,0.22,1310.8,0.0,31.4,10.856,352.0,1.85
2025-06-23 11:37:31,2025-06-23,11:37:31,out,1.64,17.7,45.4,30.9,22.227,223.3,2.34
2025-06-23 11:37:44,2025-06-23,11:37:44,in,1.05,1310.8,0.0,31.4,10.856,329.0,1.48
2025-06-23 11:38:34,2025-06-23,11:38:34,out,1.24,18.1,46.5,30.9,22.433,180.6,2.22
2025-06-23 11:38:48,2025-06-23,11:38:48,in,0.64,1310.8,0.0,31.5,10.897,313.3,1.69
2025-06-23 11:39:38,2025-06-23,11:39:38,out,1.85,17.9,45.6,31.0,22.349,234.6,2.33
2025-06-23 11:39:52,2025-06-23,11:39:52,in,1.44,1310.8,0.0,31.8,11.021,316.4,2.49
2025-06-23 11:40:41,2025-06-23,11:40:41,out,1.82,17.4,44.2,31.0,22.084,244.6,3.28
2025-06-23 11:40:55,2025-06-23,11:40:55,in,1.41,1310.8,0.0,31.9,11.063,333.6,1.92
2025-06-23 11:41:45,2025-06-23,11:41:45,out,1.22,17.9,45.8,30.9,22.302,208.4,2.1
2025-06-23 11:41:58,2025-06-23,11:41:58,in,1.03,1310.8,0.0,31.8,11.021,334.9,2.1
2025-06-23 11:42:48,2025-06-23,11:42:48,out,0.93,17.9,45.8,30.9,22.302,261.8,1.59
2025-06-23 11:43:02,2025-06-23,11:43:02,in,1.09,1310.8,0.0,31.8,11.021,316.1,2.12
2025-06-23 11:43:52,2025-06-23,11:43:52,out,2.18,17.9,45.5,31.0,22.33,211.2,3.41
2025-06-23 11:44:06,2025-06-23,11:44:06,in,1.3,1310.8,0.0,32.0,11.104,318.9,1.9
2025-06-23 11:44:56,2025-06-23,11:44:56,out,2.03,18.0,46.4,30.9,22.414,246.5,3.21
2025-06-23 11:45:09,2025-06-23,11:45:09,in,0.84,1310.8,0.0,32.2,11.187,321.9,1.98
2025-06-23 11:45:59,2025-06-23,11:45:59,out,2.63,17.7,45.3,30.9,22.208,256.9,4.09
2025-06-23 11:46:12,2025-06-23,11:46:12,in,1.27,1310.8,0.0,32.3,11.228,318.6,2.36
2025-06-23 11:47:02,2025-06-23,11:47:02,out,3.52,17.8,45.5,30.9,22.246,260.0,3.91
2025-06-23 11:47:16,2025-06-23,11:47:16,in,1.05,1310.8,0.0,32.1,11.146,341.5,1.83
2025-06-23 11:48:06,2025-06-23,11:48:06,out,3.09,17.7,45.5,30.8,22.162,242.3,4.17
2025-06-23 11:48:20,2025-06-23,11:48:20,in,0.37,1310.8,0.0,32.1,11.146,6.9,1.72
2025-06-23 11:49:10,2025-06-23,11:49:10,out,2.71,,,17.9,,30.8,4.61
2025-06-23 11:49:23,2025-06-23,11:49:23,in,0.65,1310.8,0.0,32.2,11.187,355.1,1.1
2025-06-23 11:50:13,2025-06-23,11:50:13,out,1.55,18.1,46.8,30.8,22.404,228.1,2.05
2025-06-23 11:50:26,2025-06-23,11:50:26,in,0.88,1310.8,0.0,32.3,11.228,329.1,1.45
2025-06-23 11:51:16,2025-06-23,11:51:16,out,2.78,17.6,45.3,30.8,22.125,217.3,4.16
2025-06-23 11:51:30,2025-06-23,11:51:30,in,0.87,1310.8,0.0,32.4,11.27,333.1,1.61
2025-06-23 11:52:20,2025-06-23,11:52:20,out,2.36,17.6,45.6,30.7,22.097,222.9,3.78
2025-06-23 11:52:34,2025-06-23,11:52:34,in,1.65,1310.8,0.0,32.4,11.27,339.4,1.96
2025-06-23 11:53:24,2025-06-23,11:53:24,out,3.18,17.6,45.5,30.7,22.078,213.1,3.73
2025-06-23 11:53:37,2025-06-23,11:53:37,in,1.78,1310.8,0.0,32.3,11.228,335.6,2.08
2025-06-23 11:54:27,2025-06-23,11:54:27,out,1.59,17.8,46.4,30.6,22.161,226.8,3.08
2025-06-23 11:54:40,2025-06-23,11:54:40,in,1.08,1310.8,0.0,32.2,11.187,310.5,2.41
2025-06-23 11:55:30,2025-06-23,11:55:30,out,2.06,17.6,45.9,30.6,22.068,224.5,3.35
2025-06-23 11:55:44,2025-06-23,11:55:44,in,0.95,1310.8,0.0,32.2,11.187,341.9,2.05
2025-06-23 11:56:34,2025-06-23,11:56:34,out,1.43,17.5,45.6,30.6,22.013,222.5,2.42
2025-06-23 11:56:48,2025-06-23,11:56:48,in,1.09,1310.8,0.0,32.2,11.187,326.2,1.76
2025-06-23 11:57:38,2025-06-23,11:57:38,out,3.49,17.7,46.0,30.6,22.087,243.6,4.18
2025-06-23 11:57:51,2025-06-23,11:57:51,in,1.45,1310.8,0.0,32.1,11.146,327.3,2.1
2025-06-23 11:58:41,2025-06-23,11:58:41,out,2.17,17.5,45.6,30.6,22.013,241.4,4.28
2025-06-23 11:58:54,2025-06-23,11:58:54,in,0.59,1310.8,0.0,32.1,11.146,318.0,1.61
2025-06-23 11:59:44,2025-06-23,11:59:44,out,2.25,,,17.8,,30.6,4.65
2025-06-23 11:59:58,2025-06-23,11:59:58,in,1.39,1310.8,0.0,32.1,11.146,336.3,1.79
2025-06-23 12:00:48,2025-06-23,12:00:48,out,2.54,17.5,45.7,30.6,22.031,207.8,3.65
2025-06-23 12:01:02,2025-06-23,12:01:02,in,1.7,1310.8,0.0,32.2,11.187,322.5,2.05
2025-06-23 12:01:52,2025-06-23,12:01:52,out,1.72,17.9,46.3,30.7,22.227,169.2,3.4
2025-06-23 12:02:05,2025-06-23,12:02:05,in,0.34,1310.8,0.0,32.3,11.228,294.5,1.73
2025-06-23 12:02:55,2025-06-23,12:02:55,out,2.32,17.4,44.9,30.8,22.049,141.3,2.87
2025-06-23 12:03:08,2025-06-23,12:03:08,in,1.25,1310.8,0.0,32.5,11.311,317.2,1.67
2025-06-23 12:03:58,2025-06-23,12:03:58,out,1.76,17.2,44.3,30.8,21.936,159.6,3.15
2025-06-23 12:04:12,2025-06-23,12:04:12,in,0.92,1310.8,0.0,32.8,11.435,332.8,1.89
2025-06-23 12:05:02,2025-06-23,12:05:02,out,1.64,17.4,44.8,30.8,22.03,201.9,2.97
2025-06-23 12:05:16,2025-06-23,12:05:16,in,1.51,1310.8,0.0,32.9,11.477,313.4,1.98
2025-06-23 12:06:06,2025-06-23,12:06:06,out,1.79,17.2,44.1,30.9,21.981,163.2,2.52
2025-06-23 12:06:19,2025-06-23,12:06:19,in,1.38,1310.8,0.0,33.0,11.518,329.3,1.78
2025-06-23 12:07:09,2025-06-23,12:07:09,out,0.7,17.3,44.1,31.0,22.065,135.2,2.11
2025-06-23 12:07:50,2025-06-23,12:07:50,in,1.59,1310.8,0.0,33.2,11.601,317.6,2.58
2025-06-23 12:08:12,2025-06-23,12:08:12,out,0.26,17.7,44.9,31.1,22.3,270.4,1.44
2025-06-23 12:08:52,2025-06-23,12:08:52,in,1.41,1310.8,0.0,33.1,11.56,330.9,2.73
2025-06-23 12:09:16,2025-06-23,12:09:16,out,1.5,17.4,43.9,31.2,22.193,327.4,1.8
2025-06-23 12:09:56,2025-06-23,12:09:56,in,0.22,1310.8,0.0,32.8,11.435,44.8,1.91
2025-06-23 12:10:20,2025-06-23,12:10:20,out,4.74,,,17.8,,31.3,4.45
2025-06-23 12:10:59,2025-06-23,12:10:59,in,0.47,1310.8,0.0,32.8,11.435,82.8,1.39
2025-06-23 12:11:23,2025-06-23,12:11:23,out,1.31,17.8,44.3,31.4,22.437,311.9,3.46
2025-06-23 12:12:02,2025-06-23,12:12:02,in,0.93,1310.8,0.0,32.9,11.477,324.2,2.58
2025-06-23 12:12:26,2025-06-23,12:12:26,out,1.83,17.8,44.2,31.4,22.417,192.3,9.0
2025-06-23 12:13:06,2025-06-23,12:13:06,in,0.93,1310.8,0.0,33.1,11.56,317.0,1.74
2025-06-23 12:13:30,2025-06-23,12:13:30,out,1.29,17.6,43.9,31.4,22.359,155.0,4.14
2025-06-23 12:14:10,2025-06-23,12:14:10,in,1.41,1310.8,0.0,33.3,11.642,321.4,2.8
2025-06-23 12:14:34,2025-06-23,12:14:34,out,4.23,17.4,43.5,31.4,22.282,194.0,4.92
2025-06-23 12:15:13,2025-06-23,12:15:13,in,0.86,1310.8,0.0,33.4,11.684,323.8,1.58
2025-06-23 12:15:37,2025-06-23,12:15:37,out,3.82,17.5,43.7,31.3,22.238,193.6,5.65
2025-06-23 12:16:16,2025-06-23,12:16:16,in,1.57,1310.8,0.0,33.6,11.767,311.2,2.79
2025-06-23 12:16:40,2025-06-23,12:16:40,out,3.86,18.0,45.6,31.2,22.517,225.8,5.07
2025-06-23 12:17:20,2025-06-23,12:17:20,in,0.43,1310.8,0.0,33.6,11.767,0.6,2.02
2025-06-23 12:17:44,2025-06-23,12:17:44,out,3.18,17.4,44.4,31.0,22.122,228.2,4.94
2025-06-23 12:18:24,2025-06-23,12:18:24,in,1.08,1310.8,0.0,33.4,11.684,337.6,1.86
2025-06-23 12:18:48,2025-06-23,12:18:48,out,1.62,17.8,45.7,30.9,22.283,274.9,3.1
2025-06-23 12:19:27,2025-06-23,12:19:27,in,1.39,1310.8,0.0,33.2,11.601,322.5,2.16
2025-06-23 12:19:51,2025-06-23,12:19:51,out,2.0,18.0,45.9,31.0,22.405,268.5,2.68
2025-06-23 12:20:30,2025-06-23,12:20:30,in,1.27,1310.8,0.0,33.0,11.518,324.8,2.0
2025-06-23 12:20:54,2025-06-23,12:20:54,out,3.41,17.4,44.3,31.0,22.103,226.0,3.79
2025-06-23 12:21:34,2025-06-23,12:21:34,in,1.68,1310.8,0.0,32.9,11.477,326.9,2.1
2025-06-23 12:21:58,2025-06-23,12:21:58,out,2.63,17.6,44.9,31.0,22.217,275.4,4.04
2025-06-23 12:22:38,2025-06-23,12:22:38,in,1.19,1310.8,0.0,32.8,11.435,318.4,2.25
2025-06-23 12:23:02,2025-06-23,12:23:02,out,3.13,17.8,45.3,31.0,22.292,258.5,4.0
2025-06-23 12:23:41,2025-06-23,12:23:41,in,0.33,1310.8,0.0,32.7,11.394,348.1,1.73
2025-06-23 12:24:05,2025-06-23,12:24:05,out,3.28,18.0,45.7,31.1,22.452,235.4,4.41
2025-06-23 12:24:44,2025-06-23,12:24:44,in,0.91,1310.8,0.0,32.9,11.477,343.3,1.48
2025-06-23 12:25:08,2025-06-23,12:25:08,out,2.61,17.4,43.9,31.2,22.193,248.2,4.1
2025-06-23 12:25:48,2025-06-23,12:25:48,in,1.75,1310.8,0.0,33.0,11.518,334.3,1.96
2025-06-23 12:26:12,2025-06-23,12:26:12,out,4.26,17.4,44.2,31.0,22.084,247.0,4.6
2025-06-23 12:26:52,2025-06-23,12:26:52,in,1.63,1310.8,0.0,32.7,11.394,330.0,2.38
2025-06-23 12:27:16,2025-06-23,12:27:16,out,3.35,17.7,45.4,30.9,22.227,249.0,4.3
2025-06-23 12:27:55,2025-06-23,12:27:55,in,0.91,1310.8,0.0,32.7,11.394,350.5,1.66
2025-06-23 12:28:19,2025-06-23,12:28:19,out,2.22,17.7,45.6,30.8,22.181,259.2,4.91
2025-06-23 12:28:58,2025-06-23,12:28:58,in,1.06,1310.8,0.0,32.7,11.394,340.1,2.01
2025-06-23 12:29:22,2025-06-23,12:29:22,out,4.94,17.6,45.5,30.8,22.162,215.1,5.75
2025-06-23 12:30:02,2025-06-23,12:30:02,in,0.41,1310.8,0.0,32.8,11.435,337.3,2.03
2025-06-23 12:30:26,2025-06-23,12:30:26,out,2.07,17.4,44.8,30.7,21.947,201.7,5.33
2025-06-23 12:31:06,2025-06-23,12:31:06,in,1.25,1310.8,0.0,32.9,11.477,306.0,2.13
2025-06-23 12:31:30,2025-06-23,12:31:30,out,3.32,18.0,46.6,30.7,22.282,238.9,4.82
2025-06-23 12:32:09,2025-06-23,12:32:09,in,0.57,1310.8,0.0,32.9,11.477,141.2,1.55
2025-06-23 12:32:33,2025-06-23,12:32:33,out,3.65,17.6,45.5,30.7,22.078,226.1,6.67
2025-06-23 12:33:12,2025-06-23,12:33:12,in,0.55,1310.8,0.0,33.0,11.518,359.6,2.57
2025-06-23 12:33:36,2025-06-23,12:33:36,out,4.02,17.6,45.9,30.6,22.068,240.0,5.29
2025-06-23 12:34:16,2025-06-23,12:34:16,in,0.82,1310.8,0.0,33.1,11.56,337.1,1.98
2025-06-23 12:34:40,2025-06-23,12:34:40,out,1.41,18.1,47.0,30.7,22.356,216.3,4.37
2025-06-23 12:35:20,2025-06-23,12:35:20,in,1.24,1310.8,0.0,33.2,11.601,318.1,2.19
2025-06-23 12:35:44,2025-06-23,12:35:44,out,3.45,17.3,44.6,30.8,21.993,217.2,4.74
2025-06-23 12:36:23,2025-06-23,12:36:23,in,0.88,1310.8,0.0,33.3,11.642,336.6,1.57
2025-06-23 12:36:47,2025-06-23,12:36:47,out,1.39,17.8,46.0,30.7,22.171,238.1,3.28
2025-06-23 12:37:27,2025-06-23,12:37:27,in,0.92,1310.8,0.0,33.3,11.642,326.8,1.74
2025-06-23 12:37:50,2025-06-23,12:37:50,out,2.79,17.6,45.7,30.7,22.115,216.2,3.99
2025-06-23 12:38:30,2025-06-23,12:38:30,in,1.36,1310.8,0.0,33.2,11.601,316.1,2.04
2025-06-23 12:38:54,2025-06-23,12:38:54,out,1.61,18.1,46.9,30.8,22.422,221.1,4.5
2025-06-23 12:39:34,2025-06-23,12:39:34,in,0.94,1310.8,0.0,33.2,11.601,321.2,2.28
2025-06-23 12:39:58,2025-06-23,12:39:58,out,4.7,17.4,44.4,31.0,22.122,217.1,5.17
2025-06-23 12:40:37,2025-06-23,12:40:37,in,0.6,1310.8,0.0,33.4,11.684,310.1,1.57
2025-06-23 12:41:01,2025-06-23,12:41:01,out,2.87,17.5,44.7,30.9,22.095,213.8,4.86
2025-06-23 12:41:40,2025-06-23,12:41:40,in,0.34,1310.8,0.0,33.5,11.725,359.8,1.84
2025-06-23 12:42:04,2025-06-23,12:42:04,out,3.11,17.8,45.8,30.8,22.218,222.5,4.03
2025-06-23 12:42:44,2025-06-23,12:42:44,in,0.16,1310.8,0.0,33.5,11.725,14.0,1.44
2025-06-23 12:43:08,2025-06-23,12:43:08,out,1.33,17.8,45.8,30.8,22.218,211.6,2.42
2025-06-23 12:43:48,2025-06-23,12:43:48,in,1.03,1310.8,0.0,33.5,11.725,320.6,1.79
2025-06-23 12:44:12,2025-06-23,12:44:12,out,3.57,17.9,45.8,30.9,22.302,245.7,4.82
2025-06-23 12:44:51,2025-06-23,12:44:51,in,1.48,1310.8,0.0,33.4,11.684,344.5,1.85
2025-06-23 12:45:15,2025-06-23,12:45:15,out,4.22,17.9,45.7,30.9,22.283,245.3,4.98
2025-06-23 12:45:55,2025-06-23,12:45:55,in,0.96,1310.8,0.0,33.3,11.642,350.3,1.63
2025-06-23 12:46:18,2025-06-23,12:46:18,out,4.3,17.4,44.8,30.9,22.114,222.3,5.54
2025-06-23 12:46:58,2025-06-23,12:46:58,in,1.01,1310.8,0.0,33.4,11.684,326.0,1.45
2025-06-23 12:47:22,2025-06-23,12:47:22,out,2.31,17.7,45.5,30.8,22.162,218.2,4.27
2025-06-23 12:48:02,2025-06-23,12:48:02,in,1.98,1310.8,0.0,33.4,11.684,340.6,2.2
2025-06-23 12:48:26,2025-06-23,12:48:26,out,2.27,17.7,45.5,30.8,22.162,281.1,3.43
2025-06-23 12:49:06,2025-06-23,12:49:06,in,1.46,1310.8,0.0,33.1,11.56,323.1,2.47
2025-06-23 12:49:29,2025-06-23,12:49:29,out,3.13,17.5,44.7,30.9,22.095,264.9,5.05
2025-06-23 12:50:09,2025-06-23,12:50:09,in,1.31,1310.8,0.0,32.9,11.477,323.4,2.19
2025-06-23 12:50:32,2025-06-23,12:50:32,out,2.97,17.8,45.5,30.9,22.246,255.8,3.85
2025-06-23 12:51:12,2025-06-23,12:51:12,in,0.89,1310.8,0.0,33.0,11.518,328.0,2.05
2025-06-23 12:51:36,2025-06-23,12:51:36,out,3.44,17.5,44.9,30.9,22.133,239.0,4.99
2025-06-23 12:52:16,2025-06-23,12:52:16,in,1.68,1310.8,0.0,33.0,11.518,336.4,2.08
2025-06-23 12:52:40,2025-06-23,12:52:40,out,1.72,17.3,44.4,30.9,22.038,255.8,3.82
2025-06-23 12:53:20,2025-06-23,12:53:20,in,1.08,1310.8,0.0,33.0,11.518,348.2,1.9
2025-06-23 12:53:43,2025-06-23,12:53:43,out,3.44,17.0,43.6,30.9,21.886,229.5,4.04
2025-06-23 12:54:23,2025-06-23,12:54:23,in,0.24,1310.8,0.0,33.0,11.518,38.6,0.96
2025-06-23 12:54:46,2025-06-23,12:54:46,out,1.79,17.7,45.4,30.9,22.227,204.1,3.45
2025-06-23 12:55:26,2025-06-23,12:55:26,in,0.32,1310.8,0.0,33.2,11.601,157.5,1.4
2025-06-23 12:55:50,2025-06-23,12:55:50,out,4.06,17.4,44.6,30.9,22.076,240.9,4.89
2025-06-23 12:56:30,2025-06-23,12:56:30,in,0.8,1310.8,0.0,33.2,11.601,356.4,1.22
2025-06-23 12:56:54,2025-06-23,12:56:54,out,0.87,17.6,45.3,30.8,22.125,200.0,4.35
2025-06-23 12:57:34,2025-06-23,12:57:34,in,0.22,1310.8,0.0,33.1,11.56,12.1,1.31
2025-06-23 12:57:57,2025-06-23,12:57:57,out,2.07,17.5,45.1,30.8,22.087,204.9,4.12
2025-06-23 12:58:37,2025-06-23,12:58:37,in,0.36,1310.8,0.0,33.1,11.56,349.9,0.6
2025-06-23 12:59:00,2025-06-23,12:59:00,out,0.67,17.4,44.7,30.8,22.012,166.0,4.0
2025-06-23 12:59:40,2025-06-23,12:59:40,in,0.65,1310.8,0.0,33.2,11.601,151.2,0.7
2025-06-23 13:00:04,2025-06-23,13:00:04,out,2.23,17.9,46.0,30.9,22.34,212.3,3.75
2025-06-23 13:00:44,2025-06-23,13:00:44,in,0.14,1310.8,0.0,33.3,11.642,180.9,0.98
2025-06-23 13:01:08,2025-06-23,13:01:08,out,4.11,17.1,43.5,31.0,21.95,222.5,4.83
2025-06-23 13:01:48,2025-06-23,13:01:48,in,0.69,1310.8,0.0,33.4,11.684,285.5,1.11
2025-06-23 13:02:11,2025-06-23,13:02:11,out,1.49,17.4,44.8,30.8,22.03,182.9,4.2
2025-06-23 13:02:51,2025-06-23,13:02:51,in,0.34,1310.8,0.0,33.4,11.684,320.1,0.78
2025-06-23 13:03:14,2025-06-23,13:03:14,out,3.9,17.3,44.8,30.8,22.03,226.7,5.49
2025-06-23 13:03:54,2025-06-23,13:03:54,in,0.06,1310.8,0.0,33.4,11.684,114.3,0.61
2025-06-23 13:04:18,2025-06-23,13:04:18,out,4.75,17.0,43.8,30.8,21.841,229.8,6.15
2025-06-23 13:04:58,2025-06-23,13:04:58,in,0.53,1310.8,0.0,33.5,11.725,111.3,0.69
2025-06-23 13:05:22,2025-06-23,13:05:22,out,3.34,17.1,44.3,30.7,21.853,238.2,5.82
2025-06-23 13:06:02,2025-06-23,13:06:02,in,0.64,1310.8,0.0,33.5,11.725,8.5,0.74
2025-06-23 13:06:25,2025-06-23,13:06:25,out,3.01,17.3,44.7,30.7,21.928,266.2,5.03
2025-06-23 13:07:05,2025-06-23,13:07:05,in,1.16,1310.8,0.0,33.4,11.684,331.6,1.38
2025-06-23 13:07:28,2025-06-23,13:07:28,out,5.1,16.9,43.5,30.7,21.701,228.1,5.86
2025-06-23 13:08:08,2025-06-23,13:08:08,in,0.2,1310.8,0.0,33.3,11.642,24.6,1.02
2025-06-23 13:08:32,2025-06-23,13:08:32,out,4.52,17.0,44.0,30.7,21.796,245.2,5.24
2025-06-23 13:09:12,2025-06-23,13:09:12,in,0.38,1310.8,0.0,33.3,11.642,36.1,0.71
2025-06-23 13:09:36,2025-06-23,13:09:36,out,2.39,17.0,44.0,30.7,21.796,261.2,4.74
2025-06-23 13:10:16,2025-06-23,13:10:16,in,0.5,1310.8,0.0,33.4,11.684,8.3,0.81
2025-06-23 13:10:39,2025-06-23,13:10:39,out,2.89,17.0,43.7,30.7,21.739,260.8,4.59
2025-06-23 13:11:19,2025-06-23,13:11:19,in,0.18,1310.8,0.0,33.4,11.684,37.2,0.73
2025-06-23 13:11:42,2025-06-23,13:11:42,out,2.37,17.3,44.4,30.8,21.955,224.4,4.66
2025-06-23 13:12:22,2025-06-23,13:12:22,in,0.09,1310.8,0.0,33.5,11.725,14.0,1.05
2025-06-23 13:12:46,2025-06-23,13:12:46,out,4.11,16.5,42.3,30.8,21.553,245.3,6.14
2025-06-23 13:13:26,2025-06-23,13:13:26,in,0.17,1310.8,0.0,33.5,11.725,27.7,0.87
2025-06-23 13:13:50,2025-06-23,13:13:50,out,3.88,16.3,41.9,30.8,21.475,210.2,4.16
2025-06-23 13:14:30,2025-06-23,13:14:30,in,0.15,1310.8,0.0,33.6,11.767,62.1,0.44
2025-06-23 13:14:53,2025-06-23,13:14:53,out,3.14,16.7,42.6,30.8,21.611,248.8,3.89
2025-06-23 13:15:33,2025-06-23,13:15:33,in,0.67,1310.8,0.0,33.6,11.767,120.6,0.74
2025-06-23 13:15:56,2025-06-23,13:15:56,out,3.93,16.8,42.8,30.9,21.732,228.1,4.52
2025-06-23 13:16:36,2025-06-23,13:16:36,in,0.57,1310.8,0.0,33.7,11.808,13.6,0.85
2025-06-23 13:17:00,2025-06-23,13:17:00,out,3.31,16.7,42.4,31.0,21.737,242.5,4.15
2025-06-23 13:17:40,2025-06-23,13:17:40,in,0.46,1310.8,0.0,33.7,11.808,10.4,0.77
2025-06-23 13:18:04,2025-06-23,13:18:04,out,1.37,17.0,43.0,31.0,21.854,251.1,3.94
2025-06-23 13:18:44,2025-06-23,13:18:44,in,0.15,1310.8,0.0,33.8,11.849,25.4,0.68
2025-06-23 13:19:35,2025-06-23,13:19:35,out,3.16,16.6,42.2,31.0,21.698,246.0,5.11
2025-06-23 13:19:47,2025-06-23,13:19:47,in,0.66,1310.8,0.0,33.8,11.849,1.4,1.02
2025-06-23 13:20:37,2025-06-23,13:20:37,out,2.94,16.4,41.8,30.9,21.538,237.2,6.49
2025-06-23 13:20:50,2025-06-23,13:20:50,in,0.33,1310.8,0.0,33.8,11.849,25.1,0.8
2025-06-23 13:21:40,2025-06-23,13:21:40,out,3.7,16.4,41.7,30.9,21.519,219.7,5.61
2025-06-23 13:21:54,2025-06-23,13:21:54,in,0.34,1310.8,0.0,33.7,11.808,0.7,1.5
2025-06-23 13:22:44,2025-06-23,13:22:44,out,3.32,16.5,42.0,30.9,21.577,245.4,4.66
2025-06-23 13:22:58,2025-06-23,13:22:58,in,0.15,1310.8,0.0,33.8,11.849,66.3,0.69
2025-06-23 13:23:48,2025-06-23,13:23:48,out,3.3,16.7,42.6,31.0,21.776,251.9,5.49
2025-06-23 13:24:01,2025-06-23,13:24:01,in,0.64,1310.8,0.0,33.8,11.849,353.5,0.76
2025-06-23 13:24:51,2025-06-23,13:24:51,out,5.42,16.4,41.6,31.0,21.581,235.6,6.01
2025-06-23 13:25:04,2025-06-23,13:25:04,in,0.47,1310.8,0.0,33.8,11.849,4.1,1.2
2025-06-23 13:25:54,2025-06-23,13:25:54,out,4.15,16.2,41.1,31.0,21.483,257.4,5.62
2025-06-23 13:26:08,2025-06-23,13:26:08,in,0.49,1310.8,0.0,33.8,11.849,344.3,1.14
2025-06-23 13:26:58,2025-06-23,13:26:58,out,3.22,16.4,41.8,30.9,21.538,241.5,4.63
2025-06-23 13:27:12,2025-06-23,13:27:12,in,0.32,1310.8,0.0,33.8,11.849,100.4,0.72
2025-06-23 13:28:02,2025-06-23,13:28:02,out,3.39,16.6,42.2,30.9,21.616,243.6,5.3
2025-06-23 13:28:16,2025-06-23,13:28:16,in,0.46,1310.8,0.0,33.9,11.891,115.8,0.79
2025-06-23 13:29:05,2025-06-23,13:29:05,out,4.01,16.3,41.4,31.0,21.542,236.3,4.9
2025-06-23 13:29:19,2025-06-23,13:29:19,in,0.67,1310.8,0.0,33.9,11.891,118.3,0.82
2025-06-23 13:30:09,2025-06-23,13:30:09,out,5.24,15.7,39.8,31.0,21.225,214.3,6.72
2025-06-23 13:30:22,2025-06-23,13:30:22,in,0.61,1310.8,0.0,33.9,11.891,131.1,0.95
2025-06-23 13:31:12,2025-06-23,13:31:12,out,3.63,15.8,40.1,30.9,21.203,236.7,5.92
2025-06-23 13:31:26,2025-06-23,13:31:26,in,0.43,1310.8,0.0,33.9,11.891,126.7,0.61
2025-06-23 13:32:16,2025-06-23,13:32:16,out,4.45,16.1,40.8,31.0,21.424,228.0,5.35
2025-06-23 13:32:30,2025-06-23,13:32:30,in,0.82,1310.8,0.0,33.9,11.891,152.6,1.12
2025-06-23 13:33:20,2025-06-23,13:33:20,out,2.51,,,16.0,,209.5,5.84
2025-06-23 13:33:33,2025-06-23,13:33:33,in,0.45,1310.8,0.0,33.9,11.891,345.4,1.17
2025-06-23 13:34:23,2025-06-23,13:34:23,out,3.0,16.4,41.0,31.2,21.627,230.8,4.1
2025-06-23 13:34:36,2025-06-23,13:34:36,in,0.4,1310.8,0.0,33.9,11.891,123.5,0.74
2025-06-23 13:35:26,2025-06-23,13:35:26,out,4.48,16.0,40.1,31.2,21.447,210.0,5.05
2025-06-23 13:35:40,2025-06-23,13:35:40,in,0.1,1310.8,0.0,33.9,11.891,115.7,0.7
2025-06-23 13:36:30,2025-06-23,13:36:30,out,2.61,16.1,40.1,31.3,21.529,201.5,4.59
2025-06-23 13:36:44,2025-06-23,13:36:44,in,0.8,1310.8,0.0,34.0,11.932,299.6,1.58
2025-06-23 13:37:34,2025-06-23,13:37:34,out,3.56,15.9,39.3,31.3,21.367,218.2,5.95
2025-06-23 13:37:47,2025-06-23,13:37:47,in,1.76,1310.8,0.0,34.2,12.015,313.0,2.31
2025-06-23 13:38:37,2025-06-23,13:38:37,out,4.13,15.7,39.3,31.3,21.367,204.9,6.23
2025-06-23 13:38:50,2025-06-23,13:38:50,in,0.54,1310.8,0.0,34.3,12.056,327.0,2.52
2025-06-23 13:39:40,2025-06-23,13:39:40,out,3.24,16.0,40.0,31.2,21.427,210.7,5.26
2025-06-23 13:39:54,2025-06-23,13:39:54,in,0.46,1310.8,0.0,34.3,12.056,316.9,1.99
2025-06-23 13:40:44,2025-06-23,13:40:44,out,3.92,15.9,39.5,31.3,21.408,203.5,5.74
2025-06-23 13:40:58,2025-06-23,13:40:58,in,1.08,1310.8,0.0,34.4,12.098,323.6,1.87
2025-06-23 13:41:48,2025-06-23,13:41:48,out,2.64,16.2,40.4,31.3,21.589,213.7,5.49
2025-06-23 13:42:01,2025-06-23,13:42:01,in,1.1,1310.8,0.0,34.4,12.098,305.2,1.75
2025-06-23 13:42:51,2025-06-23,13:42:51,out,4.39,16.4,40.8,31.3,21.669,201.7,7.29
2025-06-23 13:43:04,2025-06-23,13:43:04,in,1.02,1310.8,0.0,34.4,12.098,315.8,1.9
2025-06-23 13:43:54,2025-06-23,13:43:54,out,2.81,15.8,39.4,31.3,21.387,212.2,5.99
2025-06-23 13:44:08,2025-06-23,13:44:08,in,0.13,1310.8,0.0,34.4,12.098,316.4,1.78
2025-06-23 13:44:58,2025-06-23,13:44:58,out,4.98,15.8,39.3,31.3,21.367,210.6,6.23
2025-06-23 13:45:12,2025-06-23,13:45:12,in,1.23,1310.8,0.0,34.6,12.18,309.1,2.13
2025-06-23 13:46:02,2025-06-23,13:46:02,out,7.3,15.8,39.6,31.2,21.347,207.6,8.21
