datetime;hour;CO2;NH3;CH4;Pressure;date;id_channel
2025-04-09 22:35:29;22:35:29;668.793549;2.29696564;20.38353188;994.75;2025-04-09;3
2025-04-09 22:39:26;22:39:26;594.1370166;2.29950793;12.19382975;994.75;2025-04-09;3
2025-04-09 22:43:24;22:43:24;581.9493103;2.19654489;12.70098126;994.75;2025-04-09;3
2025-04-09 22:47:22;22:47:22;639.7725983;2.42464546;16.58964269;994.88;2025-04-09;3
2025-04-09 22:51:18;22:51:18;579.0526806;2.23524431;8.87680095;994.88;2025-04-09;3
2025-04-09 22:55:21;22:55:21;600.0395828;2.47337282;10.23915206;994.88;2025-04-09;3
2025-04-09 22:59:24;22:59:24;653.5999063;2.21052753;15.37949701;994.88;2025-04-09;3
2025-04-09 23:03:19;23:03:19;681.7464028;2.35120131;15.70340218;994.88;2025-04-09;3
2025-04-09 23:07:19;23:07:19;601.6245312;2.14795876;8.55619482;995.0;2025-04-09;3
2025-04-09 23:11:20;23:11:20;627.9674658;2.19951091;15.32551282;995.0;2025-04-09;3
2025-04-09 23:15:17;23:15:17;601.8431447;2.09824273;10.31083108;995.0;2025-04-09;3
2025-04-09 23:19:20;23:19:20;679.8335341;2.10629334;16.21775158;995.0;2025-04-09;3
2025-04-09 23:23:18;23:23:18;606.8712567;2.22987723;10.57505371;995.06;2025-04-09;3
2025-04-09 23:27:16;23:27:16;674.5321551;2.22634627;14.53854324;995.0;2025-04-09;3
2025-04-09 23:31:13;23:31:13;627.0930115;2.18905924;12.31679375;995.0;2025-04-09;3
2025-04-09 23:35:08;23:35:08;602.444332;2.1418855;7.95352128;995.0;2025-04-09;3
2025-04-09 23:39:09;23:39:09;652.3428783;2.1331287;13.23407518;995.0;2025-04-09;3
2025-04-09 23:43:11;23:43:11;583.6435654;1.96081743;9.44558441;995.0;2025-04-09;3
2025-04-09 23:47:13;23:47:13;665.6783057;1.9304511;10.41370096;995.0;2025-04-09;3
2025-04-09 23:51:15;23:51:15;697.8144998;1.83469124;14.4109306;995.0;2025-04-09;3
2025-04-09 23:55:13;23:55:13;638.624877;1.90700547;10.54191342;994.88;2025-04-09;3
2025-04-09 23:59:10;23:59:10;552.2725188;2.08072912;6.02073718;994.88;2025-04-09;3
2025-04-10 00:03:11;00:03:11;652.0696113;1.96576079;15.99581656;995.0;2025-04-10;3
2025-04-10 00:07:07;00:07:07;742.3570137;2.14103807;28.07627951;994.88;2025-04-10;3
2025-04-10 00:11:04;00:11:04;731.2623753;2.23256077;22.51590754;994.88;2025-04-10;3
2025-04-10 00:15:03;00:15:03;563.0392369;2.43368474;7.58822823;994.88;2025-04-10;3
2025-04-10 00:19:01;00:19:01;673.1658203;2.02818831;17.52536872;994.88;2025-04-10;3
2025-04-10 00:23:06;00:23:06;641.7401204;2.17564156;16.90754961;994.88;2025-04-10;3
2025-04-10 00:27:08;00:27:08;647.2054595;2.25967861;13.89853063;994.88;2025-04-10;3
2025-04-10 00:31:10;00:31:10;628.2953861;2.14555771;13.90917751;994.88;2025-04-10;3
2025-04-10 00:35:07;00:35:07;581.4027764;2.37803667;9.11658074;994.88;2025-04-10;3
2025-04-10 00:39:02;00:39:02;539.4617639;2.10290361;6.18628871;994.88;2025-04-10;3
2025-04-10 00:42:59;00:42:59;660.6501937;2.38693471;18.01722471;994.88;2025-04-10;3
2025-04-10 00:47:03;00:47:03;627.6941988;2.03736883;15.83086486;994.75;2025-04-10;3
2025-04-10 00:51:01;00:51:01;548.7747018;2.14456904;8.08338325;994.88;2025-04-10;3
2025-04-10 00:55:00;00:55:00;553.5295468;2.08637867;8.59923222;994.88;2025-04-10;3
2025-04-10 00:59:06;00:59:06;587.4693028;2.09005088;8.67840904;994.75;2025-04-10;3
2025-04-10 01:03:07;01:03:07;550.3596501;2.10812944;6.15959652;994.69;2025-04-10;3
2025-04-10 01:07:03;01:07:03;529.8154404;2.33481762;5.89537389;994.69;2025-04-10;3
2025-04-10 01:11:00;01:11:00;627.858159;2.12719667;13.64360527;994.69;2025-04-10;3
2025-04-10 01:14:59;01:14:59;665.0771184;1.95064824;17.84027652;994.69;2025-04-10;3
2025-04-10 01:19:00;01:19:00;582.8784179;1.92437784;10.00731994;994.69;2025-04-10;3
2025-04-10 01:23:03;01:23:03;589.7100919;1.94358631;11.48108844;994.56;2025-04-10;3
2025-04-10 01:27:09;01:27:09;596.1045386;1.91392617;9.64847501;994.56;2025-04-10;3
2025-04-10 01:31:06;01:31:06;607.3631372;1.96900928;14.16095379;994.69;2025-04-10;3
2025-04-10 01:35:05;01:35:05;665.1864252;1.95078948;15.01060502;994.69;2025-04-10;3
2025-04-10 01:39:03;01:39:03;571.8384329;1.99485597;7.50530251;994.69;2025-04-10;3
2025-04-10 01:43:00;01:43:00;586.4308884;2.14117931;9.41484341;994.69;2025-04-10;3
2025-04-10 01:47:01;01:47:01;585.119207;2.00615507;11.87787226;994.56;2025-04-10;3
2025-04-10 01:51:03;01:51:03;559.3774597;1.9964096;8.02804946;994.56;2025-04-10;3
2025-04-10 01:55:01;01:55:01;623.4312343;1.98609917;13.05532751;994.56;2025-04-10;3
2025-04-10 01:58:57;01:58:57;519.4859494;2.04075856;5.92611488;994.56;2025-04-10;3
2025-04-10 02:02:52;02:02:52;612.9924365;1.9461286;13.09476596;994.56;2025-04-10;3
2025-04-10 02:06:50;02:06:50;703.2798389;2.19259021;44.91334976;994.56;2025-04-10;3
2025-04-10 02:10:49;02:10:49;613.4296637;2.15050106;17.66782701;994.56;2025-04-10;3
2025-04-10 02:14:47;02:14:47;528.7824913;1.8057373;7.54714026;994.56;2025-04-10;3
2025-04-10 02:18:49;02:18:49;655.1302012;1.80672597;18.61105084;994.56;2025-04-10;3
2025-04-10 02:22:52;02:22:52;659.2292056;1.87875773;11.95120079;994.56;2025-04-10;3
2025-04-10 02:27:03;02:27:03;624.5243021;1.85149865;13.96811026;994.56;2025-04-10;3
2025-04-10 02:31:05;02:31:05;556.4261766;1.85107493;7.69169794;994.5;2025-04-10;3
2025-04-10 02:35:10;02:35:10;643.4890289;1.92466032;11.56191477;994.25;2025-04-10;3
2025-04-10 02:39:12;02:39:12;585.1738604;2.14273293;13.79506092;994.25;2025-04-10;3
2025-04-10 02:43:08;02:43:08;595.3393912;2.15530318;12.35143361;994.25;2025-04-10;3
2025-04-10 02:47:09;02:47:09;590.8031597;2.13369365;9.5559521;994.25;2025-04-10;3
2025-04-10 02:51:19;02:51:19;593.8637496;2.47492645;14.73948441;994.25;2025-04-10;3
2025-04-10 02:55:22;02:55:22;596.7057259;2.21377602;10.97243736;994.19;2025-04-10;3
2025-04-10 02:59:19;02:59:19;713.8825968;2.48170591;24.73075905;994.19;2025-04-10;3
2025-04-10 03:03:14;03:03:14;656.4418826;2.02211505;14.08027742;994.19;2025-04-10;3
2025-04-10 03:07:11;03:07:11;552.7643994;2.03680388;8.20784681;994.06;2025-04-10;3
2025-04-10 03:11:14;03:11:14;596.3231522;2.24950942;13.61736295;994.06;2025-04-10;3
2025-04-10 03:15:13;03:15:13;620.0973774;2.00036428;15.43797989;994.06;2025-04-10;3
2025-04-10 03:19:13;03:19:13;591.0764266;2.3030389;19.83319301;994.06;2025-04-10;3
2025-04-10 03:23:14;03:23:14;549.8677696;1.83412628;6.94251729;994.0;2025-04-10;3
2025-04-10 03:27:19;03:27:19;625.3987564;2.09358185;12.96370434;994.0;2025-04-10;3
2025-04-10 03:31:19;03:31:19;661.9618751;2.27705097;21.85610072;994.06;2025-04-10;3
2025-04-10 03:35:14;03:35:14;608.1282847;2.21321106;15.09008175;994.06;2025-04-10;3
2025-04-10 03:39:11;03:39:11;543.5279762;1.97296397;7.22533448;994.06;2025-04-10;3
2025-04-10 03:43:07;03:43:07;636.3294346;2.20742027;21.90108755;994.06;2025-04-10;3
2025-04-10 03:47:04;03:47:04;621.4090588;1.83963459;14.54409161;994.06;2025-04-10;3
2025-04-10 03:51:03;03:51:03;614.2494645;2.13326994;15.75588681;994.19;2025-04-10;3
2025-04-10 03:55:02;03:55:02;600.7500769;1.95290806;13.09116702;994.19;2025-04-10;3
2025-04-10 03:58:58;03:58:58;615.9437197;2.03539149;13.08561864;994.19;2025-04-10;3
2025-04-10 04:03:00;04:03:00;662.0165285;1.78158547;14.05568462;994.06;2025-04-10;3
2025-04-10 04:07:04;04:07:04;580.3097086;1.75926975;7.80161575;994.06;2025-04-10;3
2025-04-10 04:11:01;04:11:01;647.5333798;1.80022899;15.98531964;994.06;2025-04-10;3
2025-04-10 04:15:05;04:15:05;544.3914998;1.65983768;6.99080315;994.06;2025-04-10;3
2025-04-10 04:19:05;04:19:05;602.8815592;1.75263153;14.7627276;994.06;2025-04-10;3
2025-04-10 04:23:06;04:23:06;670.3784974;1.59345547;18.48658729;994.06;2025-04-10;3
2025-04-10 04:27:03;04:27:03;645.4018976;1.66944191;13.56007972;994.06;2025-04-10;3
2025-04-10 04:31:00;04:31:00;531.4331807;1.69768966;6.8567424;994.06;2025-04-10;3
2025-04-10 04:34:57;04:34:57;609.4946195;1.65927272;14.1032207;994.06;2025-04-10;3
2025-04-10 04:38:55;04:38:55;609.7132331;1.6438777;12.28680253;994.06;2025-04-10;3
2025-04-10 04:42:52;04:42:52;655.9500021;1.68384826;15.42298428;994.06;2025-04-10;3
2025-04-10 04:46:49;04:46:49;585.0099002;1.61464128;9.43388784;994.06;2025-04-10;3
2025-04-10 04:50:48;04:50:48;636.657355;2.01929027;16.9735303;994.06;2025-04-10;3
2025-04-10 04:54:46;04:54:46;610.8609543;2.05121023;12.63859953;994.0;2025-04-10;3
2025-04-10 04:58:44;04:58:44;598.3453277;1.90954777;12.72332472;993.88;2025-04-10;3
2025-04-10 05:02:47;05:02:47;612.8831298;1.90333327;11.89436743;993.88;2025-04-10;3
2025-04-10 05:06:46;05:06:46;547.4630204;1.93581818;9.33581655;993.75;2025-04-10;3
2025-04-10 05:10:41;05:10:41;611.6807552;2.00431897;13.80630763;993.69;2025-04-10;3
2025-04-10 05:14:39;05:14:39;634.6898329;1.77678335;15.61342852;993.56;2025-04-10;3
2025-04-10 05:18:36;05:18:36;693.2236149;2.18552827;21.82011126;993.56;2025-04-10;3
2025-04-10 05:22:35;05:22:35;533.6029204;1.75418516;6.38767974;993.5;2025-04-10;3
2025-04-10 05:26:33;05:26:33;577.6316924;1.78426901;9.45653121;993.38;2025-04-10;3
2025-04-10 05:30:32;05:30:32;615.7797595;1.98426306;14.21088917;993.38;2025-04-10;3
2025-04-10 05:34:29;05:34:29;606.8166033;1.79909908;11.06990883;993.38;2025-04-10;3
2025-04-10 05:38:26;05:38:26;566.263787;1.91505608;9.13547521;993.38;2025-04-10;3
2025-04-10 05:42:29;05:42:29;644.199523;2.18736437;14.16275327;993.25;2025-04-10;3
2025-04-10 05:46:27;05:46:27;673.8763144;2.01632426;16.39469977;993.25;2025-04-10;3
2025-04-10 05:50:33;05:50:33;561.235675;2.02790584;7.95052216;993.25;2025-04-10;3
2025-04-10 05:54:31;05:54:31;589.8193986;1.99316111;9.82512329;993.19;2025-04-10;3
2025-04-10 05:58:32;05:58:32;696.2295515;2.20516045;15.80687188;993.19;2025-04-10;3
2025-04-10 06:02:29;06:02:29;573.6419948;1.86534005;8.19270125;993.19;2025-04-10;3
2025-04-10 06:06:31;06:06:31;564.733492;1.82988912;9.68191522;993.19;2025-04-10;3
2025-04-10 06:10:29;06:10:29;543.8067085;1.80248881;6.84384618;993.19;2025-04-10;3
2025-04-10 06:14:27;06:14:27;535.6906799;1.98581669;6.92992098;993.06;2025-04-10;3
2025-04-10 06:18:23;06:18:23;565.8812133;1.9147736;9.73140073;993.19;2025-04-10;3
2025-04-10 06:22:20;06:22:20;561.3996352;1.74528712;9.14387275;993.06;2025-04-10;3
2025-04-10 06:26:22;06:26:22;545.167578;1.70870628;5.9868471;993.0;2025-04-10;3
2025-04-10 06:30:19;06:30:19;508.2710735;1.64910353;4.5066305;993.0;2025-04-10;3
2025-04-10 06:34:17;06:34:17;574.6804093;1.59726892;7.25067706;993.0;2025-04-10;3
2025-04-10 06:38:14;06:38:14;592.9346419;1.88200622;10.58600051;993.0;2025-04-10;3
2025-04-10 06:42:16;06:42:16;567.8487353;1.74175615;7.42552587;992.88;2025-04-10;3
2025-04-10 06:46:15;06:46:15;518.8410394;1.73144572;5.90572086;992.88;2025-04-10;3
2025-04-10 06:50:11;06:50:11;662.6723692;1.80870331;14.11131833;992.88;2025-04-10;3
2025-04-10 06:54:10;06:54:10;724.0481276;2.02621097;23.72305409;993.0;2025-04-10;3
2025-04-10 06:58:10;06:58:10;534.8763444;2.08920345;7.76907528;993.0;2025-04-10;3
2025-04-10 07:02:07;07:02:07;533.870722;1.89203417;6.75042353;992.88;2025-04-10;3
2025-04-10 07:06:14;07:06:14;670.8703779;1.54388067;12.12904872;992.88;2025-04-10;3
2025-04-10 07:10:12;07:10:12;636.8759685;1.68003482;12.89022585;993.0;2025-04-10;3
2025-04-10 07:14:11;07:14:11;503.2593575;1.77537097;4.17057889;992.88;2025-04-10;3
2025-04-10 07:18:14;07:18:14;602.7722524;1.83257266;14.94702364;992.88;2025-04-10;3
2025-04-10 07:22:10;07:22:10;546.4191406;1.92692014;7.45626687;993.0;2025-04-10;3
2025-04-10 07:26:10;07:26:10;554.8412282;1.78907113;5.62095423;993.0;2025-04-10;3
2025-04-10 07:30:08;07:30:08;559.5960733;1.86562252;7.15065635;993.0;2025-04-10;3
2025-04-10 07:34:09;07:34:09;526.9024146;1.67890491;6.12405693;993.06;2025-04-10;3
2025-04-10 07:38:11;07:38:11;657.0430699;1.64684371;16.35571119;993.0;2025-04-10;3
2025-04-10 07:42:12;07:42:12;538.4780029;1.51577416;6.32424831;993.0;2025-04-10;3
2025-04-10 07:46:09;07:46:09;725.4144624;1.46040858;19.51528609;993.0;2025-04-10;3
2025-04-10 07:50:05;07:50:05;533.291396;1.40430855;4.85092969;992.88;2025-04-10;3
2025-04-10 07:54:02;07:54:02;571.7837795;1.57099851;10.25624706;992.88;2025-04-10;3
2025-04-10 07:58:00;07:58:00;548.2281679;1.66223874;8.83136425;992.88;2025-04-10;3
2025-04-10 08:02:02;08:02:02;495.9904565;1.75093667;5.25071264;993.0;2025-04-10;3
2025-04-10 08:06:01;08:06:01;470.953738;1.8834186;3.44179227;993.0;2025-04-10;3
2025-04-10 08:09:58;08:09:58;528.2086307;1.82099108;6.21583006;992.88;2025-04-10;3
2025-04-10 08:14:02;08:14:02;513.2991855;1.70009072;4.61204963;992.88;2025-04-10;3
2025-04-10 08:18:00;08:18:00;514.2446892;1.74345101;5.71317723;992.88;2025-04-10;3
2025-04-10 08:21:59;08:21:59;592.2788012;1.45927867;9.9446383;992.88;2025-04-10;3
2025-04-10 08:25:58;08:25:58;481.9554656;1.70559903;4.66423435;992.88;2025-04-10;3
2025-04-10 08:29:55;08:29:55;537.5434299;1.62113826;9.15526942;992.88;2025-04-10;3
2025-04-10 08:33:52;08:33:52;702.0228109;1.90206212;25.19412338;992.88;2025-04-10;3
2025-04-10 08:37:53;08:37:53;896.1516567;1.86195032;31.77569635;992.88;2025-04-10;3
2025-04-10 08:41:50;08:41:50;764.6555973;1.83031284;26.30379847;992.75;2025-04-10;3
2025-04-10 08:45:48;08:45:48;576.2653576;1.77381734;9.36985659;992.69;2025-04-10;3
2025-04-10 08:49:46;08:49:46;879.9195995;2.61630643;49.47201502;992.69;2025-04-10;3
2025-04-10 08:53:42;08:53:42;519.1798904;2.30162651;6.83679824;992.75;2025-04-10;3
2025-04-10 08:57:39;08:57:39;548.8293552;2.32111746;10.66967601;992.75;2025-04-10;3
2025-04-10 09:01:37;09:01:37;544.5062719;1.99076005;8.51615654;992.75;2025-04-10;3
2025-04-10 09:05:37;09:05:37;545.9436561;1.93610065;10.9842839;992.75;2025-04-10;3
2025-04-10 09:09:36;09:09:36;610.0411534;2.07620948;12.10400605;992.75;2025-04-10;3
2025-04-10 09:13:34;09:13:34;564.8427988;1.86322146;11.47613988;992.75;2025-04-10;3
2025-04-10 09:17:33;09:17:33;659.9396996;1.90403946;17.56735643;992.75;2025-04-10;3
2025-04-10 09:21:31;09:21:31;459.8590995;1.84302432;4.29399276;992.69;2025-04-10;3
2025-04-10 09:25:38;09:25:38;622.6114334;2.0941468;19.91566886;992.75;2025-04-10;3
2025-04-10 09:29:35;09:29:35;468.2210684;2.05347005;5.0073339;992.75;2025-04-10;3
2025-04-10 09:33:32;09:33:32;525.2682782;1.96533707;9.66467027;992.69;2025-04-10;3
2025-04-10 09:37:31;09:37:31;490.5743054;1.91081892;4.86637517;992.69;2025-04-10;3
2025-04-10 09:41:35;09:41:35;563.6950776;1.90742919;13.9409682;992.69;2025-04-10;3
2025-04-10 09:45:41;09:45:41;537.3302817;2.12762039;11.38361697;992.69;2025-04-10;3
2025-04-10 09:49:37;09:49:37;601.187304;2.06914755;12.97555087;992.69;2025-04-10;3
2025-04-10 09:53:32;09:53:32;483.8191463;2.14315665;5.66129242;992.69;2025-04-10;3
2025-04-10 09:57:29;09:57:29;496.0013872;2.03694511;6.46205796;992.56;2025-04-10;3
2025-04-10 10:01:39;10:01:39;548.0642077;1.9920312;12.37347715;992.56;2025-04-10;3
2025-04-10 10:05:41;10:05:41;526.2356432;2.16307131;11.76240607;992.56;2025-04-10;3
2025-04-10 10:09:47;10:09:47;472.0850632;2.06830012;4.69347579;992.69;2025-04-10;3
2025-04-10 10:13:50;10:13:50;542.4349084;2.16970953;10.4122014;992.69;2025-04-10;3
2025-04-10 10:18:03;10:18:03;505.8827203;1.92974491;6.94491659;992.69;2025-04-10;3
2025-04-10 10:22:04;10:22:04;491.0169979;1.97296397;5.26780763;992.69;2025-04-10;3
2025-04-10 10:26:02;10:26:02;534.3571372;2.11815739;7.29071534;992.56;2025-04-10;3
2025-04-10 10:30:02;10:30:02;480.0207356;2.2716839;4.36057326;992.56;2025-04-10;3
2025-04-10 10:33:59;10:33:59;627.9128124;2.0941468;19.87668028;992.56;2025-04-10;3
2025-04-10 10:37:55;10:37:55;503.4998325;1.91505608;7.09997119;992.56;2025-04-10;3
2025-04-10 10:41:58;10:41:58;702.0774643;3.76034023;90.55848525;992.5;2025-04-10;3
2025-04-10 10:46:06;10:46:06;603.8106668;3.20131729;67.93161021;992.5;2025-04-10;3
2025-04-10 10:50:09;10:50:09;552.6550926;3.24425387;43.53975193;992.5;2025-04-10;3
2025-04-10 10:54:07;10:54:07;646.4949654;4.5947787;89.73072761;992.5;2025-04-10;3
2025-04-10 10:58:03;10:58:03;605.1223482;4.18659874;54.59301563;992.5;2025-04-10;3
2025-04-10 11:01:59;11:01:59;517.6168034;4.05906016;27.47045689;992.5;2025-04-10;3
2025-04-10 11:06:02;11:06:02;598.4546345;4.03759187;39.52842642;992.38;2025-04-10;3
2025-04-10 11:10:00;11:10:00;698.5249939;4.66313825;67.17883061;992.38;2025-04-10;3
2025-04-10 11:13:58;11:13:58;573.9699152;3.59240736;32.41600887;992.25;2025-04-10;3
2025-04-10 11:18:00;11:18:00;755.255214;4.81525238;82.01848569;992.25;2025-04-10;3
2025-04-10 11:21:59;11:21:59;558.1750851;3.52489525;20.80040982;992.25;2025-04-10;3
2025-04-10 11:26:01;11:26:01;643.2704153;3.91160692;34.40592624;992.25;2025-04-10;3
2025-04-10 11:29:59;11:29:59;696.2842048;4.25735935;59.68852371;992.25;2025-04-10;3
2025-04-10 11:34:00;11:34:00;568.0673489;3.53139223;21.03434132;992.38;2025-04-10;3
2025-04-10 11:38:02;11:38:02;556.6447901;3.45780684;25.06366157;992.25;2025-04-10;3
2025-04-10 11:42:05;11:42:05;513.5943138;3.18069644;15.07358658;992.25;2025-04-10;3
2025-04-10 11:46:03;11:46:03;522.6121234;3.60172912;26.86613383;992.25;2025-04-10;3
2025-04-10 11:50:01;11:50:01;530.1816181;3.04807326;19.04142483;992.25;2025-04-10;3
2025-04-10 11:54:08;11:54:08;455.9841741;2.77901346;8.10707632;992.25;2025-04-10;3
2025-04-10 11:58:05;11:58:05;523.2242414;2.67901643;14.92722944;992.19;2025-04-10;3
2025-04-10 12:02:12;12:02:12;524.5249921;2.60924449;13.17109362;992.19;2025-04-10;3
2025-04-10 12:06:11;12:06:11;637.6957694;3.60667248;52.10524403;992.19;2025-04-10;3
2025-04-10 12:10:10;12:10:10;528.9737781;2.66517503;15.72889471;992.06;2025-04-10;3
2025-04-10 12:14:12;12:14:12;556.8634037;2.88070535;24.72026212;992.06;2025-04-10;3
2025-04-10 12:18:12;12:18:12;593.0439487;3.09397585;21.28926669;992.0;2025-04-10;3
2025-04-10 12:22:10;12:22:10;534.805295;3.53322833;20.86039226;991.88;2025-04-10;3
2025-04-10 12:26:10;12:26:10;561.3449818;3.59494966;32.74291316;991.88;2025-04-10;3
2025-04-10 12:30:06;12:30:06;519.5242068;3.2702418;13.05442778;991.75;2025-04-10;3
2025-04-10 12:34:03;12:34:03;548.5014348;3.49636502;32.25105717;991.75;2025-04-10;3
2025-04-10 12:38:04;12:38:04;521.7868572;3.06276209;13.99945108;991.75;2025-04-10;3
2025-04-10 12:42:01;12:42:01;524.2845172;3.00796146;11.41435797;991.75;2025-04-10;3
2025-04-10 12:46:06;12:46:06;509.648339;2.97194558;10.63578593;991.75;2025-04-10;3
2025-04-10 12:50:05;12:50:05;455.3939175;2.81022722;7.59902507;991.69;2025-04-10;3
2025-04-10 12:54:03;12:54:03;543.5826296;2.52887965;14.62941663;991.69;2025-04-10;3
2025-04-10 12:58:00;12:58:00;531.9469226;2.69893109;12.81209873;991.69;2025-04-10;3
2025-04-10 13:02:01;13:02:01;537.4997072;2.60486609;12.70817915;991.69;2025-04-10;3
2025-04-10 13:06:04;13:06:04;529.0011048;2.49978447;15.13656814;991.69;2025-04-10;3
2025-04-10 13:10:01;13:10:01;593.3172157;2.81276952;25.74896092;991.56;2025-04-10;3
2025-04-10 13:13:59;13:13:59;602.717599;2.71686841;14.92468018;991.56;2025-04-10;3
2025-04-10 13:17:55;13:17:55;495.7773083;2.78212071;10.83342807;991.5;2025-04-10;3
2025-04-10 13:21:53;13:21:53;626.2732106;3.49537635;34.48990165;991.5;2025-04-10;3
2025-04-10 13:25:51;13:25:51;541.6369689;3.11586785;22.2639813;991.38;2025-04-10;3
2025-04-10 13:29:48;13:29:48;647.69734;3.27560887;30.00471488;991.38;2025-04-10;3
2025-04-10 13:33:45;13:33:45;639.0621042;3.5586513;37.76944143;991.25;2025-04-10;3
2025-04-10 13:37:47;13:37:47;592.2241479;3.51430234;29.3704006;991.19;2025-04-10;3
2025-04-10 13:41:48;13:41:48;534.4172559;3.449615;15.13956726;991.06;2025-04-10;3
2025-04-10 13:45:50;13:45:50;550.3596501;3.3191104;26.84963866;991.0;2025-04-10;3
2025-04-10 13:49:45;13:49:45;527.9135023;3.15004763;22.59538426;991.0;2025-04-10;3
2025-04-10 13:53:42;13:53:42;557.737858;2.77788355;18.42960397;991.0;2025-04-10;3
2025-04-10 13:57:48;13:57:48;566.5917073;3.12518961;25.59300659;990.88;2025-04-10;3
2025-04-10 14:01:49;14:01:49;551.6166781;2.85824839;16.73659967;990.75;2025-04-10;3
2025-04-10 14:05:50;14:05:50;584.5180197;3.46755232;35.04623876;990.75;2025-04-10;3
2025-04-10 14:09:52;14:09:52;556.5354834;3.46303268;26.32479233;990.69;2025-04-10;3
2025-04-10 14:13:53;14:13:53;513.5724525;3.15936939;11.15688336;990.69;2025-04-10;3
2025-04-10 14:17:56;14:17:56;513.2609281;3.25569421;13.04932927;990.56;2025-04-10;3
2025-04-10 14:21:53;14:21:53;519.447692;3.11841015;20.6744467;990.5;2025-04-10;3
2025-04-10 14:25:51;14:25:51;507.5988368;3.31543819;21.44072234;990.5;2025-04-10;3
2025-04-10 14:29:54;14:29:54;519.2618705;2.76234729;10.1427303;990.5;2025-04-10;3
2025-04-10 14:33:52;14:33:52;511.9711081;2.75302553;15.78737759;990.5;2025-04-10;3
2025-04-10 14:37:55;14:37:55;506.7626399;2.31575039;9.23714544;990.38;2025-04-10;3
2025-04-10 14:41:58;14:41:58;520.8030961;2.46560469;12.64624729;990.25;2025-04-10;3
2025-04-10 14:45:56;14:45:56;521.4753329;2.22620503;10.76219892;990.25;2025-04-10;3
2025-04-10 14:50:01;14:50:01;512.6160181;2.23100714;7.48625809;990.25;2025-04-10;3
2025-04-10 14:54:02;14:54:02;530.6243106;2.26998904;13.43741564;990.19;2025-04-10;3
2025-04-10 14:58:00;14:58:00;517.7916943;2.12013473;9.39040057;990.06;2025-04-10;3
2025-04-10 15:02:04;15:02:04;550.2503434;2.41828971;15.09608;990.0;2025-04-10;3
2025-04-10 15:06:01;15:06:01;519.5952562;3.01601206;25.57051317;990.0;2025-04-10;3
2025-04-10 15:09:57;15:09:57;549.1026221;2.28185309;14.09422333;990.0;2025-04-10;3
2025-04-10 15:13:55;15:13:55;521.2403233;2.40543699;15.89984466;989.88;2025-04-10;3
2025-04-10 15:17:53;15:17:53;503.2429615;2.14527523;9.72990117;989.88;2025-04-10;3
2025-04-10 15:21:52;15:21:52;532.8159115;2.02409239;12.45235406;989.75;2025-04-10;3
2025-04-10 15:25:49;15:25:49;599.1651285;2.64822638;32.28854619;989.69;2025-04-10;3
2025-04-10 15:29:50;15:29:50;607.9096712;2.86855882;30.94643915;989.69;2025-04-10;3
2025-04-10 15:33:46;15:33:46;568.7231896;2.94694632;17.261446;989.56;2025-04-10;3
2025-04-10 15:37:53;15:37:53;550.0317298;3.16741999;23.34816386;989.5;2025-04-10;3
2025-04-10 15:41:52;15:41:52;556.8087503;3.12081121;21.68964946;989.38;2025-04-10;3
2025-04-10 15:45:48;15:45:48;584.4633663;3.0675642;18.4475987;989.38;2025-04-10;3
2025-04-10 15:49:45;15:49:45;549.1026221;3.16275912;19.59476282;989.25;2025-04-10;3
2025-04-10 15:53:52;15:53:52;556.2622164;2.94200296;18.60955128;989.25;2025-04-10;3
2025-04-10 15:57:49;15:57:49;586.2122748;3.36261193;32.05911337;989.25;2025-04-10;3
2025-04-10 16:01:56;16:01:56;635.7282473;3.00019332;23.03475562;989.19;2025-04-10;3
2025-04-10 16:05:57;16:05:57;546.1950617;3.28577806;22.70485221;989.0;2025-04-10;3
2025-04-10 16:09:55;16:09:55;570.1988312;2.88367136;17.07400088;989.0;2025-04-10;3
2025-04-10 16:13:53;16:13:53;590.0380122;3.11770396;21.54419205;988.88;2025-04-10;3
2025-04-10 16:17:55;16:17:55;627.9674658;3.75864536;37.01066359;988.75;2025-04-10;3
2025-04-10 16:21:54;16:21:54;570.1441778;3.52009313;23.31217439;988.75;2025-04-10;3
2025-04-10 16:25:51;16:25:51;631.355976;3.7606227;34.57687619;988.75;2025-04-10;3
2025-04-10 16:29:50;16:29:50;567.1928947;3.85087426;25.09965104;988.69;2025-04-10;3
2025-04-10 16:33:47;16:33:47;536.5159461;3.27885736;18.16568124;988.69;2025-04-10;3
2025-04-10 16:37:43;16:37:43;544.0417181;3.02533382;11.45964471;988.69;2025-04-10;3
2025-04-10 16:41:46;16:41:46;540.494713;2.44526631;9.82677281;988.69;2025-04-10;3
2025-04-10 16:45:43;16:45:43;560.4705275;2.480576;12.5973616;988.69;2025-04-10;3
2025-04-10 16:49:45;16:49:45;569.1604167;2.62266217;15.62842413;988.69;2025-04-10;3
2025-04-10 16:53:48;16:53:48;613.9761976;2.63283136;28.30271321;988.56;2025-04-10;3
2025-04-10 16:57:46;16:57:46;588.1797969;3.1109245;21.16930181;988.5;2025-04-10;3
2025-04-10 17:01:47;17:01:47;593.6997894;3.29524105;22.19650105;988.5;2025-04-10;3
2025-04-10 17:05:44;17:05:44;527.9626904;3.34665196;12.58251595;988.38;2025-04-10;3
