datetime,date,hour,CO2,NH3,CH4,id_channel
2025-09-16 12:05:10,2025-09-16,12:05:10,497.7336666666667,0.5746666666666667,0.4033333333333333,7
2025-09-16 12:14:07,2025-09-16,12:14:07,496.4676666666666,0.5653333333333334,-0.11066666666666665,7
2025-09-16 12:23:03,2025-09-16,12:23:03,497.45133333333337,0.5876666666666667,0.08199999999999998,7
2025-09-16 12:31:59,2025-09-16,12:31:59,499.24399999999997,0.5586666666666666,-0.008666666666666665,7
2025-09-16 12:40:56,2025-09-16,12:40:56,502.5323333333333,0.6413333333333333,0.429,7
2025-09-16 12:49:53,2025-09-16,12:49:53,496.5896666666667,0.541,-0.027999999999999994,7
2025-09-16 12:58:48,2025-09-16,12:58:48,498.0493333333333,0.55,0.798,7
2025-09-16 13:07:44,2025-09-16,13:07:44,499.625,0.5196666666666667,0.3586666666666667,7
2025-09-16 13:16:42,2025-09-16,13:16:42,507.7863333333333,0.7713333333333333,2.714,7
2025-09-16 13:25:40,2025-09-16,13:25:40,499.2386666666667,0.6416666666666666,0.3423333333333333,7
2025-09-16 13:34:48,2025-09-16,13:34:48,499.0566666666667,0.6263333333333333,0.09900000000000002,7
2025-09-16 13:43:54,2025-09-16,13:43:54,501.98033333333336,0.6726666666666666,0.08733333333333333,7
2025-09-16 13:52:54,2025-09-16,13:52:54,499.2366666666667,0.592,-0.06633333333333333,7
2025-09-16 14:01:53,2025-09-16,14:01:53,499.20599999999996,0.6549999999999999,-0.4206666666666667,7
2025-09-16 14:10:47,2025-09-16,14:10:47,501.93666666666667,0.6546666666666666,-0.13633333333333333,7
2025-09-16 14:19:43,2025-09-16,14:19:43,501.7293333333334,0.7873333333333333,0.076,7
2025-09-16 14:28:38,2025-09-16,14:28:38,505.89733333333334,0.5736666666666667,0.04466666666666669,7
2025-09-16 14:37:32,2025-09-16,14:37:32,502.5926666666667,0.5733333333333333,-0.22199999999999998,7
2025-09-16 14:46:30,2025-09-16,14:46:30,507.19433333333336,0.49333333333333335,0.055333333333333325,7
2025-09-16 14:55:31,2025-09-16,14:55:31,505.66433333333333,0.5243333333333333,0.117,7
2025-09-16 15:04:26,2025-09-16,15:04:26,505.2540000000001,0.4633333333333334,0.05933333333333333,7
2025-09-16 15:13:19,2025-09-16,15:13:19,509.568,0.508,0.38800000000000007,7
2025-09-16 15:22:12,2025-09-16,15:22:12,510.2383333333334,0.6353333333333334,0.37833333333333335,7
2025-09-16 15:31:22,2025-09-16,15:31:22,508.97433333333333,0.588,0.334,7
2025-09-16 15:40:18,2025-09-16,15:40:18,511.60666666666674,0.5233333333333333,0.7303333333333333,7
2025-09-16 15:49:24,2025-09-16,15:49:24,510.663,0.6463333333333333,0.6316666666666667,7
2025-09-16 15:58:20,2025-09-16,15:58:20,519.5223333333333,0.5003333333333334,1.0110000000000001,7
2025-09-16 16:07:18,2025-09-16,16:07:18,515.5983333333334,0.5506666666666667,1.0183333333333333,7
2025-09-16 16:16:15,2025-09-16,16:16:15,516.9173333333333,0.5656666666666667,1.0963333333333332,7
2025-09-16 16:25:11,2025-09-16,16:25:11,514.035,0.6103333333333334,0.9136666666666667,7
2025-09-16 16:34:11,2025-09-16,16:34:11,518.491,0.5466666666666667,1.6963333333333335,7
2025-09-16 16:43:14,2025-09-16,16:43:14,518.3986666666666,0.569,1.075,7
2025-09-16 16:52:07,2025-09-16,16:52:07,515.6603333333333,0.6766666666666666,1.45,7
2025-09-16 17:01:00,2025-09-16,17:01:00,517.0283333333333,0.5956666666666667,1.6113333333333333,7
2025-09-16 17:09:56,2025-09-16,17:09:56,517.846,0.5036666666666666,1.832,7
2025-09-16 17:18:48,2025-09-16,17:18:48,511.2203333333334,0.5830000000000001,1.7386666666666668,7
2025-09-16 17:27:46,2025-09-16,17:27:46,509.15833333333336,0.5656666666666667,1.23,7
2025-09-16 17:36:50,2025-09-16,17:36:50,508.0543333333333,0.5013333333333333,1.633333333333333,7
2025-09-16 17:45:59,2025-09-16,17:45:59,506.1633333333334,0.5593333333333333,1.9723333333333335,7
2025-09-16 17:54:53,2025-09-16,17:54:53,508.01800000000003,0.5263333333333333,1.4963333333333333,7
2025-09-16 18:03:52,2025-09-16,18:03:52,507.44399999999996,0.5196666666666667,2.0673333333333335,7
2025-09-16 18:12:49,2025-09-16,18:12:49,506.20733333333334,0.5466666666666667,1.9276666666666669,7
2025-09-16 18:21:48,2025-09-16,18:21:48,506.56200000000007,0.5163333333333334,2.4926666666666666,7
2025-09-16 18:30:48,2025-09-16,18:30:48,509.1616666666667,0.5556666666666666,1.9953333333333336,7
2025-09-16 18:39:52,2025-09-16,18:39:52,503.8313333333333,0.543,2.3143333333333334,7
2025-09-16 18:48:54,2025-09-16,18:48:54,502.56333333333333,0.556,2.4886666666666666,7
2025-09-16 18:57:56,2025-09-16,18:57:56,509.74500000000006,0.561,2.2569999999999997,7
2025-09-16 19:06:50,2025-09-16,19:06:50,510.3256666666666,0.61,2.1426666666666665,7
2025-09-16 19:15:51,2025-09-16,19:15:51,507.5333333333333,0.4756666666666666,2.5606666666666666,7
2025-09-16 19:24:42,2025-09-16,19:24:42,503.80766666666665,0.6086666666666667,2.2293333333333334,7
2025-09-16 19:33:39,2025-09-16,19:33:39,505.35633333333334,0.5896666666666667,2.404,7
2025-09-16 19:42:30,2025-09-16,19:42:30,508.641,0.526,2.7153333333333336,7
2025-09-16 19:51:28,2025-09-16,19:51:28,506.74966666666666,0.524,2.7703333333333333,7
2025-09-16 20:00:30,2025-09-16,20:00:30,510.2056666666667,0.5556666666666666,2.5036666666666663,7
2025-09-16 20:09:29,2025-09-16,20:09:29,510.113,0.4606666666666667,2.4433333333333334,7
2025-09-16 20:18:32,2025-09-16,20:18:32,510.25333333333333,0.458,2.381,7
2025-09-16 20:27:31,2025-09-16,20:27:31,507.2,0.5619999999999999,2.5429999999999997,7
2025-09-16 20:36:31,2025-09-16,20:36:31,506.952,0.476,2.244666666666667,7
2025-09-16 20:45:34,2025-09-16,20:45:34,510.14366666666666,0.3486666666666667,2.2176666666666667,7
2025-09-16 20:54:31,2025-09-16,20:54:31,506.5606666666666,0.49433333333333335,2.576333333333334,7
2025-09-16 21:03:33,2025-09-16,21:03:33,509.3183333333333,0.5296666666666666,2.0003333333333333,7
2025-09-16 21:12:28,2025-09-16,21:12:28,509.27500000000003,0.405,2.643333333333333,7
2025-09-16 21:21:31,2025-09-16,21:21:31,507.0943333333333,0.5486666666666666,2.2493333333333334,7
2025-09-16 21:30:32,2025-09-16,21:30:32,509.23133333333334,0.503,2.2616666666666667,7
2025-09-16 21:39:27,2025-09-16,21:39:27,508.3713333333333,0.44399999999999995,2.073,7
2025-09-16 21:48:25,2025-09-16,21:48:25,507.32,0.5326666666666667,2.3216666666666668,7
2025-09-16 21:57:25,2025-09-16,21:57:25,510.421,0.5153333333333333,2.4936666666666665,7
2025-09-16 22:06:22,2025-09-16,22:06:22,513.1586666666667,0.5256666666666666,2.366,7
2025-09-16 22:15:19,2025-09-16,22:15:19,509.42966666666666,0.4563333333333334,1.9013333333333335,7
2025-09-16 22:24:20,2025-09-16,22:24:20,511.36833333333334,0.553,2.594666666666667,7
2025-09-16 22:33:18,2025-09-16,22:33:18,513.4830000000001,0.5896666666666667,2.4133333333333336,7
2025-09-16 22:42:16,2025-09-16,22:42:16,511.951,0.438,2.564666666666667,7
2025-09-16 22:51:20,2025-09-16,22:51:20,513.6653333333334,0.5616666666666666,2.4739999999999998,7
2025-09-16 23:00:26,2025-09-16,23:00:26,508.34566666666666,0.4023333333333334,2.3186666666666667,7
2025-09-16 23:09:23,2025-09-16,23:09:23,511.2733333333333,0.5123333333333333,2.4643333333333337,7
2025-09-16 23:18:16,2025-09-16,23:18:16,511.8310000000001,0.4726666666666666,2.5453333333333332,7
2025-09-16 23:27:15,2025-09-16,23:27:15,511.2803333333333,0.38666666666666666,2.6363333333333334,7
2025-09-16 23:36:11,2025-09-16,23:36:11,509.72633333333334,0.4073333333333333,2.517,7
2025-09-16 23:45:13,2025-09-16,23:45:13,512.516,0.5219999999999999,2.3393333333333337,7
2025-09-16 23:54:10,2025-09-16,23:54:10,512.1806666666666,0.5023333333333334,2.9136666666666664,7
2025-09-17 00:03:07,2025-09-17,00:03:07,513.5943333333333,0.4566666666666666,2.8676666666666666,7
2025-09-17 00:12:03,2025-09-17,00:12:03,510.65766666666667,0.5333333333333333,2.7543333333333333,7
2025-09-17 00:21:07,2025-09-17,00:21:07,511.7836666666667,0.6013333333333334,2.688333333333333,7
2025-09-17 00:30:07,2025-09-17,00:30:07,510.74500000000006,0.49,3.0636666666666668,7
2025-09-17 00:39:13,2025-09-17,00:39:13,511.077,0.49133333333333334,2.686666666666667,7
2025-09-17 00:48:15,2025-09-17,00:48:15,513.7673333333333,0.5463333333333333,2.7306666666666666,7
2025-09-17 00:57:13,2025-09-17,00:57:13,514.3866666666667,0.5856666666666667,3.1116666666666664,7
2025-09-17 01:06:05,2025-09-17,01:06:05,512.8000000000001,0.5293333333333333,3.0833333333333335,7
2025-09-17 01:14:57,2025-09-17,01:14:57,511.9893333333334,0.5476666666666666,2.938333333333333,7
2025-09-17 01:23:57,2025-09-17,01:23:57,513.5193333333333,0.502,3.199333333333333,7
2025-09-17 01:32:59,2025-09-17,01:32:59,511.67766666666665,0.39799999999999996,2.4053333333333335,7
